iso3,year_window,category,total_event_count,goldstein_wavg,tone_wavg
PER,2024,Other,98807,1.2165862641310838,-2.9386869654983956
PER,2024,Protest,2266,-4.991581200353044,-4.786047661076787
POL,2000,Aid/Cooperation,61901,3.400556388426681,5.871360107268056
POL,2000,Conflict/Migration,3599,-9.795367879966657,4.632959433175882
POL,2000,Disapproval/Sanction,13281,-3.1190809427000974,5.517197123710564
POL,2000,Other,63822,1.7760955783272228,5.5572087994735355
POL,2000,Protest,1281,-5.102078844652615,5.589679156908665
POL,2005,Aid/Cooperation,54567,3.2313275606135576,5.690193963384464
POL,2005,Conflict/Migration,4838,-9.853160396858206,4.187802811078958
POL,2005,Disapproval/Sanction,11414,-3.133340196250219,5.249022253373051
POL,2005,Other,61117,1.7363178493708789,5.295209401639479
POL,2005,Protest,1225,-5.138815510204083,5.341988571428571
POL,2010,Aid/Cooperation,103540,3.355778211319297,5.546377245508983
POL,2010,Conflict/Migration,14021,-9.847433563939806,4.3306622209542835
POL,2010,Disapproval/Sanction,23726,-3.0879685155525585,5.116111776110596
POL,2010,Other,120353,1.6831551602369696,5.244274193414372
POL,2010,Protest,3146,-5.09172631913541,5.196367132867133
POL,2015,Aid/Cooperation,188430,3.1043920023350853,2.6780841055033697
POL,2015,Conflict/Migration,28249,-9.807903642606819,0.7117056178979787
POL,2015,Disapproval/Sanction,41237,-2.9508633023740813,1.2623898440720713
POL,2015,Other,226930,1.616586744811175,1.8993996254351562
POL,2015,Protest,5361,-5.156456631225518,0.820896661070696
POL,2020,Aid/Cooperation,305842,3.0348735687054096,-0.804603540390136
POL,2020,Conflict/Migration,48800,-9.81393637295082,-4.102362991803278
POL,2020,Disapproval/Sanction,84033,-2.972100174931277,-3.219678590553711
POL,2020,Other,370938,1.4712763372854762,-2.0617450759965275
POL,2020,Protest,11745,-5.087471094082588,-3.334189527458493
POL,2024,Aid/Cooperation,212788,3.027975360452657,-1.2860941171494633
POL,2024,Conflict/Migration,38550,-9.795221089494163,-4.013558988326848
POL,2024,Disapproval/Sanction,52265,-2.9549873529130393,-3.5941384865588826
POL,2024,Other,257214,1.7415041716236286,-2.413993421819963
POL,2024,Protest,9226,-5.134843810969001,-3.8004287882072405
PSE,2000,Aid/Cooperation,387,2.978937984496124,6.3621576227390175
PSE,2000,Conflict/Migration,17,-9.970588235294118,4.049705882352941
PSE,2000,Disapproval/Sanction,42,-3.1431190476190474,4.878166666666666
PSE,2000,Other,287,1.5484668989547037,5.82822299651568
PSE,2000,Protest,7,-4.4,5.037428571428571
PSE,2005,Aid/Cooperation,680,3.2719676470588235,6.092291176470588
PSE,2005,Conflict/Migration,40,-9.81255,3.6274749999999996
PSE,2005,Disapproval/Sanction,94,-3.3086382978723403,4.432468085106383
PSE,2005,Other,479,1.9966116910229643,5.141549060542798
PSE,2005,Protest,5,-4.92,3.5688000000000004
PSE,2010,Aid/Cooperation,3664,3.1024344978165943,5.841051855895197
PSE,2010,Conflict/Migration,246,-9.750105691056909,5.116272357723577
PSE,2010,Disapproval/Sanction,835,-3.175892215568862,5.490589221556886
PSE,2010,Other,4478,1.826728226887003,5.606063421170165
PSE,2010,Protest,86,-5.023581395348837,6.304627906976744
PSE,2015,Aid/Cooperation,5216,3.150478144171779,2.9334442101226994
PSE,2015,Conflict/Migration,811,-9.77966091245376,-0.3533045622688039
PSE,2015,Disapproval/Sanction,1077,-2.9286555246053854,2.2655283194057567
PSE,2015,Other,6000,1.76417,2.6256615000000005
PSE,2015,Protest,117,-4.712709401709402,2.294324786324786
PSE,2020,Aid/Cooperation,7755,3.0335096067053513,0.645674661508704
PSE,2020,Conflict/Migration,463,-9.891950323974083,-2.0360820734341254
PSE,2020,Disapproval/Sanction,853,-3.1559941383352874,-1.7196084407971863
PSE,2020,Other,7016,2.134749714937286,-0.37281342645381976
PSE,2020,Protest,158,-4.84053164556962,-1.9852405063291139
PSE,2024,Aid/Cooperation,6538,3.3973597430406857,0.9108198225757113
PSE,2024,Conflict/Migration,317,-9.914905362776024,-1.625268138801262
PSE,2024,Disapproval/Sanction,689,-3.1204121915820027,-1.4713381712626994
PSE,2024,Other,5451,2.275059988992845,-0.015081086039258871
PSE,2024,Protest,111,-4.908288288288288,-1.4756216216216214
ROU,2000,Aid/Cooperation,51057,3.4092791194155554,5.997542237107547
ROU,2000,Conflict/Migration,2347,-9.850624627183638,4.357178951853429
ROU,2000,Disapproval/Sanction,8593,-3.125459327359479,5.6903048993366685
ROU,2000,Other,43866,1.785270186476998,5.696074932749737
ROU,2000,Protest,865,-5.197354913294797,5.642090173410405
ROU,2005,Aid/Cooperation,38338,3.363993296468256,6.046888778757369
ROU,2005,Conflict/Migration,2144,-9.774917444029848,4.168206623134329
ROU,2005,Disapproval/Sanction,6648,-3.110465102286402,5.49327135980746
ROU,2005,Other,34980,1.8863368782161234,5.578260034305318
ROU,2005,Protest,792,-5.1017133838383835,5.47172601010101
ROU,2010,Aid/Cooperation,58075,3.3174811708996983,5.714261696082652
ROU,2010,Conflict/Migration,4681,-9.82770006408887,4.498483657338176
ROU,2010,Disapproval/Sanction,13551,-2.965970777064423,5.080064349494502
ROU,2010,Other,63445,1.8131603593663803,5.2553758215777435
ROU,2010,Protest,1557,-5.08385870263327,4.89170777135517
ROU,2015,Aid/Cooperation,107181,3.2060881966020096,2.826527742790233
ROU,2015,Conflict/Migration,9363,-9.7840081170565,0.8658184342625223
ROU,2015,Disapproval/Sanction,26940,-2.930907535263549,1.4582365627319969
ROU,2015,Other,135856,1.707068204569544,1.9220591729478271
ROU,2015,Protest,2866,-4.9284382414515004,1.8804567341242147
ROU,2020,Aid/Cooperation,167847,3.043539205347727,0.12068101306547034
ROU,2020,Conflict/Migration,15481,-9.783410567792778,-3.8593138686131385
ROU,2020,Disapproval/Sanction,37949,-3.056660201849851,-2.6970441381854595
ROU,2020,Other,188953,1.729719136504845,-1.4567420522563812
ROU,2020,Protest,4300,-4.966503023255814,-3.1407990697674424
ROU,2024,Aid/Cooperation,116395,3.1325362601486315,0.3269898621074788
ROU,2024,Conflict/Migration,12374,-9.752692177145628,-3.8643637465653793
ROU,2024,Disapproval/Sanction,19990,-2.977520460230115,-2.500137868934467
ROU,2024,Other,124955,2.1159559521427713,-1.1348641110799889
ROU,2024,Protest,2298,-5.08823498694517,-2.948645778938207
SAU,2000,Aid/Cooperation,58850,3.1132098725573494,5.915205896346644
SAU,2000,Conflict/Migration,7396,-9.89082774472688,3.3872609518658736
SAU,2000,Disapproval/Sanction,8870,-2.976448027057497,5.147828635851184
SAU,2000,Other,43226,1.5873214269189841,5.326123906907879
SAU,2000,Protest,1091,-5.426830430797434,4.793917506874427
SAU,2005,Aid/Cooperation,69877,3.04846813686907,5.934405312191422
SAU,2005,Conflict/Migration,18005,-9.884817661760621,3.4861207442377116
SAU,2005,Disapproval/Sanction,17414,-2.8142485930860226,5.307612955093603
SAU,2005,Other,72673,1.240260220439503,5.262050857952747
SAU,2005,Protest,2965,-5.589900168634064,4.88495784148398
SAU,2010,Aid/Cooperation,186661,3.141825094690374,6.044516717471781
SAU,2010,Conflict/Migration,28130,-9.818312939921793,3.895690899395663
SAU,2010,Disapproval/Sanction,40307,-3.0181281911330538,5.397117895154688
SAU,2010,Other,198375,1.7767502608695651,5.5143213660995585
SAU,2010,Protest,5868,-5.221466768916155,4.905828220858896
SAU,2015,Aid/Cooperation,495977,3.0930625774985536,2.284538079386746
SAU,2015,Conflict/Migration,136338,-9.871235510275932,-1.2286982792765042
SAU,2015,Disapproval/Sanction,159337,-2.9029037637209183,0.7830751049662036
SAU,2015,Other,630579,1.4946611320706842,1.490747696957875
SAU,2015,Protest,23153,-5.145636418606661,0.19263153802962865
SAU,2020,Aid/Cooperation,810810,3.0934111666111663,-1.2037713175713174
SAU,2020,Conflict/Migration,235326,-9.888854843918649,-4.998024115482353
SAU,2020,Disapproval/Sanction,272503,-2.829304484721269,-3.7787084802736115
SAU,2020,Other,1008011,1.6184909728167651,-2.502233022258686
SAU,2020,Protest,40758,-5.191913268560773,-4.165571814122381
SAU,2024,Aid/Cooperation,402332,3.262372592784069,0.5369447794358887
SAU,2024,Conflict/Migration,46002,-9.885108256162775,-4.0610492152515105
SAU,2024,Disapproval/Sanction,63981,-2.8943631390569076,-2.586702239727419
SAU,2024,Other,336656,2.157225577444038,-0.7617864051138254
SAU,2024,Protest,10077,-5.16217078495584,-3.609915748734742
SGP,2000,Aid/Cooperation,8911,3.13498058579284,5.749359780047133
SGP,2000,Conflict/Migration,1816,-9.864907488986784,3.757024779735683
SGP,2000,Disapproval/Sanction,1703,-2.9501297709923664,5.096145625367
SGP,2000,Other,8238,1.9994391842680264,5.417274945375091
SGP,2000,Protest,182,-5.09221978021978,5.3483901098901105
SGP,2005,Aid/Cooperation,13265,3.0462462118356575,5.889648548812665
SGP,2005,Conflict/Migration,1335,-9.825358052434456,3.870073408239701
SGP,2005,Disapproval/Sanction,2259,-2.9763736166445334,5.229250553342187
SGP,2005,Other,11579,1.9424904568615595,5.601566801969082
SGP,2005,Protest,229,-5.317816593886462,5.203414847161572
SGP,2010,Aid/Cooperation,20603,3.1149726738824444,5.894615881182352
SGP,2010,Conflict/Migration,3397,-9.839658522225493,3.667962908448631
SGP,2010,Disapproval/Sanction,4352,-2.7660981158088234,4.802767233455882
SGP,2010,Other,23288,1.6257659738921335,5.258475137409825
SGP,2010,Protest,577,-5.162662045060658,4.659694974003466
SGP,2015,Aid/Cooperation,44655,3.0284608890381817,3.0232791400739
SGP,2015,Conflict/Migration,7321,-9.782399808769293,1.1969011064062285
SGP,2015,Disapproval/Sanction,8572,-2.8923247783481103,1.7163384274381708
SGP,2015,Other,50734,1.689452536760358,2.2106944455394806
SGP,2015,Protest,1141,-5.082989482909729,1.5601218229623135
SGP,2020,Aid/Cooperation,61887,2.954047699840031,-0.21026071711344868
SGP,2020,Conflict/Migration,7689,-9.76040135258161,-4.403369358824295
SGP,2020,Disapproval/Sanction,9499,-2.99699136751237,-3.0085241604379407
SGP,2020,Other,64951,1.867867623285246,-1.7766994349586611
SGP,2020,Protest,1445,-5.057345328719723,-3.244322491349481
SGP,2024,Aid/Cooperation,40658,2.9856624526538447,-0.09155644645580206
SGP,2024,Conflict/Migration,5860,-9.769480375426621,-5.809034982935153
SGP,2024,Disapproval/Sanction,8539,-2.9087414217121443,-4.303996955146973
SGP,2024,Other,44551,1.2866530717604543,-2.5669744337949765
SGP,2024,Protest,1072,-4.871015858208956,-4.05009328358209
SLV,2000,Aid/Cooperation,87,3.199057471264368,3.8375517241379304
SLV,2000,Conflict/Migration,11,-10.0,2.9483636363636365
SLV,2000,Disapproval/Sanction,13,-2.6923076923076925,3.9392307692307686
SLV,2000,Other,97,1.2104948453608249,3.4388453608247427
SLV,2000,Protest,10,-4.6597,4.8092
SLV,2005,Aid/Cooperation,36,3.0028888888888887,6.274000000000001
SLV,2005,Conflict/Migration,3,-10.0,2.549
SLV,2005,Disapproval/Sanction,5,-2.4,4.4276
SLV,2005,Other,51,2.1018823529411765,4.3143529411764705
SLV,2005,Protest,2,-4.4,3.59
SLV,2010,Aid/Cooperation,463,2.8986846652267815,5.875149028077755
SLV,2010,Conflict/Migration,30,-9.9,4.372333333333333
SLV,2010,Disapproval/Sanction,47,-2.9148723404255317,6.333936170212767
SLV,2010,Other,496,2.349510080645161,5.236711693548388
SLV,2010,Protest,5,-5.959999999999999,4.1028
SLV,2015,Aid/Cooperation,1577,2.601823081800888,1.1920596068484464
SLV,2015,Conflict/Migration,293,-9.940143344709897,0.5778532423208192
SLV,2015,Disapproval/Sanction,186,-3.0056666666666665,1.6036290322580644
SLV,2015,Other,1889,1.8239396506087875,1.2875193223928003
SLV,2015,Protest,58,-4.872293103448275,1.1141896551724135
SLV,2020,Aid/Cooperation,3168,2.7968472222222225,-0.803935606060606
SLV,2020,Conflict/Migration,388,-9.874904639175258,-3.321997422680412
SLV,2020,Disapproval/Sanction,345,-3.208776811594203,-1.4554927536231885
SLV,2020,Other,2643,1.7083234960272418,-1.2752330684827846
SLV,2020,Protest,103,-4.780766990291262,-2.540174757281554
SLV,2024,Aid/Cooperation,1696,2.942038325471698,0.10644811320754717
SLV,2024,Conflict/Migration,184,-9.820554347826087,-2.099565217391304
SLV,2024,Disapproval/Sanction,189,-2.9153386243386246,-1.9173809523809524
SLV,2024,Other,1620,1.9038993827160493,-0.6508925925925926
SLV,2024,Protest,52,-5.004,-2.1999615384615385
SOM,2000,Aid/Cooperation,14640,3.143470491803279,5.8878271174863395
SOM,2000,Conflict/Migration,6776,-9.827470631641084,4.126261806375442
SOM,2000,Disapproval/Sanction,4090,-2.9685271393643036,5.362159413202934
SOM,2000,Other,16077,1.8235741742862475,5.374932823287928
SOM,2000,Protest,563,-5.2790568383658965,5.039358792184725
SOM,2005,Aid/Cooperation,28815,3.339730140551796,5.2815843137254905
SOM,2005,Conflict/Migration,8496,-9.846199152542372,3.8211796139359704
SOM,2005,Disapproval/Sanction,6257,-2.906061211443184,5.046908102924724
SOM,2005,Other,29094,1.5758884993469444,5.091330996081666
SOM,2005,Protest,981,-5.304118246687054,4.891860346585117
SOM,2010,Aid/Cooperation,140661,3.0551009021690447,4.916568572667619
SOM,2010,Conflict/Migration,98583,-9.827538936733514,3.5918313908077453
SOM,2010,Disapproval/Sanction,47523,-2.807959619552638,4.442601456137028
SOM,2010,Other,209972,1.8428910759529844,4.639119396871964
SOM,2010,Protest,10768,-5.50890044576523,4.296256407875186
SOM,2015,Aid/Cooperation,243466,2.9898310564924877,2.2203448777242
SOM,2015,Conflict/Migration,152143,-9.849314283272973,0.32471789040573656
SOM,2015,Disapproval/Sanction,74080,-2.8005723002159826,1.2506916306695466
SOM,2015,Other,327034,1.5745329170667268,1.8581449818673283
SOM,2015,Protest,16069,-5.416378679444893,1.1738220797809449
SOM,2020,Aid/Cooperation,220589,3.011589032091355,-2.114171463672259
SOM,2020,Conflict/Migration,136790,-9.869807434754001,-6.58778116821405
SOM,2020,Disapproval/Sanction,65033,-2.784745329294358,-4.887309335260561
SOM,2020,Other,281858,1.6286843623384828,-3.879847926970319
SOM,2020,Protest,12110,-5.232268208092485,-5.339222956234518
SOM,2024,Aid/Cooperation,84336,3.2294877988047808,-1.4059060187820147
SOM,2024,Conflict/Migration,38126,-9.886355033310602,-6.16379961181346
SOM,2024,Disapproval/Sanction,23634,-2.895500253871541,-4.3972689345857665
SOM,2024,Other,104125,1.9582214741896757,-3.3947762304921962
SOM,2024,Protest,5041,-5.106084110295575,-5.191287641341004
SYR,2000,Aid/Cooperation,97563,3.523746440761354,5.911886206861207
SYR,2000,Conflict/Migration,4937,-9.834381810816286,4.579214502734454
SYR,2000,Disapproval/Sanction,16152,-3.2434088657751365,5.901174715205547
SYR,2000,Other,63384,2.1147433894989276,5.887218793386344
SYR,2000,Protest,1941,-5.204432766615147,5.657409067490985
SYR,2005,Aid/Cooperation,78071,3.1613025963546004,5.692855003778612
SYR,2005,Conflict/Migration,10148,-9.862017441860464,4.1283756405203
SYR,2005,Disapproval/Sanction,20763,-3.0380952174541256,5.255653710928093
SYR,2005,Other,67507,1.7047123113158635,5.361681840401736
SYR,2005,Protest,2811,-5.206432230522946,4.951219494841694
SYR,2010,Aid/Cooperation,205516,3.377537909457171,5.890383775472469
SYR,2010,Conflict/Migration,29197,-9.863161831695038,4.175205877316163
SYR,2010,Disapproval/Sanction,51223,-2.9050031626417825,5.119628565292935
SYR,2010,Other,168409,1.6060664275662229,5.426492503369772
SYR,2010,Protest,6450,-5.273256744186047,4.908746821705426
SYR,2015,Aid/Cooperation,1164468,3.0401554022952975,1.296141269661339
SYR,2015,Conflict/Migration,823849,-9.861389384462443,0.30587699444922584
SYR,2015,Disapproval/Sanction,496289,-2.8828777385757087,1.3898777567103042
SYR,2015,Other,1715833,1.4681811545762322,1.2046486184844327
SYR,2015,Protest,103568,-5.344162405376179,0.8611632647149701
SYR,2020,Aid/Cooperation,1171111,3.051487738566199,-3.3342492223196607
SYR,2020,Conflict/Migration,786176,-9.865768128256269,-5.529923176235347
SYR,2020,Disapproval/Sanction,442118,-2.8927723639390392,-4.7844130729805165
SYR,2020,Other,1621959,1.8075925877287897,-4.035609776819266
SYR,2020,Protest,108669,-5.4382537706245575,-4.924414690482106
SYR,2024,Aid/Cooperation,251981,2.9545165786309284,-2.8053738178672196
SYR,2024,Conflict/Migration,130108,-9.854373466658467,-5.794192440126665
SYR,2024,Disapproval/Sanction,70094,-2.8587331583302427,-4.8598948554797845
SYR,2024,Other,293828,1.4482512694501544,-4.002599442531004
SYR,2024,Protest,15854,-5.224067427778478,-5.141861864513688
THA,2000,Aid/Cooperation,46840,3.0759354397950474,5.788022438087105
THA,2000,Conflict/Migration,7525,-9.806035481727575,3.786916146179402
THA,2000,Disapproval/Sanction,11122,-3.0318463405862253,5.112805160942276
THA,2000,Other,60505,1.7568660606561444,5.17287468804231
THA,2000,Protest,1660,-5.124369277108434,4.870755421686747
THA,2005,Aid/Cooperation,48904,3.1277767667266483,5.643759303942417
THA,2005,Conflict/Migration,13403,-9.873259121092293,3.221739983585764
THA,2005,Disapproval/Sanction,12176,-2.8252557490144548,4.5531404402102496
THA,2005,Other,63535,1.1990131581018337,4.940234059966947
THA,2005,Protest,2278,-5.348124231782264,4.3357857769973664
THA,2010,Aid/Cooperation,170951,2.9859915063380735,5.3948013875321
THA,2010,Conflict/Migration,50629,-9.85577194888305,3.0698561693890856
THA,2010,Disapproval/Sanction,56080,-3.018892207560627,4.765985520684736
THA,2010,Other,268659,0.9186926698900836,4.953964051083344
THA,2010,Protest,8655,-5.253702021952628,4.51278902368573
THA,2015,Aid/Cooperation,354237,2.974260359589767,2.5190057249807327
THA,2015,Conflict/Migration,74406,-9.839541313872537,0.5685391500685427
THA,2015,Disapproval/Sanction,105484,-2.9665798130522165,1.1664244624777218
THA,2015,Other,523391,1.1865567482054524,1.6102852036049526
THA,2015,Protest,14262,-5.069333683915299,1.3053341747300522
THA,2020,Aid/Cooperation,390150,2.931767363834423,-0.4601656337306164
THA,2020,Conflict/Migration,62090,-9.784213625382511,-4.931263053631825
THA,2020,Disapproval/Sanction,97418,-2.9169920240612615,-3.1935698741505676
THA,2020,Other,519810,1.2920930878590255,-2.097947401935323
THA,2020,Protest,11933,-5.006899187128132,-3.603119332942261
THA,2024,Aid/Cooperation,229816,2.93563657882828,0.09352224823336931
THA,2024,Conflict/Migration,35985,-9.812505877448938,-4.81624640822565
THA,2024,Disapproval/Sanction,45317,-2.9335370832138046,-2.546133746717567
THA,2024,Other,282614,1.520273241948382,-1.7075251827581082
THA,2024,Protest,5813,-4.88127834164803,-3.3574120075692417
TLS,2000,Aid/Cooperation,26,3.6619230769230766,6.359923076923077
TLS,2000,Conflict/Migration,1,-9.0,4.098
TLS,2000,Disapproval/Sanction,1,-4.0,6.357
TLS,2000,Other,50,3.5078000000000005,7.059760000000001
TLS,2000,Protest,1,-4.4,6.311
TLS,2005,Aid/Cooperation,51,3.039274509803922,6.749254901960784
TLS,2005,Disapproval/Sanction,2,-2.0,7.211
TLS,2005,Other,51,2.978117647058824,7.2905686274509796
TLS,2005,Protest,1,-4.4,2.011
TLS,2010,Aid/Cooperation,195,2.70854358974359,6.213579487179488
TLS,2010,Conflict/Migration,20,-9.59975,4.6986
TLS,2010,Disapproval/Sanction,24,-3.375125,6.884125
TLS,2010,Other,263,2.2957186311787074,5.802117870722433
TLS,2010,Protest,3,-6.133,6.452000000000001
TLS,2015,Aid/Cooperation,740,3.158304054054054,2.781547297297297
TLS,2015,Conflict/Migration,9,-10.0,0.025333333333333305
TLS,2015,Disapproval/Sanction,52,-2.884461538461539,1.4922692307692307
TLS,2015,Other,597,2.6020217755443884,2.765708542713568
TLS,2015,Protest,16,-4.48775,3.2243125
TLS,2020,Aid/Cooperation,1145,3.025909170305677,0.28106375545851525
TLS,2020,Conflict/Migration,38,-9.934236842105262,-4.0513157894736835
TLS,2020,Disapproval/Sanction,155,-3.2258193548387095,-2.0222129032258063
TLS,2020,Other,913,2.837042716319825,-0.13461445783132528
TLS,2020,Protest,6,-4.4,-2.3506666666666667
TLS,2024,Aid/Cooperation,488,3.8211987704918036,1.0479528688524589
TLS,2024,Conflict/Migration,17,-9.706117647058825,-3.2004705882352944
TLS,2024,Disapproval/Sanction,36,-3.055472222222223,-4.328277777777778
TLS,2024,Other,412,2.473385922330097,-0.15888834951456315
TLS,2024,Protest,7,-4.971428571428571,0.26942857142857146
TTO,2000,Aid/Cooperation,24450,2.976331329243354,5.424688834355828
TTO,2000,Conflict/Migration,6633,-9.85103497663199,4.125659731644807
TTO,2000,Disapproval/Sanction,7166,-3.2250073960368404,5.338013815238627
TTO,2000,Other,33074,1.8266890306585233,5.274965259720627
TTO,2000,Protest,1087,-5.094981600735971,5.1326853725850965
TTO,2005,Aid/Cooperation,8452,3.140817203028869,5.976253431140558
TTO,2005,Conflict/Migration,1478,-9.859156292286874,4.566956698240866
TTO,2005,Disapproval/Sanction,1940,-3.0463257731958766,5.475550515463918
TTO,2005,Other,10424,1.7662217958557174,5.66372755180353
TTO,2005,Protest,272,-4.938981617647058,5.0748566176470575
TTO,2010,Aid/Cooperation,15301,3.118926475393765,5.8768349781060065
TTO,2010,Conflict/Migration,6133,-9.851891081037014,4.841918473830099
TTO,2010,Disapproval/Sanction,4234,-2.9664662257912138,5.213895843174304
TTO,2010,Other,21398,1.76038840078512,5.519027666137022
TTO,2010,Protest,566,-5.186372791519434,5.134116607773851
TTO,2015,Aid/Cooperation,12437,2.8984989145292275,3.4302679102677494
TTO,2015,Conflict/Migration,1242,-9.82249033816425,2.1506006441223833
TTO,2015,Disapproval/Sanction,1858,-3.063596878363832,2.9484472551130247
TTO,2015,Other,13050,2.27147969348659,3.4918745593869733
TTO,2015,Protest,235,-4.875540425531915,2.8836042553191485
TTO,2020,Aid/Cooperation,12396,3.075310261374637,0.36063778638270405
TTO,2020,Conflict/Migration,1154,-9.836798093587522,-3.0427461005199308
TTO,2020,Disapproval/Sanction,2172,-2.9934682320441985,-2.702454419889503
TTO,2020,Other,12527,1.9997098267741675,-1.1373320827013653
TTO,2020,Protest,181,-5.070828729281769,-2.4730441988950274
TTO,2024,Aid/Cooperation,15765,2.9683397399302254,1.3598050111005393
TTO,2024,Conflict/Migration,902,-9.809203991130818,-3.3179057649667403
TTO,2024,Disapproval/Sanction,1804,-3.0558508869179604,-3.0835809312638585
TTO,2024,Other,10682,2.1405126380827557,-0.5473183860700244
TTO,2024,Protest,143,-4.7578601398601394,-2.1725384615384615
USA,2000,Aid/Cooperation,593450,3.123768170865279,6.185644495745218
USA,2000,Conflict/Migration,81646,-9.838519658035912,4.961240734389927
USA,2000,Disapproval/Sanction,184568,-3.0275435611807024,5.854567823241298
USA,2000,Other,731674,1.6259964068697261,5.921588562665886
USA,2000,Protest,25885,-5.193709252462816,5.731283755070504
USA,2005,Aid/Cooperation,727039,3.0786581242546824,6.060406605422817
USA,2005,Conflict/Migration,179607,-9.843572048973593,4.6192868986175375
USA,2005,Disapproval/Sanction,277577,-2.932456186931914,5.649506126228037
USA,2005,Other,1049175,1.3929870212309672,5.740752679009698
USA,2005,Protest,45823,-5.406866791785784,5.488866246208236
USA,2010,Aid/Cooperation,5569743,2.9918327689446356,6.040500477670156
USA,2010,Conflict/Migration,1333507,-9.823617588809057,4.286579361788126
USA,2010,Disapproval/Sanction,1939039,-2.9139958917793813,5.417418132899853
USA,2010,Other,9069452,1.6848332153916248,5.6438913675269475
USA,2010,Protest,244849,-5.119627844099832,5.256125542681408
USA,2015,Aid/Cooperation,21793021,2.9068046169918342,2.8955473615613
USA,2015,Conflict/Migration,5984167,-9.805739389960205,0.7653530152149833
USA,2015,Disapproval/Sanction,7141498,-2.9220778860401557,1.7793787023394814
USA,2015,Other,35300497,1.5571721913716967,2.173010887778719
USA,2015,Protest,871756,-5.110309255112669,1.5645354411096684
USA,2020,Aid/Cooperation,30910258,2.9004708230516876,-0.6495832994988266
USA,2020,Conflict/Migration,7949954,-9.793128167282477,-4.721766826197988
USA,2020,Disapproval/Sanction,10383396,-2.909113170777653,-3.0987308308380035
USA,2020,Other,49577909,1.5574066687645094,-2.1323201026892846
USA,2020,Protest,1331632,-5.072666328234828,-3.4344018580208346
USA,2024,Aid/Cooperation,16539764,2.8985314524439403,-0.6252916089371044
USA,2024,Conflict/Migration,4343962,-9.803361880697851,-4.920067939820836
USA,2024,Disapproval/Sanction,5531533,-2.9376101194732094,-3.3311991475057634
USA,2024,Other,26506799,1.5103163801106276,-2.2637900778966182
USA,2024,Protest,686317,-5.048722960381281,-3.7068635339063434
VEN,2000,Aid/Cooperation,17936,3.0392777653880465,5.521809154772525
VEN,2000,Conflict/Migration,2151,-9.794414225941422,4.0916336587633655
VEN,2000,Disapproval/Sanction,4100,-3.0100412195121953,5.125187804878048
VEN,2000,Other,17634,1.703560394692072,5.23951134172621
VEN,2000,Protest,526,-5.027920152091254,5.38924144486692
VEN,2005,Aid/Cooperation,25533,3.137029765401637,5.658700936043552
VEN,2005,Conflict/Migration,4428,-9.795252935862692,4.051991418247516
VEN,2005,Disapproval/Sanction,9853,-2.881442200345073,5.037947325687608
VEN,2005,Other,33591,1.0670849334643207,5.141600160757345
VEN,2005,Protest,1332,-5.300275525525525,4.8711201201201195
VEN,2010,Aid/Cooperation,94659,3.4687504199283743,5.437612102388574
VEN,2010,Conflict/Migration,12040,-9.792690780730897,4.333378073089701
VEN,2010,Disapproval/Sanction,29457,-2.8186662592932072,5.064827850765522
VEN,2010,Other,134672,1.4594617515147914,4.528059284780801
VEN,2010,Protest,3507,-5.2795791274593675,5.017476190476191
VEN,2015,Aid/Cooperation,143361,3.0925771862640468,2.6223961607410664
VEN,2015,Conflict/Migration,28089,-9.846897041546514,1.0077467691979063
VEN,2015,Disapproval/Sanction,52645,-2.811451324912147,1.1418860290625887
VEN,2015,Other,195311,1.134181070190619,1.7743086769306393
VEN,2015,Protest,5199,-5.162108867089825,1.1767832275437584
VEN,2020,Aid/Cooperation,247520,3.060731637847447,-2.3889579185520367
VEN,2020,Conflict/Migration,46684,-9.795551730785709,-5.440165002998886
VEN,2020,Disapproval/Sanction,111207,-2.845406278381757,-4.463325752875269
VEN,2020,Other,369265,0.8146919448092833,-3.588038690371413
VEN,2020,Protest,16686,-5.210491849454633,-4.411791441927364
VEN,2024,Aid/Cooperation,104410,3.0524283880854326,-1.857000852408773
VEN,2024,Conflict/Migration,19879,-9.75975738216208,-5.73493118366115
VEN,2024,Disapproval/Sanction,37359,-2.8568508525388796,-4.360715409941379
VEN,2024,Other,144822,1.0757744196323762,-3.374707931115438
VEN,2024,Protest,3970,-4.968862720403022,-4.191186649874055
