"Country or Area","Year","Area","Sex","National and/or ethnic group","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Kazakhstan","2021","Rural","Female","Rutul","Census - de facto - complete tabulation","Final figure, complete","2025","7",""
"Kazakhstan","2021","Rural","Female","Saam","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Female","Selkup","Census - de facto - complete tabulation","Final figure, complete","2025","1",""
"Kazakhstan","2021","Rural","Female","Serbian","Census - de facto - complete tabulation","Final figure, complete","2025","4",""
"Kazakhstan","2021","Rural","Female","Shors","Census - de facto - complete tabulation","Final figure, complete","2025","24",""
"Kazakhstan","2021","Rural","Female","Slovak","Census - de facto - complete tabulation","Final figure, complete","2025","4",""
"Kazakhstan","2021","Rural","Female","Spanish","Census - de facto - complete tabulation","Final figure, complete","2025","6",""
"Kazakhstan","2021","Rural","Female","Tabasaran","Census - de facto - complete tabulation","Final figure, complete","2025","38",""
"Kazakhstan","2021","Rural","Female","Tajik","Census - de facto - complete tabulation","Final figure, complete","2025","18725",""
"Kazakhstan","2021","Rural","Female","Tatar","Census - de facto - complete tabulation","Final figure, complete","2025","23231",""
"Kazakhstan","2021","Rural","Female","Tsakhur","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Female","Turkmenian","Census - de facto - complete tabulation","Final figure, complete","2025","470",""
"Kazakhstan","2021","Rural","Female","Tuvinian","Census - de facto - complete tabulation","Final figure, complete","2025","9",""
"Kazakhstan","2021","Rural","Female","Udge","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Female","Udin","Census - de facto - complete tabulation","Final figure, complete","2025","14",""
"Kazakhstan","2021","Rural","Female","Udmurt","Census - de facto - complete tabulation","Final figure, complete","2025","1713",""
"Kazakhstan","2021","Rural","Female","Ukrainian","Census - de facto - complete tabulation","Final figure, complete","2025","69712",""
"Kazakhstan","2021","Rural","Female","Ulithian","Census - de facto - complete tabulation","Final figure, complete","2025","1",""
"Kazakhstan","2021","Rural","Female","Uyghur","Census - de facto - complete tabulation","Final figure, complete","2025","65792",""
"Kazakhstan","2021","Rural","Female","Uzbek","Census - de facto - complete tabulation","Final figure, complete","2025","147242",""
"Kazakhstan","2021","Rural","Female","Vietnamese","Census - de facto - complete tabulation","Final figure, complete","2025","4",""
"Kazakhstan","2021","Rural","Female","Yakut","Census - de facto - complete tabulation","Final figure, complete","2025","19",""
"Kazakhstan","2021","Rural","Female","Other","Census - de facto - complete tabulation","Final figure, complete","2025","8733",""
"Kazakhstan","2021","Rural","Female","Crimean Tatars","Census - de facto - complete tabulation","Final figure, complete","2025","106",""
"Kazakhstan","2021","Rural","Female","Romani (Gypsy)","Census - de facto - complete tabulation","Final figure, complete","2025","589",""
"Kazakhstan","2021","Rural","Female","Talish","Census - de facto - complete tabulation","Final figure, complete","2025","5",""
"Kazakhstan","2021","Rural","Female","Tats","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Female","Vep","Census - de facto - complete tabulation","Final figure, complete","2025","1",""
"Kazakhstan","2021","Rural","Female","Livs","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Female","Turks","Census - de facto - complete tabulation","Final figure, complete","2025","26669",""
"Kazakhstan","2021","Rural","Female","Central Asian Jew","Census - de facto - complete tabulation","Final figure, complete","2025","0",""
"Kazakhstan","2021","Rural","Female","Georgian Jew","Census - de facto - complete tabulation","Final figure, complete","2025","3",""
"Kazakhstan","2021","Rural","Female","Mountain Jew","Census - de facto - complete tabulation","Final figure, complete","2025","1",""
"Kazakhstan","2009","Total","Both Sexes","Total","Census - de facto - complete tabulation","Final figure, complete","2016","16009597",""
"Kazakhstan","2009","Total","Both Sexes","Abaza","Census - de facto - complete tabulation","Final figure, complete","2016","27",""
"Kazakhstan","2009","Total","Both Sexes","Abkhazian","Census - de facto - complete tabulation","Final figure, complete","2016","76",""
"Kazakhstan","2009","Total","Both Sexes","Adyghei","Census - de facto - complete tabulation","Final figure, complete","2016","87",""
"Kazakhstan","2009","Total","Both Sexes","Afgan","Census - de facto - complete tabulation","Final figure, complete","2016","659",""
"Kazakhstan","2009","Total","Both Sexes","Agul","Census - de facto - complete tabulation","Final figure, complete","2016","94",""
"Kazakhstan","2009","Total","Both Sexes","Albanian","Census - de facto - complete tabulation","Final figure, complete","2016","459",""
"Kazakhstan","2009","Total","Both Sexes","Aleut","Census - de facto - complete tabulation","Final figure, complete","2016","4",""
"Kazakhstan","2009","Total","Both Sexes","Altian","Census - de facto - complete tabulation","Final figure, complete","2016","221",""
"Kazakhstan","2009","Total","Both Sexes","American","Census - de facto - complete tabulation","Final figure, complete","2016","411",""
"Kazakhstan","2009","Total","Both Sexes","Arab","Census - de facto - complete tabulation","Final figure, complete","2016","618",""
"Kazakhstan","2009","Total","Both Sexes","Armenian","Census - de facto - complete tabulation","Final figure, complete","2016","13776",""
"Kazakhstan","2009","Total","Both Sexes","Assyrian","Census - de facto - complete tabulation","Final figure, complete","2016","195",""
"Kazakhstan","2009","Total","Both Sexes","Austrian","Census - de facto - complete tabulation","Final figure, complete","2016","61",""
"Kazakhstan","2009","Total","Both Sexes","Avar","Census - de facto - complete tabulation","Final figure, complete","2016","1202",""
"Kazakhstan","2009","Total","Both Sexes","Azerbaijani","Census - de facto - complete tabulation","Final figure, complete","2016","85292",""
"Kazakhstan","2009","Total","Both Sexes","Balkan","Census - de facto - complete tabulation","Final figure, complete","2016","1798",""
"Kazakhstan","2009","Total","Both Sexes","Bashkir","Census - de facto - complete tabulation","Final figure, complete","2016","17263",""
"Kazakhstan","2009","Total","Both Sexes","Belarus","Census - de facto - complete tabulation","Final figure, complete","2016","66476",""
"Kazakhstan","2009","Total","Both Sexes","Baloch","Census - de facto - complete tabulation","Final figure, complete","2016","137",""
"Kazakhstan","2009","Total","Both Sexes","Bulgarian","Census - de facto - complete tabulation","Final figure, complete","2016","4523",""
"Kazakhstan","2009","Total","Both Sexes","Buryat-Bouriates","Census - de facto - complete tabulation","Final figure, complete","2016","346",""
"Kazakhstan","2009","Total","Both Sexes","Chechen","Census - de facto - complete tabulation","Final figure, complete","2016","31431",""
"Kazakhstan","2009","Total","Both Sexes","Cherkess","Census - de facto - complete tabulation","Final figure, complete","2016","111",""
"Kazakhstan","2009","Total","Both Sexes","Chinese","Census - de facto - complete tabulation","Final figure, complete","2016","3424",""
"Kazakhstan","2009","Total","Both Sexes","Chukchi","Census - de facto - complete tabulation","Final figure, complete","2016","5",""
"Kazakhstan","2009","Total","Both Sexes","Chuvans","Census - de facto - complete tabulation","Final figure, complete","2016","25",""
"Kazakhstan","2009","Total","Both Sexes","Chuvash","Census - de facto - complete tabulation","Final figure, complete","2016","7301",""
"Kazakhstan","2009","Total","Both Sexes","Crimchak","Census - de facto - complete tabulation","Final figure, complete","2016","35",""
"Kazakhstan","2009","Total","Both Sexes","Croatian","Census - de facto - complete tabulation","Final figure, complete","2016","102",""
"Kazakhstan","2009","Total","Both Sexes","Cubans","Census - de facto - complete tabulation","Final figure, complete","2016","45",""
"Kazakhstan","2009","Total","Both Sexes","Czech","Census - de facto - complete tabulation","Final figure, complete","2016","271",""
"Kazakhstan","2009","Total","Both Sexes","Darghin","Census - de facto - complete tabulation","Final figure, complete","2016","790",""
"Kazakhstan","2009","Total","Both Sexes","Dolghan","Census - de facto - complete tabulation","Final figure, complete","2016","3",""
"Kazakhstan","2009","Total","Both Sexes","Dungan","Census - de facto - complete tabulation","Final figure, complete","2016","51944",""
"Kazakhstan","2009","Total","Both Sexes","Dutch","Census - de facto - complete tabulation","Final figure, complete","2016","46",""
"Kazakhstan","2009","Total","Both Sexes","English","Census - de facto - complete tabulation","Final figure, complete","2016","191",""
"Kazakhstan","2009","Total","Both Sexes","Estonian","Census - de facto - complete tabulation","Final figure, complete","2016","986",""
"Kazakhstan","2009","Total","Both Sexes","Even","Census - de facto - complete tabulation","Final figure, complete","2016","11",""
"Kazakhstan","2009","Total","Both Sexes","Evenk","Census - de facto - complete tabulation","Final figure, complete","2016","2",""
"Kazakhstan","2009","Total","Both Sexes","Finnish","Census - de facto - complete tabulation","Final figure, complete","2016","373",""
"Kazakhstan","2009","Total","Both Sexes","French","Census - de facto - complete tabulation","Final figure, complete","2016","73",""
"Kazakhstan","2009","Total","Both Sexes","Gagauz","Census - de facto - complete tabulation","Final figure, complete","2016","493",""
"Kazakhstan","2009","Total","Both Sexes","Georgian","Census - de facto - complete tabulation","Final figure, complete","2016","4990",""
"Kazakhstan","2009","Total","Both Sexes","German","Census - de facto - complete tabulation","Final figure, complete","2016","178409",""
"Kazakhstan","2009","Total","Both Sexes","Greek","Census - de facto - complete tabulation","Final figure, complete","2016","8846",""
"Kazakhstan","2009","Total","Both Sexes","Hungarian","Census - de facto - complete tabulation","Final figure, complete","2016","357",""
"Kazakhstan","2009","Total","Both Sexes","Ijor","Census - de facto - complete tabulation","Final figure, complete","2016","1",""
"Kazakhstan","2009","Total","Both Sexes","Indians and Pakistanis","Census - de facto - complete tabulation","Final figure, complete","2016","1783",""
"Kazakhstan","2009","Total","Both Sexes","Ingushi","Census - de facto - complete tabulation","Final figure, complete","2016","15120",""
"Kazakhstan","2009","Total","Both Sexes","Italian","Census - de facto - complete tabulation","Final figure, complete","2016","209",""
"Kazakhstan","2009","Total","Both Sexes","Japanese","Census - de facto - complete tabulation","Final figure, complete","2016","46",""
"Kazakhstan","2009","Total","Both Sexes","Jewish","Census - de facto - complete tabulation","Final figure, complete","2016","3485",""
"Kazakhstan","2009","Total","Both Sexes","Kabardian","Census - de facto - complete tabulation","Final figure, complete","2016","226",""
"Kazakhstan","2009","Total","Both Sexes","Kalmyk","Census - de facto - complete tabulation","Final figure, complete","2016","422",""
