iso3,country,year,ethnic_group,sex,value,metric,unit,source,source_year,record_type,reliability
TUV,Tuvalu,2002,Total,Both Sexes,9561,ethnic_composition,persons,UNdata_Export_20250416_063435193,2007,Census - de facto - complete tabulation,"Final figure, complete"
TUV,Tuvalu,2002,Tuvaluan,Both Sexes,8842,ethnic_composition,persons,UNdata_Export_20250416_063435193,2007,Census - de facto - complete tabulation,"Final figure, complete"
TUV,Tuvalu,2017,Kiribati,Both Sexes,166,ethnic_composition,persons,UNdata_Export_20250416_063435193,2021,Census - de jure - complete tabulation,"Final figure, complete"
TUV,Tuvalu,2017,Other,Both Sexes,83,ethnic_composition,persons,UNdata_Export_20250416_063435193,2021,Census - de jure - complete tabulation,"Final figure, complete"
TUV,Tuvalu,2017,Other Pacific Islander,Both Sexes,65,ethnic_composition,persons,UNdata_Export_20250416_063435193,2021,Census - de jure - complete tabulation,"Final figure, complete"
TUV,Tuvalu,2017,Total,Both Sexes,10507,ethnic_composition,persons,UNdata_Export_20250416_063435193,2021,Census - de jure - complete tabulation,"Final figure, complete"
TUV,Tuvalu,2017,Tuvaluan,Both Sexes,10193,ethnic_composition,persons,UNdata_Export_20250416_063435193,2021,Census - de jure - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Acholi,Both Sexes,1145357,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Alur,Both Sexes,530320,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Baamba,Both Sexes,35624,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Babukusu,Both Sexes,15044,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Babwisi,Both Sexes,68499,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Bafumbira,Both Sexes,448918,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Baganda,Both Sexes,4126370,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Bagisu,Both Sexes,1117661,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Bagungu,Both Sexes,48940,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Bagwe,Both Sexes,75257,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Bagwere,Both Sexes,408805,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Bahehe,Both Sexes,3403,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Bahororo,Both Sexes,174601,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Bakenyi,Both Sexes,62009,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Bakhonzo,Both Sexes,608767,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Bakiga,Both Sexes,1679519,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Banyabindi,Both Sexes,13920,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Banyakole,Both Sexes,2330212,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Banyara,Both Sexes,20615,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Banyole,Both Sexes,340507,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Banyoro,Both Sexes,667086,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Banyrwanda,Both Sexes,314987,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Baruli,Both Sexes,139517,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Basamia,Both Sexes,279972,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Basoga,Both Sexes,2062920,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Basongora,Both Sexes,10599,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Batagwenda,Both Sexes,44500,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Batoro,Both Sexes,606931,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Batuku,Both Sexes,20536,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Batwa,Both Sexes,6738,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Chope,Both Sexes,20631,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Dodoth,Both Sexes,328582,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Ethur,Both Sexes,54312,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Ik(Teso),Both Sexes,16294,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Iteso,Both Sexes,1568763,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Jie,Both Sexes,146661,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Jonam,Both Sexes,86692,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Jopadhola,Both Sexes,359702,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Kakwa,Both Sexes,129585,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Karimajong,Both Sexes,260117,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Kebu(Okebu),Both Sexes,33824,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Kuku,Both Sexes,34699,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Kuman,Both Sexes,174267,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Langi,Both Sexes,1485437,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Lendu,Both Sexes,11157,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Lugbara,Both Sexes,1022240,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Madi,Both Sexes,296353,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Mening,Both Sexes,2227,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Mvuba,Both Sexes,870,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Napore,Both Sexes,30591,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Nubi,Both Sexes,26118,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Nyangia,Both Sexes,15282,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Other Ugandan,Both Sexes,93470,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Pokot,Both Sexes,70397,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Sabiny,Both Sexes,180669,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,So(Tepeth),Both Sexes,21534,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Total,Both Sexes,23878736,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UGA,Uganda,2002,Vonoma,Both Sexes,128,ethnic_composition,persons,UNdata_Export_20250416_063435193,2005,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Abaza,Both Sexes,128,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Abkhazian,Both Sexes,1458,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Adyghei,Both Sexes,338,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Afgan,Both Sexes,1008,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Agul,Both Sexes,108,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Albanian,Both Sexes,3308,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,American,Both Sexes,709,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Arab,Both Sexes,6575,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Armenian,Both Sexes,99894,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Assyrian,Both Sexes,3143,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Austrian,Both Sexes,112,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Avar,Both Sexes,1496,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Azerbaijani,Both Sexes,45176,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Balkar,Both Sexes,206,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Bashkir,Both Sexes,4253,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Belarus,Both Sexes,275763,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Bulgarian,Both Sexes,204574,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Buryat,Both Sexes,391,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Chechen,Both Sexes,2877,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Chinese,Both Sexes,2213,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Chuvans,Both Sexes,226,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Chuvash,Both Sexes,10593,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Circassian,Both Sexes,199,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Crimean Tatars,Both Sexes,248193,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Croatian,Both Sexes,126,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Cubans,Both Sexes,262,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Czech,Both Sexes,5917,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Darghin,Both Sexes,1610,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Dungan,Both Sexes,133,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Dutch,Both Sexes,139,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,English,Both Sexes,112,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Eskimo,Both Sexes,153,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Estonian,Both Sexes,2868,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Even,Both Sexes,104,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Finnish,Both Sexes,768,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,French,Both Sexes,258,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Gagauz,Both Sexes,31923,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Georgian,Both Sexes,34199,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,German,Both Sexes,33302,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Greek,Both Sexes,91548,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Hungarian,Both Sexes,156566,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Ijor,Both Sexes,812,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Indians and Pakistanis,Both Sexes,1483,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Ingushi,Both Sexes,455,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Italian,Both Sexes,420,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Jewish,Both Sexes,103878,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Kabardian,Both Sexes,473,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Kalmyk,Both Sexes,325,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Kara-Kalpak,Both Sexes,117,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Karachayer,Both Sexes,190,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Karaim,Both Sexes,1196,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Karelian,Both Sexes,1522,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Kazak,Both Sexes,5526,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Khakassian,Both Sexes,162,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Khalkh,Both Sexes,104,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Khanty,Both Sexes,100,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Komi,Both Sexes,1545,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Komi-Permyak,Both Sexes,1165,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Korean,Both Sexes,12711,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Krymchak,Both Sexes,406,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Kumyk,Both Sexes,718,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Kurd,Both Sexes,2088,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Kyrgyz,Both Sexes,1128,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Lacktsis,Both Sexes,1019,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Letts,Both Sexes,5079,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Lezghin,Both Sexes,4349,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Lithuanian,Both Sexes,7207,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Livs,Both Sexes,235,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Mari,Both Sexes,4130,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Meskhetian Turkish,Both Sexes,336,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Moldovan,Both Sexes,258619,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Mordovian,Both Sexes,9331,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Nentsi,Both Sexes,217,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Nivkhi,Both Sexes,584,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Nogai,Both Sexes,385,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Orochi,Both Sexes,288,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Orok,Both Sexes,959,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Ossetian,Both Sexes,4834,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Other,Both Sexes,4322,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Persian,Both Sexes,419,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Polish,Both Sexes,144130,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Romani (Gypsy),Both Sexes,47587,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Romanian,Both Sexes,150989,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Russian,Both Sexes,8334141,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Rutul,Both Sexes,137,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Saam,Both Sexes,136,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Serbian,Both Sexes,623,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Slovak,Both Sexes,6397,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Spanish,Both Sexes,965,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Swedish,Both Sexes,188,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Tabasaran,Both Sexes,977,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Tajik,Both Sexes,4255,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Talish,Both Sexes,133,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Tatar,Both Sexes,73304,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Total,Both Sexes,48240902,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Turkish,Both Sexes,8844,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Turkmenian,Both Sexes,3709,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Udin,Both Sexes,592,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Udmurt,Both Sexes,4712,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Uighur,Both Sexes,197,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Ukrainian,Both Sexes,37541693,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Unknown,Both Sexes,188639,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Uzbek,Both Sexes,12353,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Vep,Both Sexes,281,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
UKR,Ukraine,2001,Vietnamese,Both Sexes,3850,ethnic_composition,persons,UNdata_Export_20250416_063435193,2009,Census - de facto - complete tabulation,"Final figure, complete"
