iso3,year,gdelt_events_Aid/Cooperation,gdelt_events_Conflict/Migration,gdelt_events_Disapproval/Sanction,gdelt_events_Other,gdelt_events_Protest,gdelt_goldstein_Aid/Cooperation,gdelt_goldstein_Conflict/Migration,gdelt_goldstein_Disapproval/Sanction,gdelt_goldstein_Other,gdelt_goldstein_Protest,gdelt_tone_Aid/Cooperation,gdelt_tone_Conflict/Migration,gdelt_tone_Disapproval/Sanction,gdelt_tone_Other,gdelt_tone_Protest,conflict_events,conflict_tone,conflict_goldstein,coop_events,coop_tone,coop_goldstein,conflict_events_d1,conflict_events_d2,coop_events_d1,coop_events_d2,conflict_tone_d1,conflict_tone_d2,coop_tone_d1,coop_tone_d2,conflict_goldstein_d1,conflict_goldstein_d2,coop_goldstein_d1,coop_goldstein_d2,conflict_events_z,conflict_spike_hi,conflict_spike_med,push_multiplier,coop_events_z,pull_multiplier
IDN,2015,430418,75507,118862,638661,16149,3.007118789177033,-9.838508045611665,-3.053249835944204,1.2496056546430738,-5.057590191343118,2.343627053236621,0.6786558332340047,1.5004582793491612,1.7024709321533649,1.0676502569818564,210518,1.1724993682250449,-5.6406893139779015,430418,2.343627053236621,3.007118789177033,106746.0,136949.0,250639.0,343115.0,-3.198893329227063,-2.833015672077256,-3.085175915964453,-2.754803183983177,0.2597949303269207,0.6180310030034359,-0.023876727540715237,-0.017278848933914404,1.293025902936358,0,1,1.4310086343121193,1.135918362483645,1.378639454161215
IDN,2020,471575,87005,117140,660724,19019,2.9553810464931347,-9.803545118096663,-2.9979911388082634,1.2207715188187505,-5.117506230611493,-0.7611765106292742,-5.62555951956784,-3.399502697626772,-2.427401872794087,-4.293443977075556,223164,-4.3435615197791755,-5.831908264773889,471575,-0.7611765106292742,2.9553810464931347,12646.0,119392.0,41157.0,291796.0,-5.516060888004221,-8.714954217231284,-3.1048035638658953,-6.189979479830348,-0.19121895079598783,0.06857597953093286,-0.05173774268389808,-0.07561447022461332,1.4877060286845905,0,1,1.49590200956153,1.4056651926827595,1.4685550642275864
IDN,2024,284081,28388,46196,323933,6456,2.9692252209757077,-9.811033781879667,-3.0590325785782317,1.885390522114141,-4.847414807930607,0.43969639997043103,-4.6229217979427935,-2.4102387436141655,-1.0159230921209015,-3.2190676889714993,81040,-3.2497679417571566,-5.566702936821322,284081,0.43969639997043103,2.9692252209757077,-142124.0,-129478.0,-187494.0,-146337.0,1.093793578022019,-4.422267309982201,1.2008729105997051,-1.90393065326619,0.26520532795256724,0.07398637715657941,0.013844174482573024,-0.037893568201325056,-0.7002362607224802,0,0,0.7665879130925066,0.17681196768208515,1.058937322560695
IND,2000,83762,26940,31115,109909,4413,3.337062701463671,-9.871549554565703,-2.973304129840913,1.3845496820096626,-5.234487423521414,5.755607005563382,3.5134396807720862,5.378411216455087,5.399702353765387,5.192555177883526,62468,4.560992444131395,-6.107986425049626,83762,5.755607005563382,3.337062701463671,,,,,,,,,,,,,-1.0373664697535943,0,0,0.6542111767488019,-1.0663464127510678,0.6445511957496441
IND,2005,106038,46322,32271,135016,4753,3.198487438465456,-9.87842832779241,-2.903023550556227,1.407941688392487,-5.396976856722071,5.750090797638583,3.023552933811148,5.050585014409221,5.265455560822422,4.995996844098465,83346,3.920889076860317,-6.9220341828042145,106038,5.750090797638583,3.198487438465456,20878.0,,22276.0,,-0.6401033672710783,,-0.005516207924799232,,-0.8140477577545884,,-0.1385752629982151,,-1.0157281965328955,0,0,0.6614239344890349,-1.0504544189223115,0.6498485270258962
IND,2010,739478,184111,282913,1115547,30523,3.0817155845069095,-9.820608029938462,-2.981006949132772,1.3483742621332855,-5.313948497854078,5.768873130776035,3.8228298526432423,5.075508414247489,5.319529705158097,4.897750909150476,497547,4.60106560787222,-5.6550340651234965,739478,5.768873130776035,3.0817155845069095,414201.0,435079.0,633440.0,655716.0,0.6801765310119032,0.040073163740824924,0.0187823331374517,0.013266125212652469,1.267000117680718,0.4529523599261296,-0.1167718539585465,-0.2553471169567616,-0.586444050240783,0,0,0.804518649919739,-0.5985499221146553,0.8004833592951149
IND,2015,2187707,526263,907517,3352125,80251,2.9873333791956598,-9.710453512787332,-2.951111091031904,1.2784284756684192,-5.19971894431222,2.2315596809810456,0.1367419465172356,1.1892054771425766,1.5832472055785511,1.008784924798445,1514031,0.8138158419477538,-5.41978237301614,2187707,2.2315596809810456,2.9873333791956598,1016484.0,1430685.0,1448229.0,2081669.0,-3.7872497659244666,-3.1070732349125634,-3.537313449794989,-3.5185311166575373,0.2352516921073562,1.5022518097880742,-0.09438220531124974,-0.21115405926979625,0.4670552560370665,0,0,1.1556850853456888,0.4346358531872756,1.144878617729092
IND,2020,3951966,972006,1649912,6116523,161587,3.000808989247377,-9.763248241266,-2.9072609084605725,1.2145552926066001,-5.150513246733958,-1.0137136516356668,-5.201867365016265,-3.3007138138276466,-2.1981303649148383,-3.5052458056650595,2783505,-3.9764741841670843,-5.431611049378391,3951966,-1.0137136516356668,3.000808989247377,1269474.0,2285958.0,1764259.0,3212488.0,-4.790290026114838,-8.577539792039305,-3.2452733326167125,-6.782586782411702,-0.011828676362251045,0.22342301574510515,0.013475610051717268,-0.08090659525953248,1.7827572034732944,1,0,1.5942524011577648,1.6932816217421167,1.5644272072473724
IND,2024,2401885,455008,897594,3404897,86817,3.010465080551317,-9.775680634186653,-2.89935156095072,1.259769441777534,-5.10139749127475,-0.2637527171367488,-4.884806067146071,-3.1608006671167588,-1.829151960837582,-3.4522613197875995,1439419,-3.72334707545197,-5.205809764217369,2401885,-0.2637527171367488,3.010465080551317,-1344086.0,-74612.0,-1550081.0,214178.0,0.25312710871511435,-4.537162917399724,0.749960934498918,-2.4953123981177945,0.2258012851610225,0.21397260879877145,0.009656091303940073,0.02313170135565734,0.3897262570169118,0,0,1.1299087523389706,0.5874332788586417,1.1958110929528805
IRN,2000,173459,25344,50655,181360,5510,3.1957617362027917,-9.85233534564394,-2.8850927647813642,1.1608166354212617,-5.137946460980036,5.810617385088119,4.100714054608586,5.3070975027144405,5.434516348698721,5.170917059891107,81509,4.922784894919579,-5.203744936142021,173459,5.810617385088119,3.1957617362027917,,,,,,,,,,,,,-1.170209636632692,0,0,0.6099301211224359,-1.1608988278326857,0.6130337240557715
IRN,2005,215314,24742,65131,234690,8469,3.309551961321605,-9.827419691213322,-2.9844954629899743,1.1492231709915206,-5.1779374188215845,5.780617024438727,3.945372766954975,5.448998065437349,5.435425710511738,5.466547172039201,98342,5.072210184865063,-4.895010717699457,215314,5.780617024438727,3.309551961321605,16833.0,,41855.0,,0.14942528994548354,,-0.030000360649392377,,0.3087342184425639,,0.1137902251188132,,-1.1178721471031148,0,0,0.6273759509656285,-1.0654456530833794,0.6448514489722068
IRN,2010,600671,102983,235044,807383,43144,3.32596043091809,-9.831724867211094,-2.929834635217236,0.9524442600352001,-5.239406360096422,5.668894711081441,4.41762531679986,5.305156013342183,5.382331570023148,5.272983103096607,381171,5.061725527387971,-5.055970999892437,600671,5.668894711081441,3.32596043091809,282829.0,299662.0,385357.0,427212.0,-0.010484657477092263,0.13894063246839128,-0.11172231335728622,-0.1417226740066786,-0.16096028219297942,0.14777393624958446,0.01640846959648501,0.1301986947152982,-0.2384947440162724,0,0,0.9205017519945758,-0.1866128000940487,0.9377957333019837
IRN,2015,1203146,220585,417200,1516605,81268,3.4001799365995478,-9.845523521544981,-2.8868265723873443,1.31017956158657,-5.238186801693163,2.0423065288834437,0.8785393249767662,1.5777984659635667,1.751008856623841,1.746470135846828,719053,1.382349078579743,-5.2873095821865705,1203146,2.0423065288834437,3.4001799365995478,337882.0,620711.0,602475.0,987832.0,-3.6793764488082275,-3.6898611062853197,-3.626588182197997,-3.7383104955552833,-0.23133858229413384,-0.39229886448711326,0.07421950568145785,0.09062797527794286,0.812054512636293,0,0,1.270684837545431,1.187372421673681,1.3957908072245604
IRN,2020,1307622,341743,518859,1806871,121586,3.394572591314615,-9.872583815908447,-2.8733929025033773,1.2338702923451648,-5.22898494070041,-2.292374570785747,-5.056141618116538,-4.218719788998553,-3.3781650743190856,-4.382059513430822,982188,-4.530312754788289,-5.600296014612274,1307622,-2.292374570785747,3.394572591314615,263135.0,601017.0,104476.0,706951.0,-5.912661833368032,-9.59203828217626,-4.33468109966919,-7.961269281867187,-0.3129864324257037,-0.5443250147198375,-0.005607345284932563,0.06861216039652529,1.6301989495973408,1,0,1.5433996498657803,1.4256370468106665,1.475212348936889
IRN,2024,594778,213119,212517,743960,59361,3.3012563494278537,-9.879145266259696,-2.7798940225958395,0.8978574721759234,-5.295334310405822,-2.3808990430042805,-5.687213875815859,-4.95998210966652,-3.9301081657615997,-4.945857852798976,484997,-5.277815986490638,-6.207346927919142,594778,-2.3808990430042805,3.3012563494278537,-497191.0,-234056.0,-712844.0,-608368.0,-0.7475032317023489,-6.660165065070381,-0.08852447221853366,-4.423205571887724,-0.6070509133068676,-0.9200373457325712,-0.09331624188676146,-0.09892358717169403,0.08432306551844462,0,0,1.0281076885061482,-0.20005218747423414,0.9333159375085887
ITA,2000,95020,9568,17189,93344,2246,3.061928836034519,-9.813626463210703,-3.0990201873291054,1.5073043902125471,-5.177051647373108,5.535413218269837,4.208932378762542,5.103279190179767,5.142698898697292,5.107318343722173,29003,4.808549736234183,-5.475071337447851,95020,5.535413218269837,3.061928836034519,,,,,,,,,,,,,-1.1075350008250977,0,0,0.6308216663916342,-1.049762819221605,0.650079060259465
ITA,2005,87928,13233,18862,96233,3028,2.981771210535893,-9.81224688279302,-3.021053652846994,1.2563074620972012,-5.549476552179657,5.4758441452097175,4.075750396735433,4.90948298165624,5.002916068292581,4.561698150594451,35123,4.565381516385274,-5.797693591094156,87928,5.4758441452097175,2.981771210535893,6120.0,,-7092.0,,-0.24316821984890957,,-0.05956907306011949,,-0.3226222536463048,,-0.08015762549862604,,-1.0562209615840483,0,0,0.6479263461386506,-1.0749705624821233,0.6416764791726255
ITA,2010,224473,41342,60669,293430,6657,3.0457320746815872,-9.78381977166078,-2.8832981258962564,1.3573314998466415,-5.158367132341896,5.766759552373783,4.190076121135891,5.011292290955843,5.217095037998841,4.94613699864804,108668,4.694874783744985,-5.6479252493834435,224473,5.766759552373783,3.0457320746815872,73545.0,79665.0,136545.0,129453.0,0.12949326735971134,-0.11367495248919823,0.29091540716406517,0.23134633410394567,0.14976834171071207,-0.17285391193559274,0.06396086414569435,-0.016196761352931688,-0.43957210276329883,0,0,0.8534759657455671,-0.5896361993254017,0.8034546002248661
ITA,2015,605205,97158,148819,752634,18825,2.9537050800968268,-9.813371683237612,-2.9207413367916732,1.6127132696636082,-5.059838140770252,2.6538531125816873,1.1584467156590301,2.029907471492215,2.169182860460728,1.3111048605577695,264802,1.6590611664564467,-5.601773491136774,605205,2.6538531125816873,2.9537050800968268,156134.0,229679.0,380732.0,517277.0,-3.035813617288538,-2.906320349928827,-3.1129064397920954,-2.82199103262803,0.04615175824666995,0.19592009995738202,-0.09202699458476049,-0.02806613043906614,0.8695563617566399,0,0,1.2898521205855467,0.7636343177450509,1.2545447725816836
ITA,2020,854440,123006,207608,999774,26461,2.935988040119845,-9.79489682617108,-2.9388377422835346,1.7716470722383257,-5.014850648123653,-0.6464184647254342,-3.841621929011593,-2.479076726330392,-1.8502346470302289,-3.4343545217489893,357075,-3.0192401120212846,-5.454471099908982,854440,-0.6464184647254342,2.935988040119845,92273.0,248407.0,249235.0,629967.0,-4.678301278477731,-7.7141148957662695,-3.3002715773071216,-6.4131780170992165,0.14730239122779132,0.19345414947446127,-0.01771703997698193,-0.10974403456174242,1.6432328883725487,1,0,1.5477442961241827,1.6495130390557216,1.5498376796852407
ITA,2024,475109,59796,100249,495474,11847,2.9771607357469545,-9.819866546257275,-2.860399724685533,1.7314101627936076,-5.045135646155145,0.06720453622221426,-3.4144697805873303,-1.884915959261439,-1.2452831026451439,-3.016357980923441,171892,-2.4949815465524865,-5.431961196565285,475109,0.06720453622221426,2.9771607357469545,-185183.0,-92910.0,-379331.0,-130096.0,0.5242585654687981,-4.154042713008933,0.7136230009476484,-2.586648576359473,0.02250990334369707,0.1698122945714884,0.04117269562710968,0.02345565565012775,0.09053881504325582,0,0,1.0301796050144185,0.30122222422835776,1.1004074080761193
JAM,2000,2592,560,513,2889,52,3.415052469135803,-9.870444642857144,-2.95509746588694,0.9677272412599515,-4.995923076923077,6.089604166666667,3.634973214285714,4.846918128654971,5.1293340256143996,5.022576923076922,1125,4.2517582222222225,-6.491735111111112,2592,6.089604166666667,3.415052469135803,,,,,,,,,,,,,-1.2544622262498675,0,0,0.5818459245833776,-1.1753535068832366,0.6082154977055878
JAM,2005,5761,1660,1299,6691,196,2.9334702308626976,-9.907011445783132,-2.8799761354888376,1.18246017037812,-4.799005102040816,5.715264537406701,3.5423710843373497,4.884418783679753,5.010114781049171,4.9010561224489795,3155,4.1793353407290015,-6.696460538827258,5761,5.715264537406701,2.9334702308626976,2030.0,,3169.0,,-0.07242288149322107,,-0.3743396292599659,,-0.20472542771614588,,-0.4815822382731052,,-1.18635907805805,0,0,0.6045469739806499,-1.1268909441209745,0.6243696852930085
JAM,2010,50996,13713,14311,79047,1763,2.946432210369441,-9.85976700940713,-3.004928796031025,1.2605617923513859,-4.961123085649461,5.827848301827594,3.6362147597170567,4.849407169310321,5.262338583374448,4.705864435621099,29787,4.2823956088226405,-6.276462248631953,50996,5.827848301827594,2.946432210369441,26632.0,28662.0,45235.0,48404.0,0.103060268093639,0.030637386600417926,0.11258376442089357,-0.2617558648390723,0.41999829019530477,0.2152728624791589,0.012961979506743493,-0.4686202587663617,-0.2928994511395864,0,0,0.9023668496201379,-0.4351257101194191,0.8549580966268603
JAM,2015,137178,29261,34233,207725,3789,2.8990717534881685,-9.836768463142064,-3.0090979172143837,1.3135777349861595,-4.846550804961732,3.4815141786583856,1.193880933665972,2.3795092162533225,2.7776907738596703,2.1438812351543945,67283,1.8506168720181917,-6.081888619710773,137178,3.4815141786583856,2.8990717534881685,37496.0,64128.0,86182.0,131417.0,-2.431778736804449,-2.32871846871081,-2.3463341231692088,-2.233750358748315,0.19457362892118013,0.6145719191164849,-0.04736045688127266,-0.03439847737452917,0.9650294378261207,0,0,1.3216764792753737,0.8828296650706337,1.2942765550235444
JAM,2020,177656,34164,39934,240017,4724,2.9005016436258835,-9.850179633532374,-2.986319952922322,1.5791334738789335,-4.818628281117697,0.24358211374791736,-4.55710323732584,-2.2245797816397053,-1.109354204077211,-2.974904741744284,78822,-3.280539620918018,-6.071153205957728,177656,0.24358211374791736,2.9005016436258835,11539.0,49035.0,40478.0,126660.0,-5.13115649293621,-7.562935229740658,-3.2379320649104684,-5.584266188079677,0.010735413753044654,0.20530904267422478,0.0014298901377149953,-0.045930566743557666,1.352143835355865,0,1,1.4507146117852883,1.501847530482703,1.5006158434942343
JAM,2024,102512,24125,24134,143246,2675,2.852921775011706,-9.853251730569948,-2.9430647219690065,1.4516927593091604,-4.78820261682243,0.21848991337599505,-5.299672207253886,-2.5666174276953675,-1.3871374837691803,-3.0421353271028044,50934,-3.886108473711077,-6.3129945419562565,102512,0.21848991337599505,2.852921775011706,-27888.0,-16349.0,-75144.0,-34666.0,-0.6055688527930592,-5.736725345729269,-0.025092200371922307,-3.2630242652823904,-0.24184133599852853,-0.23110592224548387,-0.04757986861417729,-0.046149978476462294,0.4165474822655184,0,0,1.1388491607551727,0.3526929655702929,1.1175643218567644
KEN,2000,43241,11718,18500,66798,2687,3.0376184870840173,-9.8243955453149,-2.9487996756756756,1.378893709392497,-4.99387123185709,5.219149372123678,3.649603857313535,4.824021081081081,4.936530030839246,4.783389281726833,32905,4.40247424403586,-5.564309162741225,43241,5.219149372123678,3.0376184870840173,,,,,,,,,,,,,-1.1750079304306906,0,0,0.6083306898564365,-1.2402206493401453,0.5865931168866183
KEN,2005,108623,23310,49393,170953,6523,3.046602432265726,-9.8292154011154,-2.957895228068755,1.4196623516405094,-5.032230875364096,5.598431529234141,3.8078205491205495,5.054167594598425,5.260936707750084,5.030437375440748,79226,4.685511574483124,-5.150374523515007,108623,5.598431529234141,3.046602432265726,46321.0,,65382.0,,0.2830373304472644,,0.3792821571104623,,0.413934639226218,,0.008983945181708641,,-0.8164082496766946,0,0,0.7278639167744352,-0.8692254731594975,0.7102581756135009
KEN,2010,167540,40178,62564,251762,9186,3.008516640802197,-9.814425954502465,-2.9179362093216548,1.5356474885010447,-4.995100043544524,5.6749238390832035,4.0042605405943545,5.066333066939453,5.31590413167992,5.075542891356411,111928,4.6858442838253165,-5.563994317775713,167540,5.6749238390832035,3.008516640802197,32702.0,79023.0,58917.0,124299.0,0.0003327093421923166,0.28337003978945674,0.07649230984906286,0.45577446695952517,-0.4136197942607067,0.00031484496551126284,-0.038085791463529084,-0.029101846281820443,-0.5632417213198546,0,0,0.8122527595600485,-0.5349144579712923,0.8216951806762359
KEN,2015,381330,133412,152732,565839,26515,2.9582733931240663,-9.830869449524782,-2.8583197889112957,1.5853448684166345,-5.201064529511597,2.1917446988172973,-0.04084460168500587,1.2470447515910221,1.7637548914090404,0.8089705826890438,312659,0.6603498827796417,-6.0321918735747255,381330,2.1917446988172973,2.9582733931240663,200731.0,233433.0,213790.0,272707.0,-4.025494401045675,-4.025161691703483,-3.4831791402659062,-3.4066868304168434,-0.4681975557990121,-0.8818173500597188,-0.05024324767813049,-0.08832903914165957,0.9907418394286265,0,0,1.3302472798095422,0.6781879053039318,1.2260626351013106
KEN,2020,561370,141618,220633,826542,32706,2.937237342572635,-9.825621813611264,-2.8723025567344864,1.4826091789648923,-4.96973124197395,-1.084617072519016,-5.571155587566552,-3.381657544428984,-2.415881875331199,-3.795883201858986,394957,-4.201037877541099,-5.539209762075365,561370,-1.084617072519016,2.937237342572635,82298.0,283029.0,180040.0,393830.0,-4.86138776032074,-8.886882161366415,-3.2763617713363136,-6.75954091160222,0.49298211149936044,0.02478455570034832,-0.02103605055143154,-0.07127929822956203,1.627861861161585,1,0,1.5426206203871948,1.6997836276673324,1.5665945425557775
KEN,2024,308757,55369,104949,442944,16105,3.0369732702416465,-9.786075529628492,-2.881472429465741,1.6644147409153303,-4.896665072958708,-0.44467425515858744,-5.069355144575485,-3.1665647314409857,-1.860283101249819,-3.643744489289041,176423,-3.807300816786927,-5.232388390402612,308757,-0.44467425515858744,3.0369732702416465,-218534.0,-136236.0,-252613.0,-72573.0,0.3937370607541717,-4.467650699566569,0.6399428173604287,-2.636418953975885,0.30682137167275325,0.7998034831721137,0.09973592766901174,0.0786998771175802,-0.0639457991629716,0,0,0.9786847336123428,0.2663890474996714,1.088796349166557
KOR,2000,505,31,35,393,10,3.0541366336633664,-9.709774193548387,-3.1426857142857143,1.9209211195928755,-5.7,5.57890891089109,3.5699677419354843,4.7739142857142856,5.221715012722647,4.7182,76,4.2755,-6.157855263157894,505,5.57890891089109,3.0541366336633664,,,,,,,,,,,,,-0.9558632307395007,0,0,0.681378923086833,-1.0382228392208528,0.6539257202597157
KOR,2005,484,31,81,394,6,3.977681818181818,-9.822806451612903,-2.790172839506173,1.588794416243655,-4.833333333333333,6.1871528925619845,4.741096774193548,5.491716049382715,5.653233502538072,4.137666666666667,118,5.225669491525423,-4.741618644067796,484,6.1871528925619845,3.977681818181818,42.0,,-21.0,,0.9501694915254228,,0.6082439816708947,,1.416236619090098,,0.9235451845184515,,-0.9187022412075115,0,0,0.6937659195974961,-1.046266129785402,0.6512446234048661
KOR,2010,1313,216,118,1336,47,3.3608202589489715,-9.712967592592591,-3.0931355932203393,2.2970217065868264,-4.753085106382979,6.171116527037318,4.838152777777778,6.019381355932204,5.988053892215569,5.079042553191489,381,5.233708661417323,-7.0508818897637795,1313,6.171116527037318,3.3608202589489715,263.0,305.0,829.0,808.0,0.008039169891899789,0.9582086614173226,-0.016036365524666252,0.5922076161462284,-2.309263245695983,-0.8930266266058853,-0.6168615592328464,0.3066836252856051,-0.6860036639000551,0,0,0.771332112033315,-0.7287476594039138,0.7570841135320288
KOR,2015,5133,773,803,5384,122,3.0279485680888367,-9.761262613195344,-3.237876712328767,2.040549219910847,-4.959172131147541,2.1436321839080463,0.49390685640362236,0.6202565379825653,1.8834552377414564,0.7608688524590165,1698,0.5728398115429918,-6.331266195524147,5133,2.1436321839080463,3.0279485680888367,1317.0,1580.0,3820.0,4649.0,-4.660868849874331,-4.652829679982431,-4.027484343129272,-4.043520708653938,0.7196156942396321,-1.589647551456351,-0.3328716908601348,-0.9497332500929812,0.4792587935673215,0,0,1.1597529311891073,0.7343651956712182,1.2447883985570727
KOR,2020,7355,2114,958,6805,198,3.2088566961250846,-9.851849101229897,-3.023882045929019,1.6702946362968405,-4.795070707070707,-0.31210632222977563,-3.2424588457899715,-2.1869613778705634,-0.8512742101396032,-3.7189141414141416,3270,-2.962083180428134,-7.545294189602447,7355,-0.31210632222977563,3.2088566961250846,1572.0,2889.0,2222.0,6042.0,-3.5349229919711256,-8.195791841845457,-2.455738506137822,-6.483222849267094,-1.2140279940782994,-0.4944122998386673,0.1809081280362479,-0.1519635628238869,1.8701415446217757,1,0,1.6233805148739253,1.5854219401678005,1.5284739800559335
KOR,2024,4504,644,652,4348,99,3.084520648312611,-9.756071428571428,-3.325176380368098,2.0847582796688133,-4.719343434343434,0.2339391651865009,-3.183139751552795,-1.9284647239263806,-0.9036782428702852,-1.9299898989898991,1395,-2.5077921146953406,-6.392931899641576,4504,0.2339391651865009,3.084520648312611,-1875.0,-303.0,-2851.0,-629.0,0.45429106573279343,-3.0806319262383326,0.5460454874162766,-1.9096930187215455,1.1523622899608705,-0.06166570411742889,-0.12433604781247354,0.05657208022377436,0.2111687976579706,0,0,1.0703895992193235,0.4934494925711506,1.1644831641903834
LAO,2000,10704,619,686,6454,82,3.3766067825112107,-9.888770597738286,-3.163018950437318,2.3526846916640842,-5.073060975609756,6.839410500747384,4.328466882067851,4.867514577259476,5.773471490548497,4.716804878048781,1387,4.618034607065609,-6.277556596971881,10704,6.839410500747384,3.3766067825112107,,,,,,,,,,,,,-1.006172948671293,0,0,0.6646090171095691,-0.9479166379364721,0.6840277873545093
LAO,2005,9183,716,947,6983,81,3.1542981596428183,-9.787872905027934,-2.9956198521647304,1.5924075612201058,-5.175395061728395,7.013540890776436,3.9130921787709494,5.080959873284055,5.823116425605041,5.048160493827161,1744,4.599967889908257,-5.885422018348625,9183,7.013540890776436,3.1542981596428183,357.0,,-1521.0,,-0.018066717157352308,,0.17413039002905162,,0.3921345786232564,,-0.22230862286839237,,-0.9326710573932795,0,0,0.6891096475355736,-1.0060506327875416,0.6646497890708194
LAO,2010,16195,1650,2039,15481,262,3.118604816301328,-9.789052121212121,-2.95610593428151,1.952328983915768,-5.114553435114504,6.824936338376042,4.45730909090909,4.992835213339872,5.642672889348233,4.9665,3951,4.767444697544925,-5.952783852189318,16195,6.824936338376042,3.118604816301328,2207.0,2564.0,7012.0,5491.0,0.1674768076366684,0.14941009047931608,-0.18860455240039364,-0.014474162371342025,-0.06736183384069339,0.324772744782563,-0.03569334334149055,-0.2580019662098829,-0.478277012433684,0,0,0.840574329188772,-0.7380456545523678,0.7539847818158774
LAO,2015,39386,3641,4039,34653,629,2.943885009901996,-9.832697335896732,-3.180762317405298,2.1297677545955613,-4.907637519872814,3.774169857309704,1.4092210931062896,1.9995820747709825,2.622458661587742,2.041772655007949,8309,1.744080033698399,-6.226363461307017,39386,3.774169857309704,2.943885009901996,4358.0,6565.0,23191.0,30203.0,-3.023364663846526,-2.8558878562098577,-3.050766481066338,-3.239371033466732,-0.2735796091176983,-0.3409414429583917,-0.17471980639933182,-0.21041314974082237,0.41898136904974037,0,0,1.1396604563499135,0.14833532808481303,1.0494451093616044
LAO,2020,78700,5894,8315,64414,1418,2.9557207369758576,-9.833375127248047,-3.042935177390259,2.148672571180178,-4.865527503526093,0.8973857433290978,-3.2624472344757383,-2.750123271196632,-0.8990591641568604,-3.5144167842031035,15627,-3.0127076214244575,-5.769452678057208,78700,0.8973857433290978,2.9557207369758576,7318.0,11676.0,39314.0,62505.0,-4.7567876551228565,-7.780152318969383,-2.876784113980606,-5.927550595046944,0.4569107832498087,0.18333117413211042,0.011835727073861602,-0.16288407932547022,1.925667196423696,1,0,1.6418890654745653,1.6509519445048952,1.550317314834965
LAO,2024,58862,2847,3198,40053,581,3.0432693758282086,-9.863756234632948,-3.0582082551594745,2.432254362969066,-4.700967297762479,2.116709863749108,-3.0366687741482266,-1.8812626641651033,0.3401971637580206,-3.1463476764199654,6626,-2.4886359794747963,-6.126399939631755,58862,2.116709863749108,3.0432693758282086,-9001.0,-1683.0,-19838.0,19476.0,0.5240716419496612,-4.232716013173196,1.2193241204200103,-1.6574599935605958,-0.3569472615745468,0.0999635216752619,0.08754863885235098,0.09938436592621258,0.07247245302481996,0,0,1.0241574843416066,0.892725652686673,1.2975752175622244
MEX,2000,36843,9477,12102,47162,1433,3.0686013082539425,-9.81567901234568,-2.8622050900677576,1.0645646495059582,-5.137663642707607,5.7849357544173925,4.177832225387781,5.288099322426045,5.286818540350282,5.325445917655269,23012,4.833185207717713,-5.867541630453677,36843,5.7849357544173925,3.0686013082539425,,,,,,,,,,,,,-1.079822898245427,0,0,0.6400590339181911,-1.0528817909696147,0.6490394030101285
MEX,2005,41793,8322,11669,50598,1367,2.9829856435288202,-9.819140951694305,-2.929280658154083,1.275983042808016,-5.15056035113387,6.052079893762113,4.125335015621245,5.635423429599795,5.651112158583343,5.5657702999268475,21358,5.042569622623842,-5.7560390954209195,41793,6.052079893762113,2.9829856435288202,-1654.0,,4950.0,,0.20938441490612902,,0.2671441393447207,,0.11150253503275742,,-0.08561566472512228,,-1.0905357289972508,0,0,0.6364880903342498,-1.0323240204550967,0.6558919931816345
MEX,2010,171149,79311,46610,261319,7350,3.046586862908927,-9.845750034673626,-2.8033746835443036,1.194918046525511,-5.051253333333333,5.365142086719759,3.3888255349194942,4.693249281270114,4.719136932255213,4.507136598639455,133271,3.90670847371146,-7.118339976438985,171149,5.365142086719759,3.046586862908927,111913.0,110259.0,129356.0,134306.0,-1.1358611489123818,-0.9264767340062527,-0.6869378070423542,-0.4197936676976335,-1.362300881018066,-1.2507983459853085,0.06360121938010677,-0.02201444534501551,-0.36568383786734937,0,0,0.8781053873775502,-0.49509756334883404,0.834967478883722
MEX,2015,424839,159102,121245,640073,15363,2.9109405563048587,-9.800919963293989,-2.8256296259639573,1.1879846361274415,-5.044885048493132,2.6033384576274776,0.650658106120602,1.4120913852117614,1.7368833789270912,1.0830915836750639,295710,0.9853219776132024,-6.693868996652126,424839,2.6033384576274776,2.9109405563048587,162439.0,274352.0,253690.0,383046.0,-2.9213864960982576,-4.057247645010639,-2.7618036290922814,-3.4487414361346356,0.4244709797868591,-0.9378299012312068,-0.1356463066040683,-0.07204508722396152,0.6864210681154236,0,0,1.228807022705141,0.5584985582325983,1.1861661860775328
MEX,2020,722204,201440,222082,1077577,34864,2.9428893124380373,-9.78280690528197,-2.8557286092524388,1.5304942495988683,-5.0175966613125285,-1.1538867909898034,-4.920310092335186,-3.17356871786097,-2.5205417710288915,-3.52925628155117,458386,-3.968235818720467,-6.0642952315297585,722204,-1.1538867909898034,2.9428893124380373,162676.0,325115.0,297365.0,551055.0,-4.953557796333669,-7.874944292431927,-3.757225248617281,-6.519028877709562,0.6295737651223678,1.054044744909227,0.0319487561331786,-0.10369755047088969,1.740061004864933,1,0,1.5800203349549777,1.7934806651113189,1.5978268883704396
