iso3_orig,iso3_dest,year,migrant_stock,migrant_stock_pred,migrant_stock_shock,delta_in_od,delta_out_od,delta_stock_od,model_name,view_type,scenario_name
NPL,USA,2025,,331631.1002766886,339917.4530633403,8286.352786651694,0.0,8286.352786651694,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH
NPL,USA,2025,,331631.1002766886,337892.73337791406,6261.633101225487,0.0,6261.633101225487,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW
NPL,USA,2025,,331631.1002766886,336880.3735352009,5249.273258512384,0.0,5249.273258512384,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW
NPL,USA,2025,,331631.1002766886,358139.9302321761,26508.82995548753,0.0,26508.82995548753,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH
NPL,USA,2025,,331631.1002766886,343966.8924341927,12335.792157504102,0.0,12335.792157504102,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW
NPL,USA,2025,,331631.1002766886,333880.78881605103,2249.6885393624502,0.0,2249.6885393624502,XGB_OD,SCENARIO,Aid_LOW
NPL,USA,2025,,331631.1002766886,359752.20701871923,28121.106742030624,0.0,28121.106742030624,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_HIGH
NPL,USA,2025,,331631.1002766886,342504.5948836071,10873.49460691851,0.0,10873.49460691851,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_LOW
NPL,USA,2025,,331631.1002766886,333880.78881605103,2249.6885393624502,0.0,2249.6885393624502,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH
NPL,USA,2025,,331631.1002766886,336467.9306363179,4836.83035962927,0.0,4836.83035962927,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH
NPL,USA,2025,,331631.1002766886,334743.16942280665,3112.069146118057,0.0,3112.069146118057,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW
NPL,USA,2025,,331631.1002766886,333880.78881605103,2249.6885393624502,0.0,2249.6885393624502,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW
NPL,USA,2025,,331631.1002766886,351990.7815579188,20359.68128123017,0.0,20359.68128123017,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH
NPL,USA,2025,,331631.1002766886,339917.4530633403,8286.352786651692,0.0,8286.352786651692,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW
NPL,USA,2025,,331631.1002766886,354127.98567031306,22496.885393624503,0.0,22496.885393624503,XGB_OD,SCENARIO,Conflict_external_HIGH
NPL,USA,2025,,331631.1002766886,339130.0620745634,7498.961797874835,0.0,7498.961797874835,XGB_OD,SCENARIO,Conflict_external_LOW
NPL,USA,2025,,331631.1002766886,331631.1002766886,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_HIGH
NPL,USA,2025,,331631.1002766886,333880.78881605103,2249.6885393624525,0.0,2249.6885393624525,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH
NPL,USA,2025,,331631.1002766886,332380.99645647604,749.896179787484,0.0,749.896179787484,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW
NPL,USA,2025,,331631.1002766886,331631.1002766886,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_LOW
NPL,USA,2025,,331631.1002766886,347378.9200522257,15747.81977553715,0.0,15747.81977553715,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_HIGH
NPL,USA,2025,,331631.1002766886,336880.3735352009,5249.273258512384,0.0,5249.273258512384,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_LOW
NPL,USA,2030,,336873.78527815145,,,,,XGB_OD,FORECAST,
NPL,USA,2035,,348180.4299698272,,,,,XGB_OD,FORECAST,
PAK,USA,2000,219562.0,,,,,,HIST,HIST,
PAK,USA,2005,262433.0,,,,,,HIST,HIST,
PAK,USA,2010,309705.0,,,,,,HIST,HIST,
PAK,USA,2015,390102.0,,,,,,HIST,HIST,
PAK,USA,2020,412484.0,,,,,,HIST,HIST,
PAK,USA,2024,452748.0,,,,,,HIST,HIST,
PAK,USA,2025,,430553.7699182008,,,,,XGB_OD,FORECAST,
PAK,USA,2025,,430553.7699182008,439545.2383793478,8991.468461146971,0.0,8991.468461146971,XGB_OD,SCENARIO,Aid_HIGH
PAK,USA,2025,,430553.7699182008,491567.3059045553,61013.53598635445,0.0,61013.53598635445,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_HIGH
PAK,USA,2025,,430553.7699182008,456885.92755441694,26332.15763621613,0.0,26332.15763621613,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_LOW
PAK,USA,2025,,430553.7699182008,439545.2383793478,8991.468461146971,0.0,8991.468461146971,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH
PAK,USA,2025,,430553.7699182008,444747.4451318685,14193.675213667722,0.0,14193.675213667722,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH
PAK,USA,2025,,430553.7699182008,441279.3072968547,10725.537378653886,0.0,10725.537378653886,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW
PAK,USA,2025,,430553.7699182008,439545.2383793478,8991.468461146971,0.0,8991.468461146971,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW
PAK,USA,2025,,430553.7699182008,475960.685646993,45406.91572879219,0.0,45406.91572879219,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH
PAK,USA,2025,,430553.7699182008,451683.7208018962,21129.95088369538,0.0,21129.95088369538,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW
PAK,USA,2025,,430553.7699182008,434407.2564015495,3853.4864833487018,0.0,3853.4864833487018,XGB_OD,SCENARIO,Aid_LOW
PAK,USA,2025,,430553.7699182008,478722.3509600596,48168.58104185876,0.0,48168.58104185876,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_HIGH
PAK,USA,2025,,430553.7699182008,449178.9545877195,18625.184669518723,0.0,18625.184669518723,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_LOW
PAK,USA,2025,,430553.7699182008,434407.2564015495,3853.4864833487018,0.0,3853.4864833487018,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH
PAK,USA,2025,,430553.7699182008,438838.7658574005,8284.99593919971,0.0,8284.99593919971,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH
PAK,USA,2025,,430553.7699182008,435884.4262201665,5330.656301965704,0.0,5330.656301965704,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW
PAK,USA,2025,,430553.7699182008,434407.2564015495,3853.4864833487018,0.0,3853.4864833487018,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW
PAK,USA,2025,,430553.7699182008,465427.8225925065,34874.05267430574,0.0,34874.05267430574,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH
PAK,USA,2025,,430553.7699182008,444747.4451318685,14193.675213667717,0.0,14193.675213667717,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW
PAK,USA,2025,,430553.7699182008,469088.6347516878,38534.864833487016,0.0,38534.864833487016,XGB_OD,SCENARIO,Conflict_external_HIGH
PAK,USA,2025,,430553.7699182008,443398.7248626965,12844.954944495672,0.0,12844.954944495672,XGB_OD,SCENARIO,Conflict_external_LOW
PAK,USA,2025,,430553.7699182008,430553.7699182008,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_HIGH
PAK,USA,2025,,430553.7699182008,434407.2564015495,3853.4864833487054,0.0,3853.4864833487054,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH
PAK,USA,2025,,430553.7699182008,431838.2654126504,1284.4954944495682,0.0,1284.4954944495682,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW
PAK,USA,2025,,430553.7699182008,430553.7699182008,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_LOW
PAK,USA,2025,,430553.7699182008,457528.1753016417,26974.405383440902,0.0,26974.405383440902,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_HIGH
PAK,USA,2025,,430553.7699182008,439545.2383793478,8991.468461146971,0.0,8991.468461146971,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_LOW
PAK,USA,2030,,430323.069474858,,,,,XGB_OD,FORECAST,
PAK,USA,2035,,431298.025382426,,,,,XGB_OD,FORECAST,
PAN,USA,2000,142983.0,,,,,,HIST,HIST,
PAN,USA,2005,149078.0,,,,,,HIST,HIST,
PAN,USA,2010,149120.0,,,,,,HIST,HIST,
PAN,USA,2015,152154.0,,,,,,HIST,HIST,
PAN,USA,2020,151193.0,,,,,,HIST,HIST,
PAN,USA,2024,161903.0,,,,,,HIST,HIST,
PAN,USA,2025,,159159.40490225787,,,,,XGB_OD,FORECAST,
PAN,USA,2025,,159159.40490225787,162374.76028376157,3215.355381503707,0.0,3215.355381503707,XGB_OD,SCENARIO,Aid_HIGH
PAN,USA,2025,,159159.40490225787,180977.8878481759,21818.48294591801,0.0,21818.48294591801,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_HIGH
PAN,USA,2025,,159159.40490225787,168575.80280523302,9416.397902975144,0.0,9416.397902975144,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_LOW
PAN,USA,2025,,159159.40490225787,162374.76028376157,3215.355381503707,0.0,3215.355381503707,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH
PAN,USA,2025,,159159.40490225787,164235.07304020302,5075.668137945139,0.0,5075.668137945139,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH
PAN,USA,2025,,159159.40490225787,162994.8645359087,3835.4596336508503,0.0,3835.4596336508503,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW
PAN,USA,2025,,159159.40490225787,162374.76028376157,3215.355381503707,0.0,3215.355381503707,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW
PAN,USA,2025,,159159.40490225787,175396.94957885158,16237.544676593716,0.0,16237.544676593716,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH
PAN,USA,2025,,159159.40490225787,166715.49004879157,7556.085146533711,0.0,7556.085146533711,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW
PAN,USA,2025,,159159.40490225787,160537.41435147374,1378.0094492158744,0.0,1378.0094492158744,XGB_OD,SCENARIO,Aid_LOW
PAN,USA,2025,,159159.40490225787,176384.5230174563,17225.118115198427,0.0,17225.118115198427,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_HIGH
PAN,USA,2025,,159159.40490225787,165819.78390680125,6660.379004543393,0.0,6660.379004543393,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_LOW
PAN,USA,2025,,159159.40490225787,160537.41435147374,1378.0094492158744,0.0,1378.0094492158744,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH
PAN,USA,2025,,159159.40490225787,162122.125218072,2962.720315814131,0.0,2962.720315814131,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH
PAN,USA,2025,,159159.40490225787,161065.65130700648,1906.2464047486264,0.0,1906.2464047486264,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW
PAN,USA,2025,,159159.40490225787,160537.41435147374,1378.0094492158744,0.0,1378.0094492158744,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW
PAN,USA,2025,,159159.40490225787,171630.39041766152,12470.98551540366,0.0,12470.98551540366,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH
PAN,USA,2025,,159159.40490225787,164235.07304020302,5075.6681379451375,0.0,5075.6681379451375,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW
PAN,USA,2025,,159159.40490225787,172939.4993944166,13780.094492158743,0.0,13780.094492158743,XGB_OD,SCENARIO,Conflict_external_HIGH
PAN,USA,2025,,159159.40490225787,163752.76973297744,4593.364830719582,0.0,4593.364830719582,XGB_OD,SCENARIO,Conflict_external_LOW
PAN,USA,2025,,159159.40490225787,159159.40490225787,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_HIGH
PAN,USA,2025,,159159.40490225787,160537.41435147374,1378.0094492158755,0.0,1378.0094492158755,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH
PAN,USA,2025,,159159.40490225787,159618.74138532983,459.3364830719585,0.0,459.3364830719585,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW
PAN,USA,2025,,159159.40490225787,159159.40490225787,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_LOW
PAN,USA,2025,,159159.40490225787,168805.471046769,9646.066144511118,0.0,9646.066144511118,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_HIGH
PAN,USA,2025,,159159.40490225787,162374.76028376157,3215.355381503707,0.0,3215.355381503707,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_LOW
PAN,USA,2030,,158379.46632913646,,,,,XGB_OD,FORECAST,
PAN,USA,2035,,158394.57138768618,,,,,XGB_OD,FORECAST,
PER,USA,2000,292068.0,,,,,,HIST,HIST,
PER,USA,2005,381086.0,,,,,,HIST,HIST,
PER,USA,2010,431044.0,,,,,,HIST,HIST,
PER,USA,2015,458582.0,,,,,,HIST,HIST,
PER,USA,2020,463475.0,,,,,,HIST,HIST,
PER,USA,2024,512316.0,,,,,,HIST,HIST,
PER,USA,2025,,550391.3409533816,,,,,XGB_OD,FORECAST,
PER,USA,2025,,550391.3409533816,560565.8158403849,10174.47488700326,0.0,10174.47488700326,XGB_OD,SCENARIO,Aid_HIGH
PER,USA,2025,,550391.3409533816,619432.4205437609,69041.07959037926,0.0,69041.07959037926,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_HIGH
PER,USA,2025,,550391.3409533816,580188.0174081769,29796.67645479526,0.0,29796.67645479526,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_LOW
PER,USA,2025,,550391.3409533816,560565.8158403849,10174.47488700326,0.0,10174.47488700326,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH
PER,USA,2025,,550391.3409533816,566452.4763107225,16061.135357340863,0.0,16061.135357340863,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH
PER,USA,2025,,550391.3409533816,562528.0359971641,12136.69504378246,0.0,12136.69504378246,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW
PER,USA,2025,,550391.3409533816,560565.8158403849,10174.47488700326,0.0,10174.47488700326,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW
PER,USA,2025,,550391.3409533816,601772.439132748,51381.09817936645,0.0,51381.09817936645,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH
PER,USA,2025,,550391.3409533816,574301.3569378393,23910.01598445766,0.0,23910.01598445766,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW
PER,USA,2025,,550391.3409533816,554751.8301906687,4360.489237287111,0.0,4360.489237287111,XGB_OD,SCENARIO,Aid_LOW
PER,USA,2025,,550391.3409533816,604897.4564194705,54506.11546608888,0.0,54506.11546608888,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_HIGH
PER,USA,2025,,550391.3409533816,571467.0389336026,21075.69798022104,0.0,21075.69798022104,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_LOW
PER,USA,2025,,550391.3409533816,554751.8301906687,4360.489237287111,0.0,4360.489237287111,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH
PER,USA,2025,,550391.3409533816,559766.3928135489,9375.051860167292,0.0,9375.051860167292,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH
PER,USA,2025,,550391.3409533816,556423.3510649621,6032.010111580505,0.0,6032.010111580505,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW
PER,USA,2025,,550391.3409533816,554751.8301906687,4360.489237287111,0.0,4360.489237287111,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW
PER,USA,2025,,550391.3409533816,589853.76855083,39462.427597448346,0.0,39462.427597448346,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH
PER,USA,2025,,550391.3409533816,566452.4763107225,16061.13535734086,0.0,16061.13535734086,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW
PER,USA,2025,,550391.3409533816,593996.2333262528,43604.89237287111,0.0,43604.89237287111,XGB_OD,SCENARIO,Conflict_external_HIGH
PER,USA,2025,,550391.3409533816,564926.305077672,14534.964124290367,0.0,14534.964124290367,XGB_OD,SCENARIO,Conflict_external_LOW
PER,USA,2025,,550391.3409533816,550391.3409533816,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_HIGH
PER,USA,2025,,550391.3409533816,554751.8301906687,4360.489237287115,0.0,4360.489237287115,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH
PER,USA,2025,,550391.3409533816,551844.8373658106,1453.4964124290382,0.0,1453.4964124290382,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW
PER,USA,2025,,550391.3409533816,550391.3409533816,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_LOW
PER,USA,2025,,550391.3409533816,580914.7656143914,30523.424661009773,0.0,30523.424661009773,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_HIGH
PER,USA,2025,,550391.3409533816,560565.8158403849,10174.47488700326,0.0,10174.47488700326,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_LOW
PER,USA,2030,,572983.2947028987,,,,,XGB_OD,FORECAST,
PER,USA,2035,,560824.70561268,,,,,XGB_OD,FORECAST,
PHL,USA,2000,1462860.0,,,,,,HIST,HIST,
PHL,USA,2005,1695406.0,,,,,,HIST,HIST,
PHL,USA,2010,1898592.0,,,,,,HIST,HIST,
PHL,USA,2015,2098753.0,,,,,,HIST,HIST,
PHL,USA,2020,2159185.0,,,,,,HIST,HIST,
PHL,USA,2024,2263697.0,,,,,,HIST,HIST,
PHL,USA,2025,,2163101.848097065,,,,,XGB_OD,FORECAST,
PHL,USA,2025,,2163101.848097065,2208058.336432945,44956.48833588009,0.0,44956.48833588009,XGB_OD,SCENARIO,Aid_HIGH
PHL,USA,2025,,2163101.848097065,2468163.733233394,305061.8851363292,0.0,305061.8851363292,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_HIGH
PHL,USA,2025,,2163101.848097065,2294760.135366428,131658.28726936312,0.0,131658.28726936312,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_LOW
PHL,USA,2025,,2163101.848097065,2208058.336432945,44956.48833588009,0.0,44956.48833588009,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH
PHL,USA,2025,,2163101.848097065,2234068.87611299,70967.02801592501,0.0,70967.02801592501,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH
PHL,USA,2025,,2163101.848097065,2216728.5163262933,53626.66822922839,0.0,53626.66822922839,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW
PHL,USA,2025,,2163101.848097065,2208058.336432945,44956.48833588009,0.0,44956.48833588009,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW
PHL,USA,2025,,2163101.848097065,2390132.1141932597,227030.2660961944,0.0,227030.2660961944,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH
PHL,USA,2025,,2163101.848097065,2268749.595686383,105647.7475893182,0.0,105647.7475893182,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW
PHL,USA,2025,,2163101.848097065,2182368.914526728,19267.066429662893,0.0,19267.066429662893,XGB_OD,SCENARIO,Aid_LOW
PHL,USA,2025,,2163101.848097065,2403940.178467851,240838.33037078613,0.0,240838.33037078613,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_HIGH
PHL,USA,2025,,2163101.848097065,2256226.002507102,93124.15441003731,0.0,93124.15441003731,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_LOW
PHL,USA,2025,,2163101.848097065,2182368.914526728,19267.066429662893,0.0,19267.066429662893,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH
PHL,USA,2025,,2163101.848097065,2204526.04092084,41424.19282377524,0.0,41424.19282377524,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH
PHL,USA,2025,,2163101.848097065,2189754.6233247654,26652.77522770034,0.0,26652.77522770034,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW
PHL,USA,2025,,2163101.848097065,2182368.914526728,19267.066429662893,0.0,19267.066429662893,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW
PHL,USA,2025,,2163101.848097065,2337468.7992855143,174366.95118844914,0.0,174366.95118844914,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH
PHL,USA,2025,,2163101.848097065,2234068.87611299,70967.028015925,0.0,70967.028015925,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW
PHL,USA,2025,,2163101.848097065,2355772.512393694,192670.6642966289,0.0,192670.6642966289,XGB_OD,SCENARIO,Conflict_external_HIGH
PHL,USA,2025,,2163101.848097065,2227325.402862608,64223.55476554298,0.0,64223.55476554298,XGB_OD,SCENARIO,Conflict_external_LOW
PHL,USA,2025,,2163101.848097065,2163101.848097065,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_HIGH
PHL,USA,2025,,2163101.848097065,2182368.914526728,19267.066429662915,0.0,19267.066429662915,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH
PHL,USA,2025,,2163101.848097065,2169524.2035736195,6422.355476554303,0.0,6422.355476554303,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW
PHL,USA,2025,,2163101.848097065,2163101.848097065,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_LOW
PHL,USA,2025,,2163101.848097065,2297971.3131047054,134869.46500764022,0.0,134869.46500764022,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_HIGH
PHL,USA,2025,,2163101.848097065,2208058.336432945,44956.48833588009,0.0,44956.48833588009,XGB_OD,SCENARIO,Conflict_internal_LOW__Conflict_external_LOW
PHL,USA,2030,,2163101.848097065,,,,,XGB_OD,FORECAST,
PHL,USA,2035,,2163101.848097065,,,,,XGB_OD,FORECAST,
POL,USA,2000,459971.0,,,,,,HIST,HIST,
POL,USA,2005,456004.0,,,,,,HIST,HIST,
POL,USA,2010,470032.0,,,,,,HIST,HIST,
POL,USA,2015,440335.0,,,,,,HIST,HIST,
POL,USA,2020,421348.0,,,,,,HIST,HIST,
POL,USA,2024,396647.0,,,,,,HIST,HIST,
POL,USA,2025,,390361.54921159777,,,,,XGB_OD,FORECAST,
POL,USA,2025,,390361.54921159777,398238.8650489036,7877.315837305861,0.0,7877.315837305861,XGB_OD,SCENARIO,Aid_HIGH
POL,USA,2025,,390361.54921159777,443814.7638218876,53453.21461028978,0.0,53453.21461028978,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_HIGH
POL,USA,2025,,390361.54921159777,413430.8313065649,23069.28209496717,0.0,23069.28209496717,XGB_OD,SCENARIO,Aid_HIGH__Conflict_external_LOW
POL,USA,2025,,390361.54921159777,398238.8650489036,7877.315837305861,0.0,7877.315837305861,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH
POL,USA,2025,,390361.54921159777,402796.454926202,12434.905714604256,0.0,12434.905714604256,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH
POL,USA,2025,,390361.54921159777,399758.0616746697,9396.512463071993,0.0,9396.512463071993,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW
POL,USA,2025,,390361.54921159777,398238.8650489036,7877.315837305861,0.0,7877.315837305861,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW
POL,USA,2025,,390361.54921159777,430141.9941899924,39780.44497839459,0.0,39780.44497839459,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH
POL,USA,2025,,390361.54921159777,408873.2414292665,18511.692217668773,0.0,18511.692217668773,XGB_OD,SCENARIO,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW
POL,USA,2025,,390361.54921159777,393737.5417133003,3375.992501702512,0.0,3375.992501702512,XGB_OD,SCENARIO,Aid_LOW
POL,USA,2025,,390361.54921159777,432561.4554828792,42199.90627128139,0.0,42199.90627128139,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_HIGH
POL,USA,2025,,390361.54921159777,406678.8463031599,16317.297091562144,0.0,16317.297091562144,XGB_OD,SCENARIO,Aid_LOW__Conflict_external_LOW
POL,USA,2025,,390361.54921159777,393737.5417133003,3375.992501702512,0.0,3375.992501702512,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH
POL,USA,2025,,390361.54921159777,397619.93309025816,7258.383878660404,0.0,7258.383878660404,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH
POL,USA,2025,,390361.54921159777,395031.6721722863,4670.122960688475,0.0,4670.122960688475,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW
POL,USA,2025,,390361.54921159777,393737.5417133003,3375.992501702512,0.0,3375.992501702512,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW
POL,USA,2025,,390361.54921159777,420914.2813520055,30552.732140407727,0.0,30552.732140407727,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH
POL,USA,2025,,390361.54921159777,402796.454926202,12434.905714604252,0.0,12434.905714604252,XGB_OD,SCENARIO,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW
POL,USA,2025,,390361.54921159777,424121.47422862286,33759.92501702512,0.0,33759.92501702512,XGB_OD,SCENARIO,Conflict_external_HIGH
POL,USA,2025,,390361.54921159777,401614.8575506061,11253.308339008374,0.0,11253.308339008374,XGB_OD,SCENARIO,Conflict_external_LOW
POL,USA,2025,,390361.54921159777,390361.54921159777,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_HIGH
POL,USA,2025,,390361.54921159777,393737.5417133003,3375.9925017025157,0.0,3375.9925017025157,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_HIGH
POL,USA,2025,,390361.54921159777,391486.8800454986,1125.3308339008383,0.0,1125.3308339008383,XGB_OD,SCENARIO,Conflict_internal_HIGH__Conflict_external_LOW
POL,USA,2025,,390361.54921159777,390361.54921159777,0.0,0.0,0.0,XGB_OD,SCENARIO,Conflict_internal_LOW
