iso3_dest,year,scenario_name,dest_ethnic_bucket,origin_ethnic_group,delta_migrants_ethnic
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Rusyn,134.257933370858
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Ruthenian,695.0572797622817
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Rutul,388.5752629322502
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Saam,254.3173295613922
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Sakha,134.257933370858
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Samia,134.257933370858
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Selkup,134.257933370858
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Serbian,813.9666428728195
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Seth People,134.257933370858
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Shapsug,134.257933370858
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Shors,134.257933370858
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Siberian-Tatarian,134.257933370858
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Silesian,695.0572797622817
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Slav (European),259.7402971233067
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Slovak,1509.0239226351014
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Slovenian,134.257933370858
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Soyot,134.257933370858
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Spaniard,134.257933370858
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Spanish,949.3746093236739
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Svan,134.257933370858
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Swedish,254.3173295613922
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Tabasaran,388.5752629322502
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Tadjik,134.257933370858
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Tajik,254.3173295613922
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Talish,388.5752629322502
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Tat People,134.257933370858
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Tatar,1509.0239226351014
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Tazi,134.257933370858
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Telengit,134.257933370858
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Teleut,134.257933370858
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Tindi,134.257933370858
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Todzhan,134.257933370858
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Tophalar,134.257933370858
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Tsakhur,134.257933370858
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Tubalar,134.257933370858
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Turkish,1374.7659892642432
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Turkmenian,388.5752629322502
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Turks,559.6493133114274
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Tuva,134.257933370858
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Tuva-Todzhans,134.257933370858
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Udge,134.257933370858
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Udin,388.5752629322502
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Udmurt,388.5752629322502
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Uighur,388.5752629322502
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Uilta People,134.257933370858
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Ukrainian,1509.0239226351014
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Ulchi,134.257933370858
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Unknown,1374.7659892642432
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Uzbek,388.5752629322502
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Vep,388.5752629322502
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Vietnamese,1083.6325426945318
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Vod,134.257933370858
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,White,68166.73494591279
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,White non-Irish,833.0773830214418
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Yakut,254.3173295613922
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Yazidi,134.257933370858
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Yugh,134.257933370858
USA,2025,Conflict_internal_LOW__Conflict_external_HIGH,White,Yukagir,134.257933370858
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,American Indian and Alaska native,Central/South American Indian,86.58009904110224
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,American Indian and Alaska native,North American Indian,86.58009904110224
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Aathpahariya,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Abelling,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Abiyan,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Aburlin,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Achang,973.8120863441563
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Adibas/Janajati,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Aeta,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Aeta/Ayta,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Aeta/Ayta-Sambal,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Afgan,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Aggay,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Agta,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Agutaynon,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Akeanon/Aklanon,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Akha,53.13630328494349
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Alack,53.13630328494349
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Alangan,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Alta,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Amat,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,American,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Apayao/Yapayao,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Applai,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Aromanen-Manobo/Eromanen,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Aromanen-Manobo/Eromanen-Manobo,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Asians,4306.875553418934
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Ata,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Ati,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Atta/Ata/Ati,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Australian,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Ayangan,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Badhae,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Badi,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Badjao,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,"Badjao, Sama Dilaut            ",200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bagdi,139.2445940063008
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bago,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bagobo,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bagobo Klata,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bagobo Tagabawa,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bagobo/Guinga,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bahing,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bai,973.8120863441563
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bajaus,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Balangao/Baliwon,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Baliwon-Gaddang,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bana,499.84970493185267
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Banai,139.2445940063008
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bangladeshi,2271.054185438489
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bania,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Baniyan,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bankariya,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bantar,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bantar/Sardar,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bantawa,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bantoanon,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Banwaon,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Barae,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Barman,139.2445940063008
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Batak/Binatak,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Batangan,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bedia,139.2445940063008
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Beldar,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bengali,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bhediya/Gaderi,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bhote,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bhote Sherpa,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bhuimali,139.2445940063008
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bhumihar,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bhumij,139.2445940063008
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bid,53.13630328494349
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bikol/Bicol,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bilaan/B'laan,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bing/Binda,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Binukid/Bukidnon,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bisaya/Binisaya,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bishwokarma,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Blang,973.8120863441563
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bo Y,499.84970493185267
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Boholano,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bolinao,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bom,139.2445940063008
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bonan,973.8120863441563
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bontok/Binontok,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Boraik/Baraik,139.2445940063008
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bote,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bouyei,973.8120863441563
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Brahman (Terai),31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Brahman (hill),31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Brahmu/Baramu,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Brao,53.13630328494349
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Brau,499.84970493185267
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,British,686.2066498864815
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bru Van Kieu,499.84970493185267
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bugkalot,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Buhid,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bukidnon-Akeanon,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Bukidnon-Iraynon,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Burmese,86.58009904110224
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Buryat-Bouriates,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Butuanon,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Byasi/Sauka,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Cagayanen,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Calinga,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Cambodian,494.0243425940711
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Canadian,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Capizeño,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Caucasian,479.6947272155597
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Caviteño,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Caviteño-Chavacano,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Cebuano,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Central Asian Jew,44.75264445695268
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Chai/Khulaut,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Chak,139.2445940063008
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Chakma,139.2445940063008
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Cham,499.84970493185267
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Chamar,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Chamar/Harijan/Ram,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Chamling,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Chepang,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Chepang/Praja,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Chhantel,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Chhantyal/Chhantel,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Chhetri,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Chidmiar,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Chinese,6801.547483925974
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Choro,499.84970493185267
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Chumba/Nubri,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Churoute,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Churu,499.84970493185267
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Chut,499.84970493185267
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Cimaron,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Co,499.84970493185267
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Co Lao,499.84970493185267
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Coho,499.84970493185267
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Cong,499.84970493185267
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Cotabateño,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Cotabateño-Chavacano,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Cotu,499.84970493185267
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Cuyunon/Cuyunan,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Dai,973.8120863441563
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Dalit/Unidentified Dalit,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Dalu,139.2445940063008
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Damai,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Danuwar,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Dao,499.84970493185267
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Darai,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Daur,973.8120863441563
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Davao-Chavacano,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Davaweño,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Deang,973.8120863441563
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Dev,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Dhagar/Jhagar,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Dhandi,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Dhankar/ Dharikar,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Dhanuk,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Dhimai,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Dhobi,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Dhunia,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Dhusadh,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Diangan,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Dibabawon,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Dolpo,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Dom,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Done,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Dong,973.8120863441563
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Dongxiang,973.8120863441563
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Drung,973.8120863441563
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Dumagat (Umiray),200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Dumagat-Remontado,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Dura,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Ede,499.84970493185267
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Eskaya,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Ewenki,973.8120863441563
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Filipino,572.0881402852619
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Foreigners,1473.661791276009
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,French,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Gaddang,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Gaine,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Gangain,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Gaoshan,973.8120863441563
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Garo,139.2445940063008
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Gelao,973.8120863441563
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,German,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Ghale,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Ghart/bhujel,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Gharti/Bhujel,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Giarai,499.84970493185267
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Giay,499.84970493185267
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Gie Trieng,499.84970493185267
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Gondh/Gond,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Gonju,139.2445940063008
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Gorait,139.2445940063008
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Gubatnon,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Guiangan,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Gurkha,139.2445940063008
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Gurung,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Ha Nhi,499.84970493185267
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Hajam/Thakur,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Hajong,139.2445940063008
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Halkhor,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Haluwai,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Hamtikanon,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Han,973.8120863441563
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Hani,973.8120863441563
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Hanunuo,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Hanyi,53.13630328494349
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Harak,53.13630328494349
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Hayi,53.13630328494349
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Hayu,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Hezhen,973.8120863441563
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Higaonon,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Higaonon-Tagoloanon,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,"Hiligaynon, ilonggo               ",200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Hmong,552.9860082167961
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Ho,139.2445940063008
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Hoa,499.84970493185267
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Hor,53.13630328494349
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Hre,499.84970493185267
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Hudi,139.2445940063008
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Hui,973.8120863441563
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Hyolmo/Yholmopa,31.432774003068165
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Ibaloi/Inibaloi,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Ibanag,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Ibatan,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Ibontoc,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Ibukid,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Iewmien,53.13630328494349
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Ifugao,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Ikalahan/Kalanguya,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Ilanun,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Illaud,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Ilocano,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Ilongot,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Imalawa,200.69860864232186
USA,2025,Conflict_internal_LOW__Conflict_external_LOW,Asian,Indian,2946.42053201926
