iso3_orig,iso3_dest,year,model_name,scenario,migrant_stock_pred,delta_in_od,delta_out_od,delta_stock_od,migrant_stock_shock
IDN,NCL,2025,XGB_OD,Aid_HIGH__Conflict_external_HIGH,984.116863019931,0.0,0.0,0.0,984.116863019931
IDN,NCL,2025,XGB_OD,Aid_HIGH__Conflict_external_LOW,984.116863019931,0.0,0.0,0.0,984.116863019931
IDN,NCL,2025,XGB_OD,Aid_HIGH__Conflict_internal_HIGH,984.116863019931,0.0,15.750292923326125,15.750292923326125,999.8671559432571
IDN,NCL,2025,XGB_OD,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH,984.116863019931,0.0,15.750292923326125,15.750292923326125,999.8671559432571
IDN,NCL,2025,XGB_OD,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW,984.116863019931,0.0,15.750292923326125,15.750292923326125,999.8671559432571
IDN,NCL,2025,XGB_OD,Aid_HIGH__Conflict_internal_LOW,984.116863019931,0.0,5.250097641108708,5.250097641108708,989.3669606610397
IDN,NCL,2025,XGB_OD,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,984.116863019931,0.0,5.250097641108708,5.250097641108708,989.3669606610397
IDN,NCL,2025,XGB_OD,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW,984.116863019931,0.0,5.250097641108708,5.250097641108708,989.3669606610397
IDN,NCL,2025,XGB_OD,Aid_LOW,984.116863019931,0.0,0.0,0.0,984.116863019931
IDN,NCL,2025,XGB_OD,Aid_LOW__Conflict_external_HIGH,984.116863019931,0.0,0.0,0.0,984.116863019931
IDN,NCL,2025,XGB_OD,Aid_LOW__Conflict_external_LOW,984.116863019931,0.0,0.0,0.0,984.116863019931
IDN,NCL,2025,XGB_OD,Aid_LOW__Conflict_internal_HIGH,984.116863019931,0.0,15.750292923326125,15.750292923326125,999.8671559432571
IDN,NCL,2025,XGB_OD,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH,984.116863019931,0.0,15.750292923326125,15.750292923326125,999.8671559432571
IDN,NCL,2025,XGB_OD,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW,984.116863019931,0.0,15.750292923326125,15.750292923326125,999.8671559432571
IDN,NCL,2025,XGB_OD,Aid_LOW__Conflict_internal_LOW,984.116863019931,0.0,5.250097641108708,5.250097641108708,989.3669606610397
IDN,NCL,2025,XGB_OD,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH,984.116863019931,0.0,5.250097641108708,5.250097641108708,989.3669606610397
IDN,NCL,2025,XGB_OD,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,984.116863019931,0.0,5.250097641108708,5.250097641108708,989.3669606610397
IDN,NCL,2025,XGB_OD,Conflict_external_HIGH,984.116863019931,0.0,0.0,0.0,984.116863019931
IDN,NCL,2025,XGB_OD,Conflict_external_LOW,984.116863019931,0.0,0.0,0.0,984.116863019931
IDN,NCL,2025,XGB_OD,Conflict_internal_HIGH,984.116863019931,0.0,15.750292923326125,15.750292923326125,999.8671559432571
IDN,NCL,2025,XGB_OD,Conflict_internal_HIGH__Conflict_external_HIGH,984.116863019931,0.0,15.750292923326125,15.750292923326125,999.8671559432571
IDN,NCL,2025,XGB_OD,Conflict_internal_HIGH__Conflict_external_LOW,984.116863019931,0.0,15.750292923326125,15.750292923326125,999.8671559432571
IDN,NCL,2025,XGB_OD,Conflict_internal_LOW,984.116863019931,0.0,5.250097641108708,5.250097641108708,989.3669606610397
IDN,NCL,2025,XGB_OD,Conflict_internal_LOW__Conflict_external_HIGH,984.116863019931,0.0,5.250097641108708,5.250097641108708,989.3669606610397
IDN,NCL,2025,XGB_OD,Conflict_internal_LOW__Conflict_external_LOW,984.116863019931,0.0,5.250097641108708,5.250097641108708,989.3669606610397
IDN,NLD,2025,XGB_OD,Aid_HIGH,107690.16015591148,0.0,0.0,0.0,107690.16015591148
IDN,NLD,2025,XGB_OD,Aid_HIGH__Conflict_external_HIGH,107690.16015591148,0.0,0.0,0.0,107690.16015591148
IDN,NLD,2025,XGB_OD,Aid_HIGH__Conflict_external_LOW,107690.16015591148,0.0,0.0,0.0,107690.16015591148
IDN,NLD,2025,XGB_OD,Aid_HIGH__Conflict_internal_HIGH,107690.16015591148,0.0,1515.2144215088379,1515.2144215088379,109205.37457742031
IDN,NLD,2025,XGB_OD,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH,107690.16015591148,0.0,1515.2144215088379,1515.2144215088379,109205.37457742031
IDN,NLD,2025,XGB_OD,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW,107690.16015591148,0.0,1515.2144215088379,1515.2144215088379,109205.37457742031
IDN,NLD,2025,XGB_OD,Aid_HIGH__Conflict_internal_LOW,107690.16015591148,0.0,505.07147383627927,505.07147383627927,108195.23162974775
IDN,NLD,2025,XGB_OD,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,107690.16015591148,0.0,505.07147383627927,505.07147383627927,108195.23162974775
IDN,NLD,2025,XGB_OD,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW,107690.16015591148,0.0,505.07147383627927,505.07147383627927,108195.23162974775
IDN,NLD,2025,XGB_OD,Aid_LOW,107690.16015591148,0.0,0.0,0.0,107690.16015591148
IDN,NLD,2025,XGB_OD,Aid_LOW__Conflict_external_HIGH,107690.16015591148,0.0,0.0,0.0,107690.16015591148
IDN,NLD,2025,XGB_OD,Aid_LOW__Conflict_external_LOW,107690.16015591148,0.0,0.0,0.0,107690.16015591148
IDN,NLD,2025,XGB_OD,Aid_LOW__Conflict_internal_HIGH,107690.16015591148,0.0,1515.2144215088379,1515.2144215088379,109205.37457742031
IDN,NLD,2025,XGB_OD,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH,107690.16015591148,0.0,1515.2144215088379,1515.2144215088379,109205.37457742031
IDN,NLD,2025,XGB_OD,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW,107690.16015591148,0.0,1515.2144215088379,1515.2144215088379,109205.37457742031
IDN,NLD,2025,XGB_OD,Aid_LOW__Conflict_internal_LOW,107690.16015591148,0.0,505.07147383627927,505.07147383627927,108195.23162974775
IDN,NLD,2025,XGB_OD,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH,107690.16015591148,0.0,505.07147383627927,505.07147383627927,108195.23162974775
IDN,NLD,2025,XGB_OD,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,107690.16015591148,0.0,505.07147383627927,505.07147383627927,108195.23162974775
IDN,NLD,2025,XGB_OD,Conflict_external_HIGH,107690.16015591148,0.0,0.0,0.0,107690.16015591148
IDN,NLD,2025,XGB_OD,Conflict_external_LOW,107690.16015591148,0.0,0.0,0.0,107690.16015591148
IDN,NLD,2025,XGB_OD,Conflict_internal_HIGH,107690.16015591148,0.0,1515.2144215088379,1515.2144215088379,109205.37457742031
IDN,NLD,2025,XGB_OD,Conflict_internal_HIGH__Conflict_external_HIGH,107690.16015591148,0.0,1515.2144215088379,1515.2144215088379,109205.37457742031
IDN,NLD,2025,XGB_OD,Conflict_internal_HIGH__Conflict_external_LOW,107690.16015591148,0.0,1515.2144215088379,1515.2144215088379,109205.37457742031
IDN,NLD,2025,XGB_OD,Conflict_internal_LOW,107690.16015591148,0.0,505.07147383627927,505.07147383627927,108195.23162974775
IDN,NLD,2025,XGB_OD,Conflict_internal_LOW__Conflict_external_HIGH,107690.16015591148,0.0,505.07147383627927,505.07147383627927,108195.23162974775
IDN,NLD,2025,XGB_OD,Conflict_internal_LOW__Conflict_external_LOW,107690.16015591148,0.0,505.07147383627927,505.07147383627927,108195.23162974775
IDN,NOR,2025,XGB_OD,Aid_HIGH,2194.1653257182297,0.0,0.0,0.0,2194.1653257182297
IDN,NOR,2025,XGB_OD,Aid_HIGH__Conflict_external_HIGH,2194.1653257182297,0.0,0.0,0.0,2194.1653257182297
IDN,NOR,2025,XGB_OD,Aid_HIGH__Conflict_external_LOW,2194.1653257182297,0.0,0.0,0.0,2194.1653257182297
IDN,NOR,2025,XGB_OD,Aid_HIGH__Conflict_internal_HIGH,2194.1653257182297,0.0,28.737111632876758,28.737111632876758,2222.9024373511065
IDN,NOR,2025,XGB_OD,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH,2194.1653257182297,0.0,28.737111632876758,28.737111632876758,2222.9024373511065
IDN,NOR,2025,XGB_OD,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW,2194.1653257182297,0.0,28.737111632876758,28.737111632876758,2222.9024373511065
IDN,NOR,2025,XGB_OD,Aid_HIGH__Conflict_internal_LOW,2194.1653257182297,0.0,9.57903721095892,9.57903721095892,2203.744362929189
IDN,NOR,2025,XGB_OD,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,2194.1653257182297,0.0,9.57903721095892,9.57903721095892,2203.744362929189
IDN,NOR,2025,XGB_OD,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW,2194.1653257182297,0.0,9.57903721095892,9.57903721095892,2203.744362929189
IDN,NOR,2025,XGB_OD,Aid_LOW,2194.1653257182297,0.0,0.0,0.0,2194.1653257182297
IDN,NOR,2025,XGB_OD,Aid_LOW__Conflict_external_HIGH,2194.1653257182297,0.0,0.0,0.0,2194.1653257182297
IDN,NOR,2025,XGB_OD,Aid_LOW__Conflict_external_LOW,2194.1653257182297,0.0,0.0,0.0,2194.1653257182297
IDN,NOR,2025,XGB_OD,Aid_LOW__Conflict_internal_HIGH,2194.1653257182297,0.0,28.737111632876758,28.737111632876758,2222.9024373511065
IDN,NOR,2025,XGB_OD,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH,2194.1653257182297,0.0,28.737111632876758,28.737111632876758,2222.9024373511065
IDN,NOR,2025,XGB_OD,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW,2194.1653257182297,0.0,28.737111632876758,28.737111632876758,2222.9024373511065
IDN,NOR,2025,XGB_OD,Aid_LOW__Conflict_internal_LOW,2194.1653257182297,0.0,9.57903721095892,9.57903721095892,2203.744362929189
IDN,NOR,2025,XGB_OD,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH,2194.1653257182297,0.0,9.57903721095892,9.57903721095892,2203.744362929189
IDN,NOR,2025,XGB_OD,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,2194.1653257182297,0.0,9.57903721095892,9.57903721095892,2203.744362929189
IDN,NOR,2025,XGB_OD,Conflict_external_HIGH,2194.1653257182297,0.0,0.0,0.0,2194.1653257182297
IDN,NOR,2025,XGB_OD,Conflict_external_LOW,2194.1653257182297,0.0,0.0,0.0,2194.1653257182297
IDN,NOR,2025,XGB_OD,Conflict_internal_HIGH,2194.1653257182297,0.0,28.737111632876758,28.737111632876758,2222.9024373511065
IDN,NOR,2025,XGB_OD,Conflict_internal_HIGH__Conflict_external_HIGH,2194.1653257182297,0.0,28.737111632876758,28.737111632876758,2222.9024373511065
IDN,NOR,2025,XGB_OD,Conflict_internal_HIGH__Conflict_external_LOW,2194.1653257182297,0.0,28.737111632876758,28.737111632876758,2222.9024373511065
IDN,NOR,2025,XGB_OD,Conflict_internal_LOW,2194.1653257182297,0.0,9.57903721095892,9.57903721095892,2203.744362929189
IDN,NOR,2025,XGB_OD,Conflict_internal_LOW__Conflict_external_HIGH,2194.1653257182297,0.0,9.57903721095892,9.57903721095892,2203.744362929189
IDN,NOR,2025,XGB_OD,Conflict_internal_LOW__Conflict_external_LOW,2194.1653257182297,0.0,9.57903721095892,9.57903721095892,2203.744362929189
IDN,NZL,2025,XGB_OD,Aid_HIGH,8727.097281319646,0.0,0.0,0.0,8727.097281319646
IDN,NZL,2025,XGB_OD,Aid_HIGH__Conflict_external_HIGH,8727.097281319646,0.0,0.0,0.0,8727.097281319646
IDN,NZL,2025,XGB_OD,Aid_HIGH__Conflict_external_LOW,8727.097281319646,0.0,0.0,0.0,8727.097281319646
IDN,NZL,2025,XGB_OD,Aid_HIGH__Conflict_internal_HIGH,8727.097281319646,0.0,118.04414168901562,118.04414168901562,8845.141423008661
IDN,NZL,2025,XGB_OD,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH,8727.097281319646,0.0,118.04414168901562,118.04414168901562,8845.141423008661
IDN,NZL,2025,XGB_OD,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW,8727.097281319646,0.0,118.04414168901562,118.04414168901562,8845.141423008661
IDN,NZL,2025,XGB_OD,Aid_HIGH__Conflict_internal_LOW,8727.097281319646,0.0,39.34804722967187,39.34804722967187,8766.445328549318
IDN,NZL,2025,XGB_OD,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,8727.097281319646,0.0,39.34804722967187,39.34804722967187,8766.445328549318
IDN,NZL,2025,XGB_OD,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW,8727.097281319646,0.0,39.34804722967187,39.34804722967187,8766.445328549318
IDN,NZL,2025,XGB_OD,Aid_LOW,8727.097281319646,0.0,0.0,0.0,8727.097281319646
IDN,NZL,2025,XGB_OD,Aid_LOW__Conflict_external_HIGH,8727.097281319646,0.0,0.0,0.0,8727.097281319646
IDN,NZL,2025,XGB_OD,Aid_LOW__Conflict_external_LOW,8727.097281319646,0.0,0.0,0.0,8727.097281319646
IDN,NZL,2025,XGB_OD,Aid_LOW__Conflict_internal_HIGH,8727.097281319646,0.0,118.04414168901562,118.04414168901562,8845.141423008661
IDN,NZL,2025,XGB_OD,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH,8727.097281319646,0.0,118.04414168901562,118.04414168901562,8845.141423008661
IDN,NZL,2025,XGB_OD,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW,8727.097281319646,0.0,118.04414168901562,118.04414168901562,8845.141423008661
IDN,NZL,2025,XGB_OD,Aid_LOW__Conflict_internal_LOW,8727.097281319646,0.0,39.34804722967187,39.34804722967187,8766.445328549318
IDN,NZL,2025,XGB_OD,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH,8727.097281319646,0.0,39.34804722967187,39.34804722967187,8766.445328549318
IDN,NZL,2025,XGB_OD,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,8727.097281319646,0.0,39.34804722967187,39.34804722967187,8766.445328549318
IDN,NZL,2025,XGB_OD,Conflict_external_HIGH,8727.097281319646,0.0,0.0,0.0,8727.097281319646
IDN,NZL,2025,XGB_OD,Conflict_external_LOW,8727.097281319646,0.0,0.0,0.0,8727.097281319646
IDN,NZL,2025,XGB_OD,Conflict_internal_HIGH,8727.097281319646,0.0,118.04414168901562,118.04414168901562,8845.141423008661
IDN,NZL,2025,XGB_OD,Conflict_internal_HIGH__Conflict_external_HIGH,8727.097281319646,0.0,118.04414168901562,118.04414168901562,8845.141423008661
IDN,NZL,2025,XGB_OD,Conflict_internal_HIGH__Conflict_external_LOW,8727.097281319646,0.0,118.04414168901562,118.04414168901562,8845.141423008661
IDN,NZL,2025,XGB_OD,Conflict_internal_LOW,8727.097281319646,0.0,39.34804722967187,39.34804722967187,8766.445328549318
IDN,NZL,2025,XGB_OD,Conflict_internal_LOW__Conflict_external_HIGH,8727.097281319646,0.0,39.34804722967187,39.34804722967187,8766.445328549318
IDN,NZL,2025,XGB_OD,Conflict_internal_LOW__Conflict_external_LOW,8727.097281319646,0.0,39.34804722967187,39.34804722967187,8766.445328549318
IDN,PAK,2025,XGB_OD,Aid_HIGH,319.3120549827921,0.0,0.0,0.0,319.3120549827921
IDN,PAK,2025,XGB_OD,Aid_HIGH__Conflict_external_HIGH,319.3120549827921,0.0,0.0,0.0,319.3120549827921
IDN,PAK,2025,XGB_OD,Aid_HIGH__Conflict_external_LOW,319.3120549827921,0.0,0.0,0.0,319.3120549827921
IDN,PAK,2025,XGB_OD,Aid_HIGH__Conflict_internal_HIGH,319.3120549827921,0.0,5.7383617553828445,5.7383617553828445,325.050416738175
IDN,PAK,2025,XGB_OD,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH,319.3120549827921,0.0,5.7383617553828445,5.7383617553828445,325.050416738175
IDN,PAK,2025,XGB_OD,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW,319.3120549827921,0.0,5.7383617553828445,5.7383617553828445,325.050416738175
IDN,PAK,2025,XGB_OD,Aid_HIGH__Conflict_internal_LOW,319.3120549827921,0.0,1.9127872517942814,1.9127872517942814,321.2248422345864
IDN,PAK,2025,XGB_OD,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,319.3120549827921,0.0,1.9127872517942814,1.9127872517942814,321.2248422345864
IDN,PAK,2025,XGB_OD,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW,319.3120549827921,0.0,1.9127872517942814,1.9127872517942814,321.2248422345864
IDN,PAK,2025,XGB_OD,Aid_LOW,319.3120549827921,0.0,0.0,0.0,319.3120549827921
IDN,PAK,2025,XGB_OD,Aid_LOW__Conflict_external_HIGH,319.3120549827921,0.0,0.0,0.0,319.3120549827921
IDN,PAK,2025,XGB_OD,Aid_LOW__Conflict_external_LOW,319.3120549827921,0.0,0.0,0.0,319.3120549827921
IDN,PAK,2025,XGB_OD,Aid_LOW__Conflict_internal_HIGH,319.3120549827921,0.0,5.7383617553828445,5.7383617553828445,325.050416738175
IDN,PAK,2025,XGB_OD,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH,319.3120549827921,0.0,5.7383617553828445,5.7383617553828445,325.050416738175
IDN,PAK,2025,XGB_OD,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW,319.3120549827921,0.0,5.7383617553828445,5.7383617553828445,325.050416738175
IDN,PAK,2025,XGB_OD,Aid_LOW__Conflict_internal_LOW,319.3120549827921,0.0,1.9127872517942814,1.9127872517942814,321.2248422345864
IDN,PAK,2025,XGB_OD,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH,319.3120549827921,0.0,1.9127872517942814,1.9127872517942814,321.2248422345864
IDN,PAK,2025,XGB_OD,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,319.3120549827921,0.0,1.9127872517942814,1.9127872517942814,321.2248422345864
IDN,PAK,2025,XGB_OD,Conflict_external_HIGH,319.3120549827921,0.0,0.0,0.0,319.3120549827921
IDN,PAK,2025,XGB_OD,Conflict_external_LOW,319.3120549827921,0.0,0.0,0.0,319.3120549827921
IDN,PAK,2025,XGB_OD,Conflict_internal_HIGH,319.3120549827921,0.0,5.7383617553828445,5.7383617553828445,325.050416738175
IDN,PAK,2025,XGB_OD,Conflict_internal_HIGH__Conflict_external_HIGH,319.3120549827921,0.0,5.7383617553828445,5.7383617553828445,325.050416738175
IDN,PAK,2025,XGB_OD,Conflict_internal_HIGH__Conflict_external_LOW,319.3120549827921,0.0,5.7383617553828445,5.7383617553828445,325.050416738175
IDN,PAK,2025,XGB_OD,Conflict_internal_LOW,319.3120549827921,0.0,1.9127872517942814,1.9127872517942814,321.2248422345864
IDN,PAK,2025,XGB_OD,Conflict_internal_LOW__Conflict_external_HIGH,319.3120549827921,0.0,1.9127872517942814,1.9127872517942814,321.2248422345864
IDN,PAK,2025,XGB_OD,Conflict_internal_LOW__Conflict_external_LOW,319.3120549827921,0.0,1.9127872517942814,1.9127872517942814,321.2248422345864
IDN,PAN,2025,XGB_OD,Aid_HIGH,227.53671866134323,0.0,0.0,0.0,227.53671866134323
IDN,PAN,2025,XGB_OD,Aid_HIGH__Conflict_external_HIGH,227.53671866134323,0.0,0.0,0.0,227.53671866134323
IDN,PAN,2025,XGB_OD,Aid_HIGH__Conflict_external_LOW,227.53671866134323,0.0,0.0,0.0,227.53671866134323
IDN,PAN,2025,XGB_OD,Aid_HIGH__Conflict_internal_HIGH,227.53671866134323,0.0,3.7148341890109995,3.7148341890109995,231.25155285035422
IDN,PAN,2025,XGB_OD,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH,227.53671866134323,0.0,3.7148341890109995,3.7148341890109995,231.25155285035422
IDN,PAN,2025,XGB_OD,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW,227.53671866134323,0.0,3.7148341890109995,3.7148341890109995,231.25155285035422
IDN,PAN,2025,XGB_OD,Aid_HIGH__Conflict_internal_LOW,227.53671866134323,0.0,1.2382780630036663,1.2382780630036663,228.7749967243469
IDN,PAN,2025,XGB_OD,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,227.53671866134323,0.0,1.2382780630036663,1.2382780630036663,228.7749967243469
IDN,PAN,2025,XGB_OD,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW,227.53671866134323,0.0,1.2382780630036663,1.2382780630036663,228.7749967243469
IDN,PAN,2025,XGB_OD,Aid_LOW,227.53671866134323,0.0,0.0,0.0,227.53671866134323
IDN,PAN,2025,XGB_OD,Aid_LOW__Conflict_external_HIGH,227.53671866134323,0.0,0.0,0.0,227.53671866134323
IDN,PAN,2025,XGB_OD,Aid_LOW__Conflict_external_LOW,227.53671866134323,0.0,0.0,0.0,227.53671866134323
IDN,PAN,2025,XGB_OD,Aid_LOW__Conflict_internal_HIGH,227.53671866134323,0.0,3.7148341890109995,3.7148341890109995,231.25155285035422
IDN,PAN,2025,XGB_OD,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH,227.53671866134323,0.0,3.7148341890109995,3.7148341890109995,231.25155285035422
IDN,PAN,2025,XGB_OD,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW,227.53671866134323,0.0,3.7148341890109995,3.7148341890109995,231.25155285035422
IDN,PAN,2025,XGB_OD,Aid_LOW__Conflict_internal_LOW,227.53671866134323,0.0,1.2382780630036663,1.2382780630036663,228.7749967243469
IDN,PAN,2025,XGB_OD,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH,227.53671866134323,0.0,1.2382780630036663,1.2382780630036663,228.7749967243469
IDN,PAN,2025,XGB_OD,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,227.53671866134323,0.0,1.2382780630036663,1.2382780630036663,228.7749967243469
IDN,PAN,2025,XGB_OD,Conflict_external_HIGH,227.53671866134323,0.0,0.0,0.0,227.53671866134323
IDN,PAN,2025,XGB_OD,Conflict_external_LOW,227.53671866134323,0.0,0.0,0.0,227.53671866134323
IDN,PAN,2025,XGB_OD,Conflict_internal_HIGH,227.53671866134323,0.0,3.7148341890109995,3.7148341890109995,231.25155285035422
IDN,PAN,2025,XGB_OD,Conflict_internal_HIGH__Conflict_external_HIGH,227.53671866134323,0.0,3.7148341890109995,3.7148341890109995,231.25155285035422
IDN,PAN,2025,XGB_OD,Conflict_internal_HIGH__Conflict_external_LOW,227.53671866134323,0.0,3.7148341890109995,3.7148341890109995,231.25155285035422
IDN,PAN,2025,XGB_OD,Conflict_internal_LOW,227.53671866134323,0.0,1.2382780630036663,1.2382780630036663,228.7749967243469
IDN,PAN,2025,XGB_OD,Conflict_internal_LOW__Conflict_external_HIGH,227.53671866134323,0.0,1.2382780630036663,1.2382780630036663,228.7749967243469
IDN,PAN,2025,XGB_OD,Conflict_internal_LOW__Conflict_external_LOW,227.53671866134323,0.0,1.2382780630036663,1.2382780630036663,228.7749967243469
IDN,PNG,2025,XGB_OD,Aid_HIGH,13017.700132758877,0.0,0.0,0.0,13017.700132758877
IDN,PNG,2025,XGB_OD,Aid_HIGH__Conflict_external_HIGH,13017.700132758877,0.0,0.0,0.0,13017.700132758877
IDN,PNG,2025,XGB_OD,Aid_HIGH__Conflict_external_LOW,13017.700132758877,0.0,0.0,0.0,13017.700132758877
IDN,PNG,2025,XGB_OD,Aid_HIGH__Conflict_internal_HIGH,13017.700132758877,0.0,205.94678321028914,205.94678321028914,13223.646915969166
IDN,PNG,2025,XGB_OD,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH,13017.700132758877,0.0,205.94678321028914,205.94678321028914,13223.646915969166
IDN,PNG,2025,XGB_OD,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW,13017.700132758877,0.0,205.94678321028914,205.94678321028914,13223.646915969166
IDN,PNG,2025,XGB_OD,Aid_HIGH__Conflict_internal_LOW,13017.700132758877,0.0,68.64892773676304,68.64892773676304,13086.34906049564
IDN,PNG,2025,XGB_OD,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,13017.700132758877,0.0,68.64892773676304,68.64892773676304,13086.34906049564
IDN,PNG,2025,XGB_OD,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW,13017.700132758877,0.0,68.64892773676304,68.64892773676304,13086.34906049564
IDN,PNG,2025,XGB_OD,Aid_LOW,13017.700132758877,0.0,0.0,0.0,13017.700132758877
IDN,PNG,2025,XGB_OD,Aid_LOW__Conflict_external_HIGH,13017.700132758877,0.0,0.0,0.0,13017.700132758877
IDN,PNG,2025,XGB_OD,Aid_LOW__Conflict_external_LOW,13017.700132758877,0.0,0.0,0.0,13017.700132758877
IDN,PNG,2025,XGB_OD,Aid_LOW__Conflict_internal_HIGH,13017.700132758877,0.0,205.94678321028914,205.94678321028914,13223.646915969166
IDN,PNG,2025,XGB_OD,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH,13017.700132758877,0.0,205.94678321028914,205.94678321028914,13223.646915969166
IDN,PNG,2025,XGB_OD,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW,13017.700132758877,0.0,205.94678321028914,205.94678321028914,13223.646915969166
IDN,PNG,2025,XGB_OD,Aid_LOW__Conflict_internal_LOW,13017.700132758877,0.0,68.64892773676304,68.64892773676304,13086.34906049564
IDN,PNG,2025,XGB_OD,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH,13017.700132758877,0.0,68.64892773676304,68.64892773676304,13086.34906049564
IDN,PNG,2025,XGB_OD,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,13017.700132758877,0.0,68.64892773676304,68.64892773676304,13086.34906049564
IDN,PNG,2025,XGB_OD,Conflict_external_HIGH,13017.700132758877,0.0,0.0,0.0,13017.700132758877
IDN,PNG,2025,XGB_OD,Conflict_external_LOW,13017.700132758877,0.0,0.0,0.0,13017.700132758877
IDN,PNG,2025,XGB_OD,Conflict_internal_HIGH,13017.700132758877,0.0,205.94678321028914,205.94678321028914,13223.646915969166
IDN,PNG,2025,XGB_OD,Conflict_internal_HIGH__Conflict_external_HIGH,13017.700132758877,0.0,205.94678321028914,205.94678321028914,13223.646915969166
IDN,PNG,2025,XGB_OD,Conflict_internal_HIGH__Conflict_external_LOW,13017.700132758877,0.0,205.94678321028914,205.94678321028914,13223.646915969166
IDN,PNG,2025,XGB_OD,Conflict_internal_LOW,13017.700132758877,0.0,68.64892773676304,68.64892773676304,13086.34906049564
IDN,PNG,2025,XGB_OD,Conflict_internal_LOW__Conflict_external_HIGH,13017.700132758877,0.0,68.64892773676304,68.64892773676304,13086.34906049564
IDN,PNG,2025,XGB_OD,Conflict_internal_LOW__Conflict_external_LOW,13017.700132758877,0.0,68.64892773676304,68.64892773676304,13086.34906049564
IDN,PRK,2025,XGB_OD,Aid_HIGH,1352.835797649844,0.0,0.0,0.0,1352.835797649844
IDN,PRK,2025,XGB_OD,Aid_HIGH__Conflict_external_HIGH,1352.835797649844,0.0,0.0,0.0,1352.835797649844
IDN,PRK,2025,XGB_OD,Aid_HIGH__Conflict_external_LOW,1352.835797649844,0.0,0.0,0.0,1352.835797649844
IDN,PRK,2025,XGB_OD,Aid_HIGH__Conflict_internal_HIGH,1352.835797649844,0.0,22.198399422137573,22.198399422137573,1375.0341970719815
IDN,PRK,2025,XGB_OD,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH,1352.835797649844,0.0,22.198399422137573,22.198399422137573,1375.0341970719815
