iso3,ethnic_group,year,scenario,base_share,shock_share,delta_share,total_pop_interp,delta_count,delta_migrants_2025,delta_in,delta_out
USA,American Indian and Alaska native,2025,Aid_HIGH__Conflict_external_LOW,0.0167794538549485,0.016791039298808107,1.158544385960796e-05,344775875.6153538,3994.3815510888585,2832085.7624999997,2832085.7624999997,0.0
USA,American Indian and Alaska native,2025,Aid_HIGH__Conflict_external_HIGH,0.0167794538549485,0.01680629817608662,2.684432113811601e-05,344775875.6153538,9255.2743256937,6562149.937500001,6562149.937500001,0.0
USA,American Indian and Alaska native,2025,Conflict_internal_LOW__Conflict_external_LOW,0.0167794538549485,0.016756515978975605,-2.293787597289482e-05,344775875.6153538,-7908.426273311198,414451.57499999995,967053.6749999999,552602.1
USA,American Indian and Alaska native,2025,Conflict_internal_LOW__Conflict_external_HIGH,0.0167794538549485,0.016764427989416315,-1.5025865532186946e-05,344775875.6153538,-5180.555945738319,2348558.9249999993,2901161.0249999994,552602.1
USA,American Indian and Alaska native,2025,Conflict_internal_HIGH__Conflict_external_LOW,0.0167794538549485,0.01669933735497166,-8.01164999768386e-05,344775875.6153538,-27622.236430752,-1519655.7750000001,138150.5250000001,1657806.3000000003
USA,American Indian and Alaska native,2025,Conflict_internal_HIGH__Conflict_external_HIGH,0.0167794538549485,0.016700467642177478,-7.898621277102319e-05,344775875.6153538,-27232.54066967016,-1243354.7249999999,414451.57500000036,1657806.3000000003
USA,American Indian and Alaska native,2025,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,0.0167794538549485,0.016758804810567383,-2.0649044381118614e-05,344775875.6153538,-7119.292357120472,973961.20125,1526563.30125,552602.1
USA,American Indian and Alaska native,2025,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH,0.0167794538549485,0.016767903622574198,-1.155023237430456e-05,344775875.6153538,-3982.2414804116615,3198184.653749999,3750786.753749999,552602.1
USA,American Indian and Alaska native,2025,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW,0.0167794538549485,0.016701117557320823,-7.833629762767933e-05,344775875.6153538,-27008.465607048103,-1084481.6212500003,573324.6787500001,1657806.3000000003
USA,American Indian and Alaska native,2025,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH,0.0167794538549485,0.01670241738760751,-7.70364673409916e-05,344775875.6153538,-26560.315481803987,-766735.41375,891070.8862500003,1657806.3000000003
USA,American Indian and Alaska native,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW,0.0167794538549485,0.016761856586023083,-1.7597268925417008e-05,344775875.6153538,-6067.113802199505,1719974.03625,2272576.13625,552602.1
USA,American Indian and Alaska native,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,0.0167794538549485,0.01677253780011804,-6.9160548304613776e-06,344775875.6153538,-2384.488859976119,4331018.958749999,4883621.058749999,552602.1
USA,American Indian and Alaska native,2025,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW,0.0167794538549485,0.016703491160453034,-7.596269449546696e-05,344775875.6153538,-26190.10450877624,-504249.41625000024,1153556.88375,1657806.3000000003
USA,American Indian and Alaska native,2025,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH,0.0167794538549485,0.016705017048180885,-7.443680676761616e-05,344775875.6153538,-25664.015231315756,-131242.9987499998,1526563.3012500005,1657806.3000000003
USA,Asian,2025,Aid_LOW,0.0665410112393391,0.06731389885980482,0.0007728876204657154,344775875.6153538,266473.00609833427,414451.575,414451.575,0.0
USA,Asian,2025,Aid_HIGH,0.0665410112393391,0.06834441568709243,0.0018034044477533357,344775875.6153538,621770.3475627799,967053.6749999999,967053.6749999999,0.0
USA,Asian,2025,Conflict_internal_LOW,0.0665410112393391,0.06643436020848796,-0.0001066510308511414,344775875.6153538,-36770.70254698239,-552602.1,0.0,552602.1
USA,Asian,2025,Conflict_internal_HIGH,0.0665410112393391,0.06622105814678568,-0.00031995309255342433,344775875.6153538,-110312.10764094722,-1657806.3000000003,0.0,1657806.3000000003
USA,Asian,2025,Conflict_external_LOW,0.0665410112393391,0.06911730330755815,0.002576292068219051,344775875.6153538,888243.3536611142,1381505.25,1381505.25,0.0
USA,Asian,2025,Conflict_external_HIGH,0.0665410112393391,0.07426988744399625,0.007728876204657153,344775875.6153538,2664730.0609833426,4144515.75,4144515.75,0.0
USA,Asian,2025,Aid_LOW__Conflict_internal_LOW,0.0665410112393391,0.06720724782895368,0.0006662365896145739,344775875.6153538,229702.30355135188,-138150.52499999997,414451.575,552602.1
USA,Asian,2025,Aid_LOW__Conflict_internal_HIGH,0.0665410112393391,0.06699394576725139,0.00045293452791229103,344775875.6153538,156160.89845738705,-1243354.7250000003,414451.575,1657806.3000000003
USA,Asian,2025,Aid_HIGH__Conflict_internal_LOW,0.0665410112393391,0.06823776465624129,0.001696753416902194,344775875.6153538,584999.6450157975,414451.57499999995,967053.6749999999,552602.1
USA,Asian,2025,Aid_HIGH__Conflict_internal_HIGH,0.0665410112393391,0.06802446259453901,0.0014834513551999114,344775875.6153538,511458.2399218327,-690752.6250000003,967053.6749999999,1657806.3000000003
USA,Asian,2025,Aid_LOW__Conflict_external_LOW,0.0665410112393391,0.07027663473825672,0.003735623498917624,344775875.6153538,1287952.8628086157,2003182.6125,2003182.6125,0.0
USA,Asian,2025,Aid_LOW__Conflict_external_HIGH,0.0665410112393391,0.07620210649516054,0.00966109525582144,344775875.6153538,3330912.576229178,5180644.687499999,5180644.687499999,0.0
USA,Asian,2025,Aid_HIGH__Conflict_external_LOW,0.0665410112393391,0.07182240997918815,0.005281398739849055,344775875.6153538,1820898.875005284,2832085.7624999997,2832085.7624999997,0.0
USA,Asian,2025,Aid_HIGH__Conflict_external_HIGH,0.0665410112393391,0.07877839856337959,0.012237387324040496,344775875.6153538,4219155.929890294,6562149.937500001,6562149.937500001,0.0
USA,Asian,2025,Conflict_internal_LOW__Conflict_external_LOW,0.0665410112393391,0.06823776465624129,0.001696753416902194,344775875.6153538,584999.6450157975,414451.57499999995,967053.6749999999,552602.1
USA,Asian,2025,Conflict_internal_LOW__Conflict_external_HIGH,0.0665410112393391,0.07184457355174796,0.005303562312408865,344775875.6153538,1828540.3401413572,2348558.9249999993,2901161.0249999994,552602.1
USA,Asian,2025,Conflict_internal_HIGH__Conflict_external_LOW,0.0665410112393391,0.06647868735360758,-6.232388573151899e-05,344775875.6153538,-21487.77227483572,-1519655.7750000001,138150.5250000001,1657806.3000000003
USA,Asian,2025,Conflict_internal_HIGH__Conflict_external_HIGH,0.0665410112393391,0.06699394576725139,0.0004529345279122917,344775875.6153538,156160.8984573873,-1243354.7249999999,414451.57500000036,1657806.3000000003
USA,Asian,2025,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,0.0665410112393391,0.06928116294387002,0.00274015170453091,344775875.6153538,944738.2032485488,973961.20125,1526563.30125,552602.1
USA,Asian,2025,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH,0.0665410112393391,0.07342899317370269,0.006887981934363581,344775875.6153538,2374810.002642942,3198184.653749999,3750786.753749999,552602.1
USA,Asian,2025,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW,0.0665410112393391,0.06729021935509659,0.0007492081157574821,344775875.6153538,258308.88412841526,-1084481.6212500003,573324.6787500001,1657806.3000000003
USA,Asian,2025,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH,0.0665410112393391,0.06788276653078697,0.0013417552914478644,344775875.6153538,462604.85547047167,-766735.41375,891070.8862500003,1657806.3000000003
USA,Asian,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW,0.0665410112393391,0.0706723606607083,0.004131349421369198,344775875.6153538,1424389.6142255506,1719974.03625,2272576.13625,552602.1
USA,Asian,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,0.0665410112393391,0.0755415526696423,0.009000541430303202,344775875.6153538,3103169.5526450556,4331018.958749999,4883621.058749999,552602.1
USA,Asian,2025,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW,0.0665410112393391,0.06837226202374859,0.0018312507844094835,344775875.6153538,631371.0926660832,-504249.41625000024,1153556.88375,1657806.3000000003
USA,Asian,2025,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH,0.0665410112393391,0.06906786088216774,0.0025268496428286283,344775875.6153538,871196.7981545844,-131242.9987499998,1526563.3012500005,1657806.3000000003
USA,Black or African American,2025,Aid_LOW,0.1230419378333744,0.12309734765343161,5.540982005720821e-05,344775875.6153538,19103.969227913156,414451.575,414451.575,0.0
USA,Black or African American,2025,Aid_HIGH,0.1230419378333744,0.12317122741350789,0.00012928958013348583,344775875.6153538,44575.92819846403,967053.6749999999,967053.6749999999,0.0
USA,Black or African American,2025,Conflict_internal_LOW,0.1230419378333744,0.12284472788324828,-0.00019720995012611676,344775875.6153538,-67993.23323479216,-552602.1,0.0,552602.1
USA,Black or African American,2025,Conflict_internal_HIGH,0.1230419378333744,0.12245030798299605,-0.0005916298503783504,344775875.6153538,-203979.69970437652,-1657806.3000000003,0.0,1657806.3000000003
USA,Black or African American,2025,Conflict_external_LOW,0.1230419378333744,0.1232266372335651,0.00018469940019069403,344775875.6153538,63679.89742637719,1381505.25,1381505.25,0.0
USA,Black or African American,2025,Conflict_external_HIGH,0.1230419378333744,0.12359603603394648,0.0005540982005720821,344775875.6153538,191039.69227913156,4144515.75,4144515.75,0.0
USA,Black or African American,2025,Aid_LOW__Conflict_internal_LOW,0.1230419378333744,0.12290013770330549,-0.00014180013006890856,344775875.6153538,-48889.264006879006,-138150.52499999997,414451.575,552602.1
USA,Black or African American,2025,Aid_LOW__Conflict_internal_HIGH,0.1230419378333744,0.12250571780305326,-0.0005362200303211421,344775875.6153538,-184875.73047646336,-1243354.7250000003,414451.575,1657806.3000000003
USA,Black or African American,2025,Aid_HIGH__Conflict_internal_LOW,0.1230419378333744,0.12297401746338177,-6.792036999263092e-05,344775875.6153538,-23417.30503632813,414451.57499999995,967053.6749999999,552602.1
USA,Black or African American,2025,Aid_HIGH__Conflict_internal_HIGH,0.1230419378333744,0.12257959756312954,-0.0004623402702448645,344775875.6153538,-159403.77150591247,-690752.6250000003,967053.6749999999,1657806.3000000003
USA,Black or African American,2025,Aid_LOW__Conflict_external_LOW,0.1230419378333744,0.1233097519636509,0.0002678141302765064,344775875.6153538,92335.85126824693,2003182.6125,2003182.6125,0.0
USA,Black or African American,2025,Aid_LOW__Conflict_external_HIGH,0.1230419378333744,0.1237345605840895,0.0006926227507151027,344775875.6153538,238799.61534891443,5180644.687499999,5180644.687499999,0.0
USA,Black or African American,2025,Aid_HIGH__Conflict_external_LOW,0.1230419378333744,0.12342057160376532,0.0003786337703909228,344775875.6153538,130543.78972407323,2832085.7624999997,2832085.7624999997,0.0
USA,Black or African American,2025,Aid_HIGH__Conflict_external_HIGH,0.1230419378333744,0.1239192599842802,0.0008773221509057968,344775875.6153538,302479.5127752917,6562149.937500001,6562149.937500001,0.0
USA,Black or African American,2025,Conflict_internal_LOW__Conflict_external_LOW,0.1230419378333744,0.12297401746338177,-6.792036999263092e-05,344775875.6153538,-23417.30503632813,414451.57499999995,967053.6749999999,552602.1
USA,Black or African American,2025,Conflict_internal_LOW__Conflict_external_HIGH,0.1230419378333744,0.12323259662364874,0.00019065879027434064,344775875.6153538,65734.5513605999,2348558.9249999993,2901161.0249999994,552602.1
USA,Black or African American,2025,Conflict_internal_HIGH__Conflict_external_LOW,0.1230419378333744,0.12246877792301512,-0.000573159910359281,344775875.6153538,-197611.7099617388,-1519655.7750000001,138150.5250000001,1657806.3000000003
USA,Black or African American,2025,Conflict_internal_HIGH__Conflict_external_HIGH,0.1230419378333744,0.12250571780305326,-0.0005362200303211421,344775875.6153538,-184875.73047646333,-1243354.7249999999,414451.57500000036,1657806.3000000003
USA,Black or African American,2025,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,0.1230419378333744,0.123048820720459,6.882887084600173e-06,344775875.6153538,2373.0534213546343,973961.20125,1526563.30125,552602.1
USA,Black or African American,2025,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH,0.1230419378333744,0.12334618675476602,0.0003042489213916175,344775875.6153538,104897.68827782187,3198184.653749999,3750786.753749999,552602.1
USA,Black or African American,2025,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW,0.1230419378333744,0.1225269582340752,-0.0005149795992992123,344775875.6153538,-177552.54227242997,-1084481.6212500003,573324.6787500001,1657806.3000000003
USA,Black or African American,2025,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH,0.1230419378333744,0.12256943909611905,-0.0004724987372553526,344775875.6153538,-162906.1658643632,-766735.41375,891070.8862500003,1657806.3000000003
USA,Black or African American,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW,0.1230419378333744,0.12314855839656198,0.00010662056318757494,344775875.6153538,36760.19803159831,1719974.03625,2272576.13625,552602.1
USA,Black or African American,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,0.1230419378333744,0.12349764026292238,0.0004557024295479866,344775875.6153538,157115.20416745116,4331018.958749999,4883621.058749999,552602.1
USA,Black or African American,2025,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW,0.1230419378333744,0.12260453198215528,-0.00043740585121912083,344775875.6153538,-150806.98535335157,-504249.41625000024,1153556.88375,1657806.3000000003
USA,Black or African American,2025,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH,0.1230419378333744,0.12265440082020677,-0.0003875370131676334,344775875.6153538,-133613.4130482297,-131242.9987499998,1526563.3012500005,1657806.3000000003
USA,Native Hawaiian and other Pacific Islander,2025,Aid_LOW,0.0080737050611109,0.008076248207323984,2.5431462130846746e-06,344775875.6153538,876.8154624341398,414451.575,414451.575,0.0
USA,Native Hawaiian and other Pacific Islander,2025,Aid_HIGH,0.0080737050611109,0.00807963906894143,5.934007830530906e-06,344775875.6153538,2045.9027456796593,967053.6749999999,967053.6749999999,0.0
USA,Native Hawaiian and other Pacific Islander,2025,Conflict_internal_LOW,0.0080737050611109,0.008060764636078006,-1.2940425032892955e-05,344775875.6153538,-4461.546371550512,-552602.1,0.0,552602.1
USA,Native Hawaiian and other Pacific Islander,2025,Conflict_internal_HIGH,0.0080737050611109,0.00803488378601222,-3.882127509867887e-05,344775875.6153538,-13384.63911465154,-1657806.3000000003,0.0,1657806.3000000003
USA,Native Hawaiian and other Pacific Islander,2025,Conflict_external_LOW,0.0080737050611109,0.008082182215154516,8.477154043615581e-06,344775875.6153538,2922.7182081137994,1381505.25,1381505.25,0.0
USA,Native Hawaiian and other Pacific Islander,2025,Conflict_external_HIGH,0.0080737050611109,0.008099136523241747,2.5431462130846744e-05,344775875.6153538,8768.154624341398,4144515.75,4144515.75,0.0
USA,Native Hawaiian and other Pacific Islander,2025,Aid_LOW__Conflict_internal_LOW,0.0080737050611109,0.008063307782291092,-1.0397278819808281e-05,344775875.6153538,-3584.7309091163725,-138150.52499999997,414451.575,552602.1
USA,Native Hawaiian and other Pacific Islander,2025,Aid_LOW__Conflict_internal_HIGH,0.0080737050611109,0.008037426932225306,-3.6278128885594194e-05,344775875.6153538,-12507.8236522174,-1243354.7250000003,414451.575,1657806.3000000003
USA,Native Hawaiian and other Pacific Islander,2025,Aid_HIGH__Conflict_internal_LOW,0.0080737050611109,0.008066698643908538,-7.006417202362048e-06,344775875.6153538,-2415.6436258708527,414451.57499999995,967053.6749999999,552602.1
USA,Native Hawaiian and other Pacific Islander,2025,Aid_HIGH__Conflict_internal_HIGH,0.0080737050611109,0.008040817793842752,-3.288726726814797e-05,344775875.6153538,-11338.73636897188,-690752.6250000003,967053.6749999999,1657806.3000000003
USA,Native Hawaiian and other Pacific Islander,2025,Aid_LOW__Conflict_external_LOW,0.0080737050611109,0.008085996934474142,1.2291873363242593e-05,344775875.6153538,4237.941401765009,2003182.6125,2003182.6125,0.0
USA,Native Hawaiian and other Pacific Islander,2025,Aid_LOW__Conflict_external_HIGH,0.0080737050611109,0.008105494388774458,3.1789327663558426e-05,344775875.6153538,10960.193280426745,5180644.687499999,5180644.687499999,0.0
USA,Native Hawaiian and other Pacific Islander,2025,Aid_HIGH__Conflict_external_LOW,0.0080737050611109,0.008091083226900312,1.737816578941194e-05,344775875.6153538,5991.572326633288,2832085.7624999997,2832085.7624999997,0.0
USA,Native Hawaiian and other Pacific Islander,2025,Aid_HIGH__Conflict_external_HIGH,0.0080737050611109,0.008113971542818075,4.026648170717402e-05,344775875.6153538,13882.911488540549,6562149.937500001,6562149.937500001,0.0
USA,Native Hawaiian and other Pacific Islander,2025,Conflict_internal_LOW__Conflict_external_LOW,0.0080737050611109,0.008066698643908538,-7.006417202362048e-06,344775875.6153538,-2415.6436258708527,414451.57499999995,967053.6749999999,552602.1
USA,Native Hawaiian and other Pacific Islander,2025,Conflict_internal_LOW__Conflict_external_HIGH,0.0080737050611109,0.0080785666595696,4.861598458699762e-06,344775875.6153538,1676.161865488465,2348558.9249999993,2901161.0249999994,552602.1
USA,Native Hawaiian and other Pacific Islander,2025,Conflict_internal_HIGH__Conflict_external_LOW,0.0080737050611109,0.008035731501416583,-3.797355969431731e-05,344775875.6153538,-13092.36729384016,-1519655.7750000001,138150.5250000001,1657806.3000000003
USA,Native Hawaiian and other Pacific Islander,2025,Conflict_internal_HIGH__Conflict_external_HIGH,0.0080737050611109,0.008037426932225306,-3.6278128885594194e-05,344775875.6153538,-12507.8236522174,-1243354.7249999999,414451.57500000036,1657806.3000000003
USA,Native Hawaiian and other Pacific Islander,2025,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,0.0080737050611109,0.008070131891296201,-3.573169814697737e-06,344775875.6153538,-1231.9427515847638,973961.20125,1526563.30125,552602.1
USA,Native Hawaiian and other Pacific Islander,2025,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH,0.0080737050611109,0.008083780109306424,1.0075048195523345e-05,344775875.6153538,3473.633563478452,3198184.653749999,3750786.753749999,552602.1
USA,Native Hawaiian and other Pacific Islander,2025,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW,0.0080737050611109,0.008038401804940322,-3.5303256170578406e-05,344775875.6153538,-12171.711058284312,-1084481.6212500003,573324.6787500001,1657806.3000000003
USA,Native Hawaiian and other Pacific Islander,2025,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH,0.0080737050611109,0.008040351550370353,-3.3353510740546824e-05,344775875.6153538,-11499.485870418139,-766735.41375,891070.8862500003,1657806.3000000003
USA,Native Hawaiian and other Pacific Islander,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW,0.0080737050611109,0.008074709554479755,1.0044933688546772e-06,344775875.6153538,346.32508079668787,1719974.03625,2272576.13625,552602.1
USA,Native Hawaiian and other Pacific Islander,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,0.0080737050611109,0.008090731375622188,1.702631451128812e-05,344775875.6153538,5870.262494131766,4331018.958749999,4883621.058749999,552602.1
USA,Native Hawaiian and other Pacific Islander,2025,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW,0.0080737050611109,0.00804196220963864,-3.174285147225986e-05,344775875.6153538,-10944.169410876517,-504249.41625000024,1153556.88375,1657806.3000000003
USA,Native Hawaiian and other Pacific Islander,2025,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH,0.0080737050611109,0.008044251041230415,-2.9454019880483655e-05,344775875.6153538,-10155.035494685791,-131242.9987499998,1526563.3012500005,1657806.3000000003
USA,Some other race,2025,Aid_LOW,0.0881276579304286,0.08833793082032279,0.0002102728898941958,344775875.6153538,72497.01973144224,414451.575,414451.575,0.0
USA,Some other race,2025,Aid_HIGH,0.0881276579304286,0.08861829467351505,0.0004906367430864569,344775875.6153538,169159.71270669857,967053.6749999999,967053.6749999999,0.0
USA,Some other race,2025,Conflict_internal_LOW,0.0881276579304286,0.08798640811486792,-0.00014124981556066788,344775875.6153538,-48699.5288404365,-552602.1,0.0,552602.1
USA,Some other race,2025,Conflict_internal_HIGH,0.0881276579304286,0.0877039084837466,-0.0004237494466820038,344775875.6153538,-146098.58652130954,-1657806.3000000003,0.0,1657806.3000000003
USA,Some other race,2025,Conflict_external_LOW,0.0881276579304286,0.08882856756340925,0.0007009096329806527,344775875.6153538,241656.7324381408,1381505.25,1381505.25,0.0
USA,Some other race,2025,Conflict_external_HIGH,0.0881276579304286,0.09023038682937055,0.002102728898941958,344775875.6153538,724970.1973144225,4144515.75,4144515.75,0.0
USA,Some other race,2025,Aid_LOW__Conflict_internal_LOW,0.0881276579304286,0.08819668100476212,6.902307433352792e-05,344775875.6153538,23797.490891005742,-138150.52499999997,414451.575,552602.1
USA,Some other race,2025,Aid_LOW__Conflict_internal_HIGH,0.0881276579304286,0.08791418137364078,-0.00021347655678780798,344775875.6153538,-73601.5667898673,-1243354.7250000003,414451.575,1657806.3000000003
USA,Some other race,2025,Aid_HIGH__Conflict_internal_LOW,0.0881276579304286,0.08847704485795438,0.000349386927525789,344775875.6153538,120460.18386626207,414451.57499999995,967053.6749999999,552602.1
USA,Some other race,2025,Aid_HIGH__Conflict_internal_HIGH,0.0881276579304286,0.08819454522683305,6.688729640445312e-05,344775875.6153538,23061.126185389032,-690752.6250000003,967053.6749999999,1657806.3000000003
USA,Some other race,2025,Aid_LOW__Conflict_external_LOW,0.0881276579304286,0.08914397689825054,0.0010163189678219465,344775875.6153538,350402.2620353042,2003182.6125,2003182.6125,0.0
USA,Some other race,2025,Aid_LOW__Conflict_external_HIGH,0.0881276579304286,0.09075606905410603,0.002628411123677447,344775875.6153538,906212.7466430279,5180644.687499999,5180644.687499999,0.0
USA,Some other race,2025,Aid_HIGH__Conflict_external_LOW,0.0881276579304286,0.08956452267803894,0.001436864747610338,344775875.6153538,495396.30149818864,2832085.7624999997,2832085.7624999997,0.0
USA,Some other race,2025,Aid_HIGH__Conflict_external_HIGH,0.0881276579304286,0.09145697868708669,0.0033293207566581005,344775875.6153538,1147869.479081169,6562149.937500001,6562149.937500001,0.0
USA,Some other race,2025,Conflict_internal_LOW__Conflict_external_LOW,0.0881276579304286,0.08847704485795438,0.000349386927525789,344775875.6153538,120460.18386626207,414451.57499999995,967053.6749999999,552602.1
USA,Some other race,2025,Conflict_internal_LOW__Conflict_external_HIGH,0.0881276579304286,0.08945831834412729,0.0013306604136987025,344775875.6153538,458779.6092796591,2348558.9249999993,2901161.0249999994,552602.1
USA,Some other race,2025,Conflict_internal_HIGH__Conflict_external_LOW,0.0881276579304286,0.08777399944704466,-0.0003536584833839384,344775875.6153538,-121932.91327749543,-1519655.7750000001,138150.5250000001,1657806.3000000003
USA,Some other race,2025,Conflict_internal_HIGH__Conflict_external_HIGH,0.0881276579304286,0.08791418137364078,-0.00021347655678780777,344775875.6153538,-73601.56678986723,-1243354.7249999999,414451.57500000036,1657806.3000000003
USA,Some other race,2025,Aid_LOW__Conflict_internal_LOW__Conflict_external_LOW,0.0881276579304286,0.08876091325931154,0.0006332553288829534,344775875.6153538,218331.1605037091,973961.20125,1526563.30125,552602.1
USA,Some other race,2025,Aid_LOW__Conflict_internal_LOW__Conflict_external_HIGH,0.0881276579304286,0.0898893777684104,0.0017617198379818037,344775875.6153538,607398.4997291156,3198184.653749999,3750786.753749999,552602.1
USA,Some other race,2025,Aid_LOW__Conflict_internal_HIGH__Conflict_external_LOW,0.0881276579304286,0.08799478598143357,-0.00013287194899503285,344775875.6153538,-45811.04255948108,-1084481.6212500003,573324.6787500001,1657806.3000000003
USA,Some other race,2025,Aid_LOW__Conflict_internal_HIGH__Conflict_external_HIGH,0.0881276579304286,0.08815599519701911,2.833726659051742e-05,344775875.6153538,9770.005901291355,-766735.41375,891070.8862500003,1657806.3000000003
USA,Some other race,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_LOW,0.0881276579304286,0.0891394044611211,0.0010117465306925058,344775875.6153538,348825.79602030513,1719974.03625,2272576.13625,552602.1
USA,Some other race,2025,Aid_HIGH__Conflict_internal_LOW__Conflict_external_HIGH,0.0881276579304286,0.09046412366745453,0.002336465737025939,344775875.6153538,805557.0203283911,4331018.958749999,4883621.058749999,552602.1
USA,Some other race,2025,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_LOW,0.0881276579304286,0.08828916802728544,0.00016151009685684122,344775875.6153538,55684.78506453804,-504249.41625000024,1153556.88375,1657806.3000000003
USA,Some other race,2025,Aid_HIGH__Conflict_internal_HIGH__Conflict_external_HIGH,0.0881276579304286,0.08847841362819021,0.00035075569776161776,344775875.6153538,120932.10282283617,-131242.9987499998,1526563.3012500005,1657806.3000000003
USA,Two or more races,2025,Aid_LOW,0.105719926510621,0.1057213910731854,1.4645625644069564e-06,344775875.6153538,504.9458405368764,414451.575,414451.575,0.0
USA,Two or more races,2025,Aid_HIGH,0.105719926510621,0.10572334382327128,3.4173126502828982e-06,344775875.6153538,1178.2069612527116,967053.6749999999,967053.6749999999,0.0
USA,Two or more races,2025,Conflict_internal_LOW,0.105719926510621,0.10555048004544317,-0.00016944646517783564,344775875.6153538,-58421.053401614845,-552602.1,0.0,552602.1
USA,Two or more races,2025,Conflict_internal_HIGH,0.105719926510621,0.10521158711508749,-0.0005083393955335071,344775875.6153538,-175263.16020484458,-1657806.3000000003,0.0,1657806.3000000003
USA,Two or more races,2025,Conflict_external_LOW,0.105719926510621,0.10572480838583569,4.881875214689855e-06,344775875.6153538,1683.152801789588,1381505.25,1381505.25,0.0
USA,Two or more races,2025,Conflict_external_HIGH,0.105719926510621,0.10573457213626507,1.4645625644069563e-05,344775875.6153538,5049.458405368764,4144515.75,4144515.75,0.0
USA,Two or more races,2025,Aid_LOW__Conflict_internal_LOW,0.105719926510621,0.10555194460800757,-0.00016798190261342868,344775875.6153538,-57916.107561077966,-138150.52499999997,414451.575,552602.1
USA,Two or more races,2025,Aid_LOW__Conflict_internal_HIGH,0.105719926510621,0.1052130516776519,-0.0005068748329691001,344775875.6153538,-174758.2143643077,-1243354.7250000003,414451.575,1657806.3000000003
USA,Two or more races,2025,Aid_HIGH__Conflict_internal_LOW,0.105719926510621,0.10555389735809344,-0.00016602915252755275,344775875.6153538,-57242.84644036213,414451.57499999995,967053.6749999999,552602.1
USA,Two or more races,2025,Aid_HIGH__Conflict_internal_HIGH,0.105719926510621,0.10521500442773778,-0.0005049220828832243,344775875.6153538,-174084.95324359188,-690752.6250000003,967053.6749999999,1657806.3000000003
USA,Two or more races,2025,Aid_LOW__Conflict_external_LOW,0.105719926510621,0.1057270052296823,7.078719061300289e-06,344775875.6153538,2440.571562594903,2003182.6125,2003182.6125,0.0
USA,Two or more races,2025,Aid_LOW__Conflict_external_HIGH,0.105719926510621,0.10573823354267609,1.830703205508695e-05,344775875.6153538,6311.823006710953,5180644.687499999,5180644.687499999,0.0
USA,Two or more races,2025,Aid_HIGH__Conflict_external_LOW,0.105719926510621,0.10572993435481111,1.0007844190114202e-05,344775875.6153538,3450.463243668655,2832085.7624999997,2832085.7624999997,0.0
USA,Two or more races,2025,Aid_HIGH__Conflict_external_HIGH,0.105719926510621,0.10574311541789078,2.3188907269776812e-05,344775875.6153538,7994.975808500544,6562149.937500001,6562149.937500001,0.0
USA,Two or more races,2025,Conflict_internal_LOW__Conflict_external_LOW,0.105719926510621,0.10555389735809344,-0.00016602915252755275,344775875.6153538,-57242.84644036213,414451.57499999995,967053.6749999999,552602.1
USA,Two or more races,2025,Conflict_internal_LOW__Conflict_external_HIGH,0.105719926510621,0.10556073198339401,-0.00015919452722698696,344775875.6153538,-54886.43251785671,2348558.9249999993,2901161.0249999994,552602.1
