iso3,year,ethnic_group,value_interp,share_interp,total_pop_interp
RUS,2000,American,1572,1.0933640308036258e-05,143776451.0
RUS,2000,Andian,11789,8.19953470683457e-05,143776451.0
RUS,2000,Arab,9583,6.665208337907854e-05,143776451.0
RUS,2000,Archin,12,8.34629031147806e-08,143776451.0
RUS,2000,Armenian,1182388,0.008223794590673267,143776451.0
RUS,2000,Assyrian,11084,7.709190151035234e-05,143776451.0
RUS,2000,Astrakhan Tatars,7,4.8686693483622014e-08,143776451.0
RUS,2000,Avar,912090,0.006343806608496687,143776451.0
RUS,2000,Azerbaijani,603070,0.004194497748452561,143776451.0
RUS,2000,Bagvalal,5,3.4776209631158584e-08,143776451.0
RUS,2000,Balkan,112924,0.0007854137392777903,143776451.0
RUS,2000,Bashkir,1584554,0.011020956415178172,143776451.0
RUS,2000,Besermyan,2201,1.5308487479636007e-05,143776451.0
RUS,2000,Bezhta,5958,4.143933139648857e-05,143776451.0
RUS,2000,Bosnian,256,1.7805419331153194e-06,143776451.0
RUS,2000,Botlikh,3508,2.439898867722086e-05,143776451.0
RUS,2000,British,950,6.6074798299201305e-06,143776451.0
RUS,2000,Bulgarian,24038,0.000167190105422758,143776451.0
RUS,2000,Buryat,461389,0.0032090721171021256,143776451.0
RUS,2000,Byelorussian,521443,0.003626762215740045,143776451.0
RUS,2000,Central Asian Jew,32,2.2256774163941493e-07,143776451.0
RUS,2000,Chamalal,24,1.669258062295612e-07,143776451.0
RUS,2000,Chechen,1431436,0.009955983681917423,143776451.0
RUS,2000,Chelkanian,1181,8.214140714879657e-06,143776451.0
RUS,2000,Cherkesogais,6,4.17314515573903e-08,143776451.0
RUS,2000,Chinese,28943,0.00020130556707092457,143776451.0
RUS,2000,Chukchi,15908,0.00011064398856249414,143776451.0
RUS,2000,Chulym,355,2.4691108838122593e-06,143776451.0
RUS,2000,Chuvans,1002,6.96915241008418e-06,143776451.0
RUS,2000,Chuvash,1435872,0.009986837135102187,143776451.0
RUS,2000,Circassian,73184,0.000509012425129342,143776451.0
RUS,2000,Coast-Dwellers,3113,2.1651668116359332e-05,143776451.0
RUS,2000,Cossack,67573,0.0004699865626812558,143776451.0
RUS,2000,Crimean Tatars,2449,1.7033387477341473e-05,143776451.0
RUS,2000,Croatian,304,2.114393545574442e-06,143776451.0
RUS,2000,Cubans,676,4.70174354213264e-06,143776451.0
RUS,2000,Czech,1898,1.3201049175987798e-05,143776451.0
RUS,2000,Darghin,589386,0.004099322217934007,143776451.0
RUS,2000,Didoit,11683,8.125809142416514e-05,143776451.0
RUS,2000,Digorian,223,1.5510189495496728e-06,143776451.0
RUS,2000,Dolghan,7885,5.484208258833708e-05,143776451.0
RUS,2000,Dungan,1651,1.1483104420208564e-05,143776451.0
RUS,2000,Enet,227,1.5788399172545996e-06,143776451.0
RUS,2000,Erzya,57008,0.00039650443173061767,143776451.0
RUS,2000,Eskimo,1738,1.2088210467790723e-05,143776451.0
RUS,2000,Estonian,17875,0.00012432494943139194,143776451.0
RUS,2000,Even,22383,0.00015567918003484452,143776451.0
RUS,2000,Evenk,37843,0.0002632072202143868,143776451.0
RUS,2000,Finnish,20267,0.0001409618881189382,143776451.0
RUS,2000,French,1475,1.0258981841191782e-05,143776451.0
RUS,2000,Gagauz,13690,9.52172619701122e-05,143776451.0
RUS,2000,Georgian,157803,0.0010975580416851436,143776451.0
RUS,2000,Georgian Jew,78,5.425088702460739e-07,143776451.0
RUS,2000,German,394138,0.0027413251423211164,143776451.0
RUS,2000,Godoberi,427,2.9698883025009428e-06,143776451.0
RUS,2000,Greek,85640,0.0005956469185624842,143776451.0
RUS,2000,Greek-Urum,1,6.9552419262317165e-09,143776451.0
RUS,2000,Hemshils,2047,1.4237380222996323e-05,143776451.0
RUS,2000,Hinukh,443,3.0811721733206502e-06,143776451.0
RUS,2000,Hungarian,2781,1.9342527796850403e-05,143776451.0
RUS,2000,Hunzib,918,6.3849120882807155e-06,143776451.0
RUS,2000,Indian,4058,2.8224371736648306e-05,143776451.0
RUS,2000,Inghiloi,98,6.816137087707082e-07,143776451.0
RUS,2000,Ingrian,266,1.8500943523776366e-06,143776451.0
RUS,2000,Ingrian Finn,441,3.067261689468187e-06,143776451.0
RUS,2000,Ingushi,444833,0.003093921131771433,143776451.0
RUS,2000,Italian,1370,9.528681438937451e-06,143776451.0
RUS,2000,Itelmeu,3193,2.220808747045787e-05,143776451.0
RUS,2000,Izhemtsy,6420,4.465265316640762e-05,143776451.0
RUS,2000,Japanese,888,6.176254830493765e-06,143776451.0
RUS,2000,Jewish,156801,0.0010905888892750594,143776451.0
RUS,2000,Kabardian,516826,0.003594649863766633,143776451.0
RUS,2000,Kaitagian,7,4.8686693483622014e-08,143776451.0
RUS,2000,Kalmyk,183372,0.0012753966224969622,143776451.0
RUS,2000,Kamchadal,1927,1.3402751191848518e-05,143776451.0
RUS,2000,Kara-Kalpak,1466,1.0196384663855697e-05,143776451.0
RUS,2000,Karachai,218403,0.0015190457024147855,143776451.0
RUS,2000,Karaga                            ,16,1.1128387081970746e-07,143776451.0
RUS,2000,Karaite,205,1.4258245948775018e-06,143776451.0
RUS,2000,Karatin,4787,3.3294743100871225e-05,143776451.0
RUS,2000,Karelian,60815,0.0004229830377437818,143776451.0
RUS,2000,Kazak,647732,0.0045051327633619225,143776451.0
RUS,2000,Kerek,4,2.7820967704926866e-08,143776451.0
RUS,2000,Ket,1219,8.478439908076462e-06,143776451.0
RUS,2000,Khakass,72959,0.0005074474956959398,143776451.0
RUS,2000,Khanty,30943,0.000215216050923388,143776451.0
RUS,2000,Khvarshin,527,3.6654124951241147e-06,143776451.0
RUS,2000,Komi,228235,0.0015874296410334958,143776451.0
RUS,2000,Komi-Izhemtsy,6420,4.465265316640762e-05,143776451.0
RUS,2000,Korean,153156,0.0010652370324539448,143776451.0
RUS,2000,Koryak,7953,5.531503903932084e-05,143776451.0
RUS,2000,Kryashen,34822,0.00024219543435524083,143776451.0
RUS,2000,Krymchak,90,6.259717733608545e-07,143776451.0
RUS,2000,Kubachin,120,8.34629031147806e-07,143776451.0
RUS,2000,Kuman,2892,2.0114559650662124e-05,143776451.0
RUS,2000,Kumyk,503060,0.0034989040034101274,143776451.0
RUS,2000,Kurd,23232,0.00016158418043021525,143776451.0
RUS,2000,Kurmanji,42,2.921201609017321e-07,143776451.0
RUS,2000,Kyrgyz,103422,0.0007193250304947366,143776451.0
RUS,2000,Lak,178630,0.0012424148652827715,143776451.0
RUS,2000,Latgalian,1089,7.57425845766634e-06,143776451.0
RUS,2000,Latvian,18979,0.00013200353651795176,143776451.0
RUS,2000,Lazs,160,1.1128387081970747e-06,143776451.0
RUS,2000,Lezghin,473722,0.003294851115778341,143776451.0
RUS,2000,Lithuanian,31377,0.00021823462591937258,143776451.0
RUS,2000,Macedonian,325,2.260453626025308e-06,143776451.0
RUS,2000,Mari,547605,0.003808725255014119,143776451.0
RUS,2000,Meadow-Eastern Mari,218,1.5162427399185142e-06,143776451.0
RUS,2000,Megrelian,600,4.17314515573903e-06,143776451.0
RUS,2000,Mennonite,4,2.7820967704926866e-08,143776451.0
RUS,2000,Meskhetian Turkish,4825,3.355904229406803e-05,143776451.0
RUS,2000,Mishari,786,5.466820154018129e-06,143776451.0
RUS,2000,Moksha,4767,3.315563826234659e-05,143776451.0
RUS,2000,Moldovan,156400,0.0010877998372626405,143776451.0
RUS,2000,Mongol,2986,2.0768352391727904e-05,143776451.0
RUS,2000,Montenegrian,181,1.2588987886479406e-06,143776451.0
RUS,2000,Mordovian,744237,0.005176348385452914,143776451.0
RUS,2000,Mordovian-Erzya,57008,0.00039650443173061767,143776451.0
RUS,2000,Mordovian-Moksha,4767,3.315563826234659e-05,143776451.0
RUS,2000,Mountain Jew,762,5.299894347788568e-06,143776451.0
RUS,2000,Mountain-Mari,23559,0.00016385854454009302,143776451.0
RUS,2000,Muncie,12269,8.533386319293693e-05,143776451.0
RUS,2000,Nagaibak,8148,5.6671311214936024e-05,143776451.0
RUS,2000,Nanai,12003,8.348376884055929e-05,143776451.0
RUS,2000,Negidal,513,3.5680391081568705e-06,143776451.0
RUS,2000,Nenet,44640,0.0003104819995869838,143776451.0
RUS,2000,Nganasan,862,5.9954185404117395e-06,143776451.0
RUS,2000,Nivkhi,4652,3.235578544082995e-05,143776451.0
RUS,2000,Nogai,103660,0.0007209803780731797,143776451.0
RUS,2000,Not Stated,66648,0.0004635529638994914,143776451.0
RUS,2000,Not specified,5629429,0.03915404060154468,143776451.0
RUS,2000,Orochi,596,4.145324188034103e-06,143776451.0
RUS,2000,Ossetian,528515,0.003675949686642356,143776451.0
RUS,2000,Ossetian-Digorian,223,1.5510189495496728e-06,143776451.0
RUS,2000,Ossetian-Ironian,48,3.338516124591224e-07,143776451.0
RUS,2000,Pakistani,507,3.52630765659948e-06,143776451.0
RUS,2000,Pamiri,363,2.5247528192221132e-06,143776451.0
RUS,2000,Persian,3696,2.5706574159352425e-05,143776451.0
RUS,2000,Polish,47125,0.00032776577577366963,143776451.0
RUS,2000,Refused to Respond,583747,0.004060101608711986,143776451.0
RUS,2000,Romani (Gypsy),204958,0.0014255324747166002,143776451.0
RUS,2000,Romani of Central Asia,49,3.408068543853541e-07,143776451.0
RUS,2000,Romanian,3201,2.2263729405867723e-05,143776451.0
RUS,2000,Romi-Permyak,94456,0.000656964331384143,143776451.0
RUS,2000,Russian,111016896,0.7721493695793061,143776451.0
RUS,2000,Rusyn,225,1.5649294334021363e-06,143776451.0
RUS,2000,Rutul,35240,0.0002451027254804057,143776451.0
RUS,2000,Sakha,478085,0.0033251968363024902,143776451.0
RUS,2000,Samia,1771,1.231773345135637e-05,143776451.0
RUS,2000,Selkup,3649,2.5379677788819535e-05,143776451.0
RUS,2000,Serbian,3510,2.4412899161073325e-05,143776451.0
RUS,2000,Seth People,214,1.4884217722135874e-06,143776451.0
RUS,2000,Shapsug,3882,2.7000249157631524e-05,143776451.0
RUS,2000,Shors,12888,8.963915794527436e-05,143776451.0
RUS,2000,Siberian-Tatarian,6779,4.714958501792481e-05,143776451.0
RUS,2000,Slovak,324,2.2534983840990763e-06,143776451.0
RUS,2000,Slovenian,1008,7.010883861641571e-06,143776451.0
RUS,2000,Soyot,3608,2.5094512869844034e-05,143776451.0
RUS,2000,Spaniard,1162,8.081991118281255e-06,143776451.0
RUS,2000,Svan,45,3.1298588668042724e-07,143776451.0
RUS,2000,Tabasaran,146360,0.001017969208323274,143776451.0
RUS,2000,Tadjik,200303,0.0013931558235499915,143776451.0
RUS,2000,Talish,2529,1.758980683144001e-05,143776451.0
RUS,2000,Tat People,1585,1.1024058453077271e-05,143776451.0
RUS,2000,Tatar,5310649,0.03693684858030054,143776451.0
RUS,2000,Tazi,274,1.9057362877874904e-06,143776451.0
RUS,2000,Telengit,3712,2.581785803017213e-05,143776451.0
RUS,2000,Teleut,2643,1.8382704411030426e-05,143776451.0
RUS,2000,Tindi,635,4.41657862315714e-06,143776451.0
RUS,2000,Todzhan,1858,1.292283949893853e-05,143776451.0
RUS,2000,Tophalar,762,5.299894347788568e-06,143776451.0
RUS,2000,Tsakhur,12769,8.881148415605279e-05,143776451.0
RUS,2000,Tubalar,1965,1.3667050385045323e-05,143776451.0
RUS,2000,Turkmenian,36885,0.00025654409844905684,143776451.0
RUS,2000,Turks,105058,0.0007307038062860517,143776451.0
RUS,2000,Tuva,263934,0.0018357248225580418,143776451.0
RUS,2000,Tuva-Todzhans,1858,1.292283949893853e-05,143776451.0
RUS,2000,Udge,1496,1.0405041921642648e-05,143776451.0
RUS,2000,Udin,4267,2.9678017299230736e-05,143776451.0
RUS,2000,Udmurt,552299,0.003841373160615851,143776451.0
RUS,2000,Uighur,3696,2.5706574159352425e-05,143776451.0
RUS,2000,Uilta People,295,2.0517963682383563e-06,143776451.0
RUS,2000,Ukrainian,1927988,0.013409622970871634,143776451.0
RUS,2000,Ulchi,2765,1.9231243926030697e-05,143776451.0
RUS,2000,Uzbek,289862,0.0020160603352213776,143776451.0
RUS,2000,Vep,5936,4.128631607411147e-05,143776451.0
RUS,2000,Vietnamese,13954,9.705344583863738e-05,143776451.0
RUS,2000,Vod,64,4.4513548327882985e-07,143776451.0
RUS,2000,Yazidi,40586,0.00028228544881804047,143776451.0
RUS,2000,Yugh,1,6.9552419262317165e-09,143776451.0
RUS,2000,Yukagir,1603,1.1149252807749442e-05,143776451.0
RUS,2005,Abaza,43341,0.00030144714032480884,143776451.0
RUS,2005,Abkhazian,11249,7.823951642818058e-05,143776451.0
RUS,2005,Adyghei,124835,0.0008682576258611363,143776451.0
RUS,2005,Adzharian,211,1.4675560464348923e-06,143776451.0
RUS,2005,Afgan,5350,3.721054430533968e-05,143776451.0
RUS,2005,Agul,34160,0.00023759106420007543,143776451.0
RUS,2005,Akhvakh,7930,5.515506847501751e-05,143776451.0
RUS,2005,Akkintsi,76,5.285983863936105e-07,143776451.0
RUS,2005,Aleut,482,3.3524266084436875e-06,143776451.0
RUS,2005,Altian,74238,0.0005163432501195901,143776451.0
RUS,2005,American,1572,1.0933640308036258e-05,143776451.0
RUS,2005,Andian,11789,8.19953470683457e-05,143776451.0
RUS,2005,Arab,9583,6.665208337907854e-05,143776451.0
RUS,2005,Archin,12,8.34629031147806e-08,143776451.0
RUS,2005,Armenian,1182388,0.008223794590673267,143776451.0
RUS,2005,Assyrian,11084,7.709190151035234e-05,143776451.0
RUS,2005,Astrakhan Tatars,7,4.8686693483622014e-08,143776451.0
RUS,2005,Avar,912090,0.006343806608496687,143776451.0
RUS,2005,Azerbaijani,603070,0.004194497748452561,143776451.0
RUS,2005,Bagvalal,5,3.4776209631158584e-08,143776451.0
RUS,2005,Balkan,112924,0.0007854137392777903,143776451.0
RUS,2005,Bashkir,1584554,0.011020956415178172,143776451.0
RUS,2005,Besermyan,2201,1.5308487479636007e-05,143776451.0
RUS,2005,Bezhta,5958,4.143933139648857e-05,143776451.0
RUS,2005,Bosnian,256,1.7805419331153194e-06,143776451.0
RUS,2005,Botlikh,3508,2.439898867722086e-05,143776451.0
RUS,2005,British,950,6.6074798299201305e-06,143776451.0
RUS,2005,Bulgarian,24038,0.000167190105422758,143776451.0
RUS,2005,Buryat,461389,0.0032090721171021256,143776451.0
RUS,2005,Byelorussian,521443,0.003626762215740045,143776451.0
RUS,2005,Central Asian Jew,32,2.2256774163941493e-07,143776451.0
RUS,2005,Chamalal,24,1.669258062295612e-07,143776451.0
RUS,2005,Chechen,1431436,0.009955983681917423,143776451.0
RUS,2005,Chelkanian,1181,8.214140714879657e-06,143776451.0
RUS,2005,Cherkesogais,6,4.17314515573903e-08,143776451.0
RUS,2005,Chinese,28943,0.00020130556707092457,143776451.0
RUS,2005,Chukchi,15908,0.00011064398856249414,143776451.0
RUS,2005,Chulym,355,2.4691108838122593e-06,143776451.0
RUS,2005,Chuvans,1002,6.96915241008418e-06,143776451.0
RUS,2005,Chuvash,1435872,0.009986837135102187,143776451.0
RUS,2005,Circassian,73184,0.000509012425129342,143776451.0
RUS,2005,Coast-Dwellers,3113,2.1651668116359332e-05,143776451.0
RUS,2005,Cossack,67573,0.0004699865626812558,143776451.0
RUS,2005,Crimean Tatars,2449,1.7033387477341473e-05,143776451.0
RUS,2005,Croatian,304,2.114393545574442e-06,143776451.0
RUS,2005,Cubans,676,4.70174354213264e-06,143776451.0
RUS,2005,Czech,1898,1.3201049175987798e-05,143776451.0
RUS,2005,Darghin,589386,0.004099322217934007,143776451.0
RUS,2005,Didoit,11683,8.125809142416514e-05,143776451.0
RUS,2005,Digorian,223,1.5510189495496728e-06,143776451.0
RUS,2005,Dolghan,7885,5.484208258833708e-05,143776451.0
RUS,2005,Dungan,1651,1.1483104420208564e-05,143776451.0
RUS,2005,Enet,227,1.5788399172545996e-06,143776451.0
RUS,2005,Erzya,57008,0.00039650443173061767,143776451.0
RUS,2005,Eskimo,1738,1.2088210467790723e-05,143776451.0
RUS,2005,Estonian,17875,0.00012432494943139194,143776451.0
RUS,2005,Even,22383,0.00015567918003484452,143776451.0
RUS,2005,Evenk,37843,0.0002632072202143868,143776451.0
RUS,2005,Finnish,20267,0.0001409618881189382,143776451.0
RUS,2005,French,1475,1.0258981841191782e-05,143776451.0
RUS,2005,Gagauz,13690,9.52172619701122e-05,143776451.0
RUS,2005,Georgian,157803,0.0010975580416851436,143776451.0
RUS,2005,Georgian Jew,78,5.425088702460739e-07,143776451.0
RUS,2005,German,394138,0.0027413251423211164,143776451.0
RUS,2005,Godoberi,427,2.9698883025009428e-06,143776451.0
RUS,2005,Greek,85640,0.0005956469185624842,143776451.0
RUS,2005,Greek-Urum,1,6.9552419262317165e-09,143776451.0
RUS,2005,Hemshils,2047,1.4237380222996323e-05,143776451.0
RUS,2005,Hinukh,443,3.0811721733206502e-06,143776451.0
RUS,2005,Hungarian,2781,1.9342527796850403e-05,143776451.0
RUS,2005,Hunzib,918,6.3849120882807155e-06,143776451.0
RUS,2005,Indian,4058,2.8224371736648306e-05,143776451.0
RUS,2005,Inghiloi,98,6.816137087707082e-07,143776451.0
RUS,2005,Ingrian,266,1.8500943523776366e-06,143776451.0
RUS,2005,Ingrian Finn,441,3.067261689468187e-06,143776451.0
RUS,2005,Ingushi,444833,0.003093921131771433,143776451.0
RUS,2005,Italian,1370,9.528681438937451e-06,143776451.0
RUS,2005,Itelmeu,3193,2.220808747045787e-05,143776451.0
RUS,2005,Izhemtsy,6420,4.465265316640762e-05,143776451.0
RUS,2005,Japanese,888,6.176254830493765e-06,143776451.0
RUS,2005,Jewish,156801,0.0010905888892750594,143776451.0
RUS,2005,Kabardian,516826,0.003594649863766633,143776451.0
RUS,2005,Kaitagian,7,4.8686693483622014e-08,143776451.0
RUS,2005,Kalmyk,183372,0.0012753966224969622,143776451.0
RUS,2005,Kamchadal,1927,1.3402751191848518e-05,143776451.0
RUS,2005,Kara-Kalpak,1466,1.0196384663855697e-05,143776451.0
RUS,2005,Karachai,218403,0.0015190457024147855,143776451.0
RUS,2005,Karaga                            ,16,1.1128387081970746e-07,143776451.0
RUS,2005,Karaite,205,1.4258245948775018e-06,143776451.0
RUS,2005,Karatin,4787,3.3294743100871225e-05,143776451.0
RUS,2005,Karelian,60815,0.0004229830377437818,143776451.0
RUS,2005,Kazak,647732,0.0045051327633619225,143776451.0
RUS,2005,Kerek,4,2.7820967704926866e-08,143776451.0
RUS,2005,Ket,1219,8.478439908076462e-06,143776451.0
RUS,2005,Khakass,72959,0.0005074474956959398,143776451.0
RUS,2005,Khanty,30943,0.000215216050923388,143776451.0
RUS,2005,Khvarshin,527,3.6654124951241147e-06,143776451.0
RUS,2005,Komi,228235,0.0015874296410334958,143776451.0
RUS,2005,Komi-Izhemtsy,6420,4.465265316640762e-05,143776451.0
RUS,2005,Korean,153156,0.0010652370324539448,143776451.0
RUS,2005,Koryak,7953,5.531503903932084e-05,143776451.0
RUS,2005,Kryashen,34822,0.00024219543435524083,143776451.0
RUS,2005,Krymchak,90,6.259717733608545e-07,143776451.0
RUS,2005,Kubachin,120,8.34629031147806e-07,143776451.0
RUS,2005,Kuman,2892,2.0114559650662124e-05,143776451.0
RUS,2005,Kumyk,503060,0.0034989040034101274,143776451.0
RUS,2005,Kurd,23232,0.00016158418043021525,143776451.0
RUS,2005,Kurmanji,42,2.921201609017321e-07,143776451.0
RUS,2005,Kyrgyz,103422,0.0007193250304947366,143776451.0
RUS,2005,Lak,178630,0.0012424148652827715,143776451.0
RUS,2005,Latgalian,1089,7.57425845766634e-06,143776451.0
RUS,2005,Latvian,18979,0.00013200353651795176,143776451.0
RUS,2005,Lazs,160,1.1128387081970747e-06,143776451.0
RUS,2005,Lezghin,473722,0.003294851115778341,143776451.0
RUS,2005,Lithuanian,31377,0.00021823462591937258,143776451.0
RUS,2005,Macedonian,325,2.260453626025308e-06,143776451.0
RUS,2005,Mari,547605,0.003808725255014119,143776451.0
RUS,2005,Meadow-Eastern Mari,218,1.5162427399185142e-06,143776451.0
RUS,2005,Megrelian,600,4.17314515573903e-06,143776451.0
RUS,2005,Mennonite,4,2.7820967704926866e-08,143776451.0
RUS,2005,Meskhetian Turkish,4825,3.355904229406803e-05,143776451.0
RUS,2005,Mishari,786,5.466820154018129e-06,143776451.0
RUS,2005,Moksha,4767,3.315563826234659e-05,143776451.0
RUS,2005,Moldovan,156400,0.0010877998372626405,143776451.0
RUS,2005,Mongol,2986,2.0768352391727904e-05,143776451.0
RUS,2005,Montenegrian,181,1.2588987886479406e-06,143776451.0
RUS,2005,Mordovian,744237,0.005176348385452914,143776451.0
RUS,2005,Mordovian-Erzya,57008,0.00039650443173061767,143776451.0
RUS,2005,Mordovian-Moksha,4767,3.315563826234659e-05,143776451.0
RUS,2005,Mountain Jew,762,5.299894347788568e-06,143776451.0
RUS,2005,Mountain-Mari,23559,0.00016385854454009302,143776451.0
RUS,2005,Muncie,12269,8.533386319293693e-05,143776451.0
RUS,2005,Nagaibak,8148,5.6671311214936024e-05,143776451.0
RUS,2005,Nanai,12003,8.348376884055929e-05,143776451.0
RUS,2005,Negidal,513,3.5680391081568705e-06,143776451.0
RUS,2005,Nenet,44640,0.0003104819995869838,143776451.0
RUS,2005,Nganasan,862,5.9954185404117395e-06,143776451.0
RUS,2005,Nivkhi,4652,3.235578544082995e-05,143776451.0
RUS,2005,Nogai,103660,0.0007209803780731797,143776451.0
RUS,2005,Not Stated,66648,0.0004635529638994914,143776451.0
RUS,2005,Not specified,5629429,0.03915404060154468,143776451.0
RUS,2005,Orochi,596,4.145324188034103e-06,143776451.0
RUS,2005,Ossetian,528515,0.003675949686642356,143776451.0
RUS,2005,Ossetian-Digorian,223,1.5510189495496728e-06,143776451.0
RUS,2005,Ossetian-Ironian,48,3.338516124591224e-07,143776451.0
RUS,2005,Pakistani,507,3.52630765659948e-06,143776451.0
RUS,2005,Pamiri,363,2.5247528192221132e-06,143776451.0
RUS,2005,Persian,3696,2.5706574159352425e-05,143776451.0
RUS,2005,Polish,47125,0.00032776577577366963,143776451.0
RUS,2005,Refused to Respond,583747,0.004060101608711986,143776451.0
RUS,2005,Romani (Gypsy),204958,0.0014255324747166002,143776451.0
RUS,2005,Romani of Central Asia,49,3.408068543853541e-07,143776451.0
RUS,2005,Romanian,3201,2.2263729405867723e-05,143776451.0
RUS,2005,Romi-Permyak,94456,0.000656964331384143,143776451.0
RUS,2005,Russian,111016896,0.7721493695793061,143776451.0
RUS,2005,Rusyn,225,1.5649294334021363e-06,143776451.0
RUS,2005,Rutul,35240,0.0002451027254804057,143776451.0
RUS,2005,Sakha,478085,0.0033251968363024902,143776451.0
RUS,2005,Samia,1771,1.231773345135637e-05,143776451.0
RUS,2005,Selkup,3649,2.5379677788819535e-05,143776451.0
RUS,2005,Serbian,3510,2.4412899161073325e-05,143776451.0
RUS,2005,Seth People,214,1.4884217722135874e-06,143776451.0
RUS,2005,Shapsug,3882,2.7000249157631524e-05,143776451.0
RUS,2005,Shors,12888,8.963915794527436e-05,143776451.0
RUS,2005,Siberian-Tatarian,6779,4.714958501792481e-05,143776451.0
RUS,2005,Slovak,324,2.2534983840990763e-06,143776451.0
RUS,2005,Slovenian,1008,7.010883861641571e-06,143776451.0
RUS,2005,Soyot,3608,2.5094512869844034e-05,143776451.0
RUS,2005,Spaniard,1162,8.081991118281255e-06,143776451.0
RUS,2005,Svan,45,3.1298588668042724e-07,143776451.0
RUS,2005,Tabasaran,146360,0.001017969208323274,143776451.0
RUS,2005,Tadjik,200303,0.0013931558235499915,143776451.0
RUS,2005,Talish,2529,1.758980683144001e-05,143776451.0
RUS,2005,Tat People,1585,1.1024058453077271e-05,143776451.0
RUS,2005,Tatar,5310649,0.03693684858030054,143776451.0
RUS,2005,Tazi,274,1.9057362877874904e-06,143776451.0
RUS,2005,Telengit,3712,2.581785803017213e-05,143776451.0
RUS,2005,Teleut,2643,1.8382704411030426e-05,143776451.0
RUS,2005,Tindi,635,4.41657862315714e-06,143776451.0
RUS,2005,Todzhan,1858,1.292283949893853e-05,143776451.0
RUS,2005,Tophalar,762,5.299894347788568e-06,143776451.0
RUS,2005,Tsakhur,12769,8.881148415605279e-05,143776451.0
RUS,2005,Tubalar,1965,1.3667050385045323e-05,143776451.0
RUS,2005,Turkmenian,36885,0.00025654409844905684,143776451.0
RUS,2005,Turks,105058,0.0007307038062860517,143776451.0
RUS,2005,Tuva,263934,0.0018357248225580418,143776451.0
RUS,2005,Tuva-Todzhans,1858,1.292283949893853e-05,143776451.0
RUS,2005,Udge,1496,1.0405041921642648e-05,143776451.0
RUS,2005,Udin,4267,2.9678017299230736e-05,143776451.0
RUS,2005,Udmurt,552299,0.003841373160615851,143776451.0
RUS,2005,Uighur,3696,2.5706574159352425e-05,143776451.0
RUS,2005,Uilta People,295,2.0517963682383563e-06,143776451.0
RUS,2005,Ukrainian,1927988,0.013409622970871634,143776451.0
RUS,2005,Ulchi,2765,1.9231243926030697e-05,143776451.0
RUS,2005,Uzbek,289862,0.0020160603352213776,143776451.0
RUS,2005,Vep,5936,4.128631607411147e-05,143776451.0
RUS,2005,Vietnamese,13954,9.705344583863738e-05,143776451.0
RUS,2005,Vod,64,4.4513548327882985e-07,143776451.0
RUS,2005,Yazidi,40586,0.00028228544881804047,143776451.0
RUS,2005,Yugh,1,6.9552419262317165e-09,143776451.0
RUS,2005,Yukagir,1603,1.1149252807749442e-05,143776451.0
RUS,2010,Abaza,43341,0.00030144714032480884,143776451.0
RUS,2010,Abkhazian,11249,7.823951642818058e-05,143776451.0
RUS,2010,Adyghei,124835,0.0008682576258611363,143776451.0
RUS,2010,Adzharian,211,1.4675560464348923e-06,143776451.0
RUS,2010,Afgan,5350,3.721054430533968e-05,143776451.0
RUS,2010,Agul,34160,0.00023759106420007543,143776451.0
RUS,2010,Akhvakh,7930,5.515506847501751e-05,143776451.0
RUS,2010,Akkintsi,76,5.285983863936105e-07,143776451.0
RUS,2010,Aleut,482,3.3524266084436875e-06,143776451.0
RUS,2010,Altian,74238,0.0005163432501195901,143776451.0
RUS,2010,American,1572,1.0933640308036258e-05,143776451.0
RUS,2010,Andian,11789,8.19953470683457e-05,143776451.0
RUS,2010,Arab,9583,6.665208337907854e-05,143776451.0
RUS,2010,Archin,12,8.34629031147806e-08,143776451.0
RUS,2010,Armenian,1182388,0.008223794590673267,143776451.0
RUS,2010,Assyrian,11084,7.709190151035234e-05,143776451.0
RUS,2010,Astrakhan Tatars,7,4.8686693483622014e-08,143776451.0
RUS,2010,Avar,912090,0.006343806608496687,143776451.0
RUS,2010,Azerbaijani,603070,0.004194497748452561,143776451.0
RUS,2010,Bagvalal,5,3.4776209631158584e-08,143776451.0
RUS,2010,Balkan,112924,0.0007854137392777903,143776451.0
RUS,2010,Bashkir,1584554,0.011020956415178172,143776451.0
RUS,2010,Besermyan,2201,1.5308487479636007e-05,143776451.0
RUS,2010,Bezhta,5958,4.143933139648857e-05,143776451.0
RUS,2010,Bosnian,256,1.7805419331153194e-06,143776451.0
RUS,2010,Botlikh,3508,2.439898867722086e-05,143776451.0
RUS,2010,British,950,6.6074798299201305e-06,143776451.0
RUS,2010,Bulgarian,24038,0.000167190105422758,143776451.0
RUS,2010,Buryat,461389,0.0032090721171021256,143776451.0
RUS,2010,Byelorussian,521443,0.003626762215740045,143776451.0
RUS,2010,Central Asian Jew,32,2.2256774163941493e-07,143776451.0
RUS,2010,Chamalal,24,1.669258062295612e-07,143776451.0
RUS,2010,Chechen,1431436,0.009955983681917423,143776451.0
RUS,2010,Chelkanian,1181,8.214140714879657e-06,143776451.0
RUS,2010,Cherkesogais,6,4.17314515573903e-08,143776451.0
RUS,2010,Chinese,28943,0.00020130556707092457,143776451.0
RUS,2010,Chukchi,15908,0.00011064398856249414,143776451.0
