iso3_dest,destination_raw,iso3_orig,origin_raw,year,sex,value,metric,unit,source
AGO,Angola,CPV,Cabo Verde,1995,Both sexes,4147.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,CPV,Cabo Verde,2000,Both sexes,4724.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,CPV,Cabo Verde,2005,Both sexes,6209.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,CPV,Cabo Verde,2010,Both sexes,7558.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,CPV,Cabo Verde,2015,Both sexes,8662.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,CPV,Cabo Verde,2020,Both sexes,9215.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,CPV,Cabo Verde,2024,Both sexes,9497.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,GIN,Guinea,1990,Both sexes,131.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,GIN,Guinea,1995,Both sexes,152.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,GIN,Guinea,2000,Both sexes,173.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,GIN,Guinea,2005,Both sexes,228.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,GIN,Guinea,2010,Both sexes,277.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,GIN,Guinea,2015,Both sexes,9252.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,GIN,Guinea,2020,Both sexes,18142.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,GIN,Guinea,2024,Both sexes,18697.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,MOZ,Mozambique,1990,Both sexes,97.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,MOZ,Mozambique,1995,Both sexes,113.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,MOZ,Mozambique,2000,Both sexes,128.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,MOZ,Mozambique,2005,Both sexes,169.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,MOZ,Mozambique,2010,Both sexes,205.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,MOZ,Mozambique,2015,Both sexes,235.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,MOZ,Mozambique,2020,Both sexes,248.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,MOZ,Mozambique,2024,Both sexes,256.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,NAM,Namibia,1990,Both sexes,345.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,NAM,Namibia,1995,Both sexes,401.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,NAM,Namibia,2000,Both sexes,457.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,NAM,Namibia,2005,Both sexes,601.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,NAM,Namibia,2010,Both sexes,732.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,NAM,Namibia,2015,Both sexes,839.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,NAM,Namibia,2020,Both sexes,890.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,NAM,Namibia,2024,Both sexes,917.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,PRT,Portugal,1990,Both sexes,5298.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,PRT,Portugal,1995,Both sexes,6156.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,PRT,Portugal,2000,Both sexes,7014.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,PRT,Portugal,2005,Both sexes,6772.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,PRT,Portugal,2010,Both sexes,6384.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,PRT,Portugal,2015,Both sexes,5867.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,PRT,Portugal,2020,Both sexes,5292.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,PRT,Portugal,2024,Both sexes,5454.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,RWA,Rwanda,1990,Both sexes,46.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,RWA,Rwanda,1995,Both sexes,115.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,RWA,Rwanda,2000,Both sexes,183.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,RWA,Rwanda,2005,Both sexes,536.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,RWA,Rwanda,2010,Both sexes,879.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,RWA,Rwanda,2015,Both sexes,1186.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,RWA,Rwanda,2020,Both sexes,1260.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,RWA,Rwanda,2024,Both sexes,1299.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,TCD,Chad,1990,Both sexes,12.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,TCD,Chad,1995,Both sexes,14.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,TCD,Chad,2000,Both sexes,16.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,TCD,Chad,2005,Both sexes,22.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,TCD,Chad,2010,Both sexes,27.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,TCD,Chad,2015,Both sexes,31.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,TCD,Chad,2020,Both sexes,1889.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,TCD,Chad,2024,Both sexes,1947.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,ZMB,Zambia,1990,Both sexes,119.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,ZMB,Zambia,1995,Both sexes,139.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,ZMB,Zambia,2000,Both sexes,158.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,ZMB,Zambia,2005,Both sexes,209.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,ZMB,Zambia,2010,Both sexes,254.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,ZMB,Zambia,2015,Both sexes,290.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,ZMB,Zambia,2020,Both sexes,307.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AGO,Angola,ZMB,Zambia,2024,Both sexes,316.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,CAN,Canada,1990,Both sexes,28.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,CAN,Canada,1995,Both sexes,36.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,CAN,Canada,2000,Both sexes,44.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,CAN,Canada,2005,Both sexes,50.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,CAN,Canada,2010,Both sexes,54.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,CAN,Canada,2015,Both sexes,57.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,CAN,Canada,2020,Both sexes,58.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,CAN,Canada,2024,Both sexes,60.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,DOM,Dominican Republic,1990,Both sexes,308.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,DOM,Dominican Republic,1995,Both sexes,397.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,DOM,Dominican Republic,2000,Both sexes,486.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,DOM,Dominican Republic,2005,Both sexes,560.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,DOM,Dominican Republic,2010,Both sexes,610.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,DOM,Dominican Republic,2015,Both sexes,653.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,DOM,Dominican Republic,2020,Both sexes,680.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,DOM,Dominican Republic,2024,Both sexes,704.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,GBR,United Kingdom*,1990,Both sexes,197.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,GBR,United Kingdom*,1995,Both sexes,254.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,GBR,United Kingdom*,2000,Both sexes,311.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,GBR,United Kingdom*,2005,Both sexes,358.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,GBR,United Kingdom*,2010,Both sexes,390.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,GBR,United Kingdom*,2015,Both sexes,418.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,GBR,United Kingdom*,2020,Both sexes,435.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,GBR,United Kingdom*,2024,Both sexes,450.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,GUY,Guyana,1990,Both sexes,181.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,GUY,Guyana,1995,Both sexes,233.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,GUY,Guyana,2000,Both sexes,285.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,GUY,Guyana,2005,Both sexes,328.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,GUY,Guyana,2010,Both sexes,357.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,GUY,Guyana,2015,Both sexes,382.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,GUY,Guyana,2020,Both sexes,397.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,GUY,Guyana,2024,Both sexes,411.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,JAM,Jamaica,1990,Both sexes,220.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,JAM,Jamaica,1995,Both sexes,283.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,JAM,Jamaica,2000,Both sexes,346.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,JAM,Jamaica,2005,Both sexes,398.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,JAM,Jamaica,2010,Both sexes,433.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,JAM,Jamaica,2015,Both sexes,464.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,JAM,Jamaica,2020,Both sexes,483.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,JAM,Jamaica,2024,Both sexes,500.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,MSR,Montserrat*,1990,Both sexes,135.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,MSR,Montserrat*,1995,Both sexes,174.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,MSR,Montserrat*,2000,Both sexes,213.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,MSR,Montserrat*,2005,Both sexes,245.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,MSR,Montserrat*,2010,Both sexes,266.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,MSR,Montserrat*,2015,Both sexes,285.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,MSR,Montserrat*,2020,Both sexes,296.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,MSR,Montserrat*,2024,Both sexes,307.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,USA,United States of America*,1990,Both sexes,215.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,USA,United States of America*,1995,Both sexes,277.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,USA,United States of America*,2000,Both sexes,339.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,USA,United States of America*,2005,Both sexes,390.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,USA,United States of America*,2010,Both sexes,424.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,USA,United States of America*,2015,Both sexes,454.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,USA,United States of America*,2020,Both sexes,473.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AIA,Anguilla*,USA,United States of America*,2024,Both sexes,490.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,CAN,Canada,1990,Both sexes,1151.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,CAN,Canada,1995,Both sexes,1244.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,CAN,Canada,2000,Both sexes,1337.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,CAN,Canada,2005,Both sexes,1128.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,CAN,Canada,2010,Both sexes,920.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,CAN,Canada,2015,Both sexes,906.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,CAN,Canada,2020,Both sexes,849.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,CAN,Canada,2024,Both sexes,807.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,GRC,Greece,1990,Both sexes,40087.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,GRC,Greece,1995,Both sexes,43331.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,GRC,Greece,2000,Both sexes,46575.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,GRC,Greece,2005,Both sexes,39315.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,GRC,Greece,2010,Both sexes,32054.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,GRC,Greece,2015,Both sexes,31596.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,GRC,Greece,2020,Both sexes,29643.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,GRC,Greece,2024,Both sexes,28166.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,ITA,Italy,1990,Both sexes,11287.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,ITA,Italy,1995,Both sexes,12200.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,ITA,Italy,2000,Both sexes,13113.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,ITA,Italy,2005,Both sexes,11069.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,ITA,Italy,2010,Both sexes,9025.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,ITA,Italy,2015,Both sexes,8896.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,ITA,Italy,2020,Both sexes,8344.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,ITA,Italy,2024,Both sexes,7928.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,MKD,North Macedonia,1990,Both sexes,678.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,MKD,North Macedonia,1995,Both sexes,732.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,MKD,North Macedonia,2000,Both sexes,787.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,MKD,North Macedonia,2005,Both sexes,664.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,MKD,North Macedonia,2010,Both sexes,542.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,MKD,North Macedonia,2015,Both sexes,534.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,MKD,North Macedonia,2020,Both sexes,499.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,MKD,North Macedonia,2024,Both sexes,474.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,TUR,Türkiye,1990,Both sexes,2489.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,TUR,Türkiye,1995,Both sexes,2690.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,TUR,Türkiye,2000,Both sexes,2892.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,TUR,Türkiye,2005,Both sexes,2441.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,TUR,Türkiye,2010,Both sexes,1990.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,TUR,Türkiye,2015,Both sexes,1961.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,TUR,Türkiye,2020,Both sexes,1838.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,TUR,Türkiye,2024,Both sexes,1746.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,USA,United States of America*,1990,Both sexes,3011.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,USA,United States of America*,1995,Both sexes,3255.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,USA,United States of America*,2000,Both sexes,3498.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,USA,United States of America*,2005,Both sexes,2953.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,USA,United States of America*,2010,Both sexes,2408.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,USA,United States of America*,2015,Both sexes,2373.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,USA,United States of America*,2020,Both sexes,2225.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
ALB,Albania,USA,United States of America*,2024,Both sexes,2114.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,ARG,Argentina,1990,Both sexes,86.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,ARG,Argentina,1995,Both sexes,118.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,ARG,Argentina,2000,Both sexes,151.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,ARG,Argentina,2005,Both sexes,494.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,ARG,Argentina,2010,Both sexes,819.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,ARG,Argentina,2015,Both sexes,682.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,ARG,Argentina,2020,Both sexes,734.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,ARG,Argentina,2024,Both sexes,780.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,AUS,Australia*,1990,Both sexes,36.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,AUS,Australia/New Zealand,1990,Both sexes,72.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,AUS,Australia*,1995,Both sexes,39.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,AUS,Australia/New Zealand,1995,Both sexes,78.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,AUS,Australia*,2000,Both sexes,41.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,AUS,Australia/New Zealand,2000,Both sexes,82.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,AUS,Australia*,2005,Both sexes,59.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,AUS,Australia/New Zealand,2005,Both sexes,118.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,AUS,Australia*,2010,Both sexes,70.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,AUS,Australia/New Zealand,2010,Both sexes,140.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,AUS,Australia*,2015,Both sexes,65.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,AUS,Australia/New Zealand,2015,Both sexes,130.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,AUS,Australia*,2020,Both sexes,69.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,AUS,Australia/New Zealand,2020,Both sexes,138.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,AUS,Australia*,2024,Both sexes,73.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,AUS,Australia/New Zealand,2024,Both sexes,146.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,BEL,Belgium,1990,Both sexes,241.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,BEL,Belgium,1995,Both sexes,241.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,BEL,Belgium,2000,Both sexes,241.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,BEL,Belgium,2005,Both sexes,255.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,BEL,Belgium,2010,Both sexes,231.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,BEL,Belgium,2015,Both sexes,215.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,BEL,Belgium,2020,Both sexes,230.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,BEL,Belgium,2024,Both sexes,244.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,CHE,Switzerland,1990,Both sexes,64.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,CHE,Switzerland,1995,Both sexes,69.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,CHE,Switzerland,2000,Both sexes,74.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,CHE,Switzerland,2005,Both sexes,86.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,CHE,Switzerland,2010,Both sexes,87.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,CHE,Switzerland,2015,Both sexes,80.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,CHE,Switzerland,2020,Both sexes,85.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,CHE,Switzerland,2024,Both sexes,90.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,CHL,Chile,1990,Both sexes,68.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,CHL,Chile,1995,Both sexes,63.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,CHL,Chile,2000,Both sexes,58.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,CHL,Chile,2005,Both sexes,148.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,CHL,Chile,2010,Both sexes,230.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,CHL,Chile,2015,Both sexes,214.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,CHL,Chile,2020,Both sexes,229.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,CHL,Chile,2024,Both sexes,243.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,DEU,Germany,1990,Both sexes,347.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,DEU,Germany,1995,Both sexes,351.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,DEU,Germany,2000,Both sexes,355.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
AND,Andorra,DEU,Germany,2005,Both sexes,401.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
