country,year,category,event_count,goldstein_avg,tone_avg
GB,2023,Conflict/Migration,343,-9.783,-3.227
GB,2023,Disapproval/Sanction,1387,-2.731,-3.08
GB,2023,Other,5632,1.463,-1.987
GB,2023,Protest,144,-4.85,-2.523
GB,2024,Aid/Cooperation,1818,3.214,1.349
GB,2024,Conflict/Migration,102,-9.632,-3.171
GB,2024,Disapproval/Sanction,325,-3.175,-2.436
GB,2024,Other,1901,1.823,-0.512
GB,2024,Protest,35,-5.097,-2.813
GH,1996,Aid/Cooperation,1470,2.863,5.716
GH,1996,Conflict/Migration,164,-9.854,4.561
GH,1996,Disapproval/Sanction,370,-3.281,5.597
GH,1996,Other,1389,2.023,5.612
GH,1996,Protest,20,-4.93,6.324
GH,1997,Aid/Cooperation,1382,3.321,5.607
GH,1997,Conflict/Migration,126,-9.873,3.731
GH,1997,Disapproval/Sanction,179,-3.179,5.057
GH,1997,Other,1283,1.832,5.701
GH,1997,Protest,30,-4.9,4.17
GH,1998,Aid/Cooperation,2647,3.014,6.107
GH,1998,Conflict/Migration,188,-9.918,3.887
GH,1998,Disapproval/Sanction,389,-3.162,5.602
GH,1998,Other,2251,1.625,5.733
GH,1998,Protest,52,-4.888,5.023
GH,1999,Aid/Cooperation,3084,2.92,6.572
GH,1999,Conflict/Migration,305,-9.785,4.823
GH,1999,Disapproval/Sanction,640,-3.016,5.925
GH,1999,Other,3436,1.709,6.486
GH,1999,Protest,82,-4.868,6.126
GH,2000,Aid/Cooperation,3660,2.963,6.21
GH,2000,Conflict/Migration,487,-9.727,5.059
GH,2000,Disapproval/Sanction,1056,-2.897,6.122
GH,2000,Other,4652,1.734,6.296
GH,2000,Protest,131,-4.711,6.028
GH,2001,Aid/Cooperation,5038,2.843,6.576
GH,2001,Conflict/Migration,498,-9.753,4.914
GH,2001,Disapproval/Sanction,1398,-3.042,5.913
GH,2001,Other,7656,1.863,6.379
GH,2001,Protest,211,-4.793,6.115
GH,2002,Aid/Cooperation,6516,2.904,6.477
GH,2002,Conflict/Migration,792,-9.78,4.558
GH,2002,Disapproval/Sanction,1649,-2.984,5.725
GH,2002,Other,9513,1.867,6.354
GH,2002,Protest,265,-4.765,6.007
GH,2003,Aid/Cooperation,10340,3.146,6.568
GH,2003,Conflict/Migration,922,-9.76,4.963
GH,2003,Disapproval/Sanction,2610,-3.089,6.04
GH,2003,Other,14052,1.826,6.457
GH,2003,Protest,334,-4.924,6.253
GH,2004,Aid/Cooperation,7641,3.081,6.783
GH,2004,Conflict/Migration,655,-9.756,5.324
GH,2004,Disapproval/Sanction,2180,-2.922,6.232
GH,2004,Other,11051,1.818,6.714
GH,2004,Protest,261,-4.777,6.458
GH,2005,Aid/Cooperation,5580,2.97,6.44
GH,2005,Conflict/Migration,478,-9.753,5.221
GH,2005,Disapproval/Sanction,1754,-3.01,5.961
GH,2005,Other,8034,1.783,6.407
GH,2005,Protest,232,-4.795,6.012
GH,2006,Aid/Cooperation,7426,3.042,7.006
GH,2006,Conflict/Migration,692,-9.8,5.707
GH,2006,Disapproval/Sanction,2399,-3.046,6.148
GH,2006,Other,12032,1.759,6.744
GH,2006,Protest,361,-4.722,6.776
GH,2007,Aid/Cooperation,7475,2.942,6.477
GH,2007,Conflict/Migration,723,-9.823,4.899
GH,2007,Disapproval/Sanction,1741,-3,6.006
GH,2007,Other,10506,1.696,6.387
GH,2007,Protest,216,-4.903,6.366
GH,2008,Aid/Cooperation,9670,2.929,6.707
GH,2008,Conflict/Migration,1097,-9.773,5.228
GH,2008,Disapproval/Sanction,3154,-2.987,6.079
GH,2008,Other,15124,1.664,6.415
GH,2008,Protest,406,-4.881,6.213
GH,2009,Aid/Cooperation,42646,2.969,6.972
GH,2009,Conflict/Migration,4787,-9.768,4.905
GH,2009,Disapproval/Sanction,12517,-3.018,6.252
GH,2009,Other,73081,1.628,6.77
GH,2009,Protest,2021,-4.792,6.443
GH,2010,Aid/Cooperation,35422,3.012,7.101
GH,2010,Conflict/Migration,4704,-9.759,4.657
GH,2010,Disapproval/Sanction,11722,-2.934,6.249
GH,2010,Other,64250,1.535,6.711
GH,2010,Protest,1745,-4.831,6.27
GH,2011,Aid/Cooperation,46569,3.03,7.25
GH,2011,Conflict/Migration,5539,-9.751,4.926
GH,2011,Disapproval/Sanction,16745,-2.851,6.41
GH,2011,Other,84553,1.533,6.838
GH,2011,Protest,2450,-4.816,6.471
GH,2012,Aid/Cooperation,49819,2.981,6.872
GH,2012,Conflict/Migration,5391,-9.802,4.447
GH,2012,Disapproval/Sanction,16840,-3.028,5.963
GH,2012,Other,90041,1.594,6.48
GH,2012,Protest,2228,-4.838,6.272
GH,2013,Aid/Cooperation,43106,2.976,3.586
GH,2013,Conflict/Migration,4902,-9.808,2.399
GH,2013,Disapproval/Sanction,14879,-2.939,3.013
GH,2013,Other,73470,1.626,3.232
GH,2013,Protest,1981,-4.883,2.941
GH,2014,Aid/Cooperation,60667,2.989,3.412
GH,2014,Conflict/Migration,6600,-9.77,2.34
GH,2014,Disapproval/Sanction,18730,-2.958,2.913
GH,2014,Other,97966,1.593,3.078
GH,2014,Protest,2519,-4.86,2.781
GH,2015,Aid/Cooperation,90119,2.958,0.49
GH,2015,Conflict/Migration,10951,-9.775,-3.484
GH,2015,Disapproval/Sanction,31074,-2.903,-1.564
GH,2015,Other,144007,1.508,-0.678
GH,2015,Protest,3757,-4.798,-2.262
GH,2016,Aid/Cooperation,109189,2.965,0.316
GH,2016,Conflict/Migration,14696,-9.788,-3.898
GH,2016,Disapproval/Sanction,40810,-2.924,-1.851
GH,2016,Other,181440,1.603,-0.806
GH,2016,Protest,5668,-4.894,-2.367
GH,2017,Aid/Cooperation,113658,2.991,0.574
GH,2017,Conflict/Migration,13977,-9.78,-4.192
GH,2017,Disapproval/Sanction,37003,-2.917,-2.055
GH,2017,Other,182956,1.73,-0.707
GH,2017,Protest,5000,-4.867,-2.557
GH,2018,Aid/Cooperation,117354,3.066,0.684
GH,2018,Conflict/Migration,13301,-9.751,-4.034
GH,2018,Disapproval/Sanction,36452,-2.881,-1.875
GH,2018,Other,177508,1.669,-0.728
GH,2018,Protest,4770,-4.872,-2.613
GH,2019,Aid/Cooperation,107313,3.091,0.687
GH,2019,Conflict/Migration,14047,-9.729,-4.242
GH,2019,Disapproval/Sanction,34013,-2.921,-2.153
GH,2019,Other,168917,1.65,-0.821
GH,2019,Protest,4526,-4.825,-2.919
GH,2020,Aid/Cooperation,82025,3.026,0.08
GH,2020,Conflict/Migration,10975,-9.798,-3.837
GH,2020,Disapproval/Sanction,29032,-2.966,-2.068
GH,2020,Other,139019,1.593,-1.071
GH,2020,Protest,4367,-4.741,-2.475
GH,2021,Aid/Cooperation,86205,3.006,0.369
GH,2021,Conflict/Migration,12271,-9.812,-4.38
GH,2021,Disapproval/Sanction,30069,-3.005,-2.047
GH,2021,Other,142678,1.604,-0.995
GH,2021,Protest,4151,-4.809,-2.799
GH,2022,Aid/Cooperation,65860,3.037,0.656
GH,2022,Conflict/Migration,6300,-9.816,-4.265
GH,2022,Disapproval/Sanction,19114,-2.89,-1.986
GH,2022,Other,100961,1.727,-0.727
GH,2022,Protest,2825,-4.855,-2.606
GH,2023,Aid/Cooperation,84742,3.037,1.304
GH,2023,Conflict/Migration,7379,-9.81,-3.81
GH,2023,Disapproval/Sanction,24731,-2.865,-1.615
GH,2023,Other,122993,1.847,-0.294
GH,2023,Protest,3071,-4.765,-2.387
GH,2024,Aid/Cooperation,103150,3.038,1.803
GH,2024,Conflict/Migration,9569,-9.806,-3.704
GH,2024,Disapproval/Sanction,34556,-2.856,-2.004
GH,2024,Other,159831,1.713,-0.117
GH,2024,Protest,5046,-4.713,-2.603
GR,1996,Aid/Cooperation,6970,3.19,5.389
GR,1996,Conflict/Migration,899,-9.878,3.673
GR,1996,Disapproval/Sanction,1632,-3.044,4.668
GR,1996,Other,6575,1.435,4.955
GR,1996,Protest,193,-5.136,4.662
GR,1997,Aid/Cooperation,11710,3.415,5.284
GR,1997,Conflict/Migration,746,-9.827,3.214
GR,1997,Disapproval/Sanction,1968,-3.141,5.029
GR,1997,Other,9178,1.616,4.816
GR,1997,Protest,322,-5.414,4.422
GR,1998,Aid/Cooperation,13263,3.277,5.03
GR,1998,Conflict/Migration,1076,-9.842,3.302
GR,1998,Disapproval/Sanction,2786,-3.014,4.673
GR,1998,Other,11744,1.703,4.699
GR,1998,Protest,355,-5.226,4.406
GR,1999,Aid/Cooperation,16832,3.067,5.584
GR,1999,Conflict/Migration,1752,-9.772,4.31
GR,1999,Disapproval/Sanction,3656,-3.134,5.343
GR,1999,Other,16100,1.601,5.329
GR,1999,Protest,363,-5.084,4.98
GR,2000,Aid/Cooperation,11368,3.282,5.73
GR,2000,Conflict/Migration,1619,-9.841,3.76
GR,2000,Disapproval/Sanction,2360,-2.994,5.158
GR,2000,Other,10368,1.635,5.23
GR,2000,Protest,216,-5.153,5.115
GR,2001,Aid/Cooperation,10037,3.058,5.468
GR,2001,Conflict/Migration,1072,-9.858,3.725
GR,2001,Disapproval/Sanction,1815,-3.028,5.025
GR,2001,Other,9485,1.375,4.85
GR,2001,Protest,237,-5.173,4.81
GR,2002,Aid/Cooperation,7057,3.26,5.529
GR,2002,Conflict/Migration,919,-9.847,3.433
GR,2002,Disapproval/Sanction,1550,-3.074,4.948
GR,2002,Other,7273,1.245,4.957
GR,2002,Protest,193,-5.18,4.927
GR,2003,Aid/Cooperation,10647,3.197,5.565
GR,2003,Conflict/Migration,1042,-9.858,4.065
GR,2003,Disapproval/Sanction,2068,-3.107,4.836
GR,2003,Other,10859,1.108,4.972
GR,2003,Protest,258,-5.267,5.193
GR,2004,Aid/Cooperation,5940,3.284,5.73
GR,2004,Conflict/Migration,530,-9.814,3.932
GR,2004,Disapproval/Sanction,1495,-3.217,5.821
GR,2004,Other,6189,1.341,5.382
GR,2004,Protest,152,-5.128,5.489
GR,2005,Aid/Cooperation,3509,3.32,5.557
GR,2005,Conflict/Migration,564,-9.795,3.278
GR,2005,Disapproval/Sanction,1019,-3.137,4.781
GR,2005,Other,4657,0.624,4.465
GR,2005,Protest,133,-5.098,3.681
GR,2006,Aid/Cooperation,6302,3.091,5.45
GR,2006,Conflict/Migration,1003,-9.807,3.473
GR,2006,Disapproval/Sanction,1365,-3.013,4.874
GR,2006,Other,6677,0.919,4.785
GR,2006,Protest,171,-5.281,4.331
GR,2007,Aid/Cooperation,10348,3.185,5.494
GR,2007,Conflict/Migration,2609,-9.873,3.494
GR,2007,Disapproval/Sanction,3212,-2.915,4.732
GR,2007,Other,14275,0.915,4.903
GR,2007,Protest,335,-5.28,4.855
GR,2008,Aid/Cooperation,14337,3.117,5.526
GR,2008,Conflict/Migration,4563,-9.843,3.524
GR,2008,Disapproval/Sanction,4835,-3.037,4.947
GR,2008,Other,21197,0.542,4.812
GR,2008,Protest,858,-5.458,4.608
GR,2009,Aid/Cooperation,26414,3.082,5.715
GR,2009,Conflict/Migration,6734,-9.83,3.466
GR,2009,Disapproval/Sanction,6189,-3.022,4.955
GR,2009,Other,33692,1.286,5.118
GR,2009,Protest,873,-5.296,4.275
GR,2010,Aid/Cooperation,35408,3.077,5.761
GR,2010,Conflict/Migration,6527,-9.815,3.773
GR,2010,Disapproval/Sanction,8893,-3.08,5.038
GR,2010,Other,54654,1.746,5.246
GR,2010,Protest,1880,-5.27,4.592
GR,2011,Aid/Cooperation,55541,3.063,5.694
GR,2011,Conflict/Migration,7886,-9.816,4.374
GR,2011,Disapproval/Sanction,16612,-3.255,5.379
GR,2011,Other,88987,1.909,5.479
GR,2011,Protest,3596,-4.925,5.206
GR,2012,Aid/Cooperation,61591,3.231,5.651
GR,2012,Conflict/Migration,8727,-9.808,4.227
GR,2012,Disapproval/Sanction,19307,-3.206,5.261
GR,2012,Other,101110,1.918,5.298
GR,2012,Protest,3604,-4.869,5.16
GR,2013,Aid/Cooperation,41966,3.103,2.731
GR,2013,Conflict/Migration,7878,-9.743,2.061
GR,2013,Disapproval/Sanction,12032,-3.003,2.446
GR,2013,Other,63453,1.408,2.414
GR,2013,Protest,1616,-5.109,2.385
GR,2014,Aid/Cooperation,57792,2.93,2.701
GR,2014,Conflict/Migration,10029,-9.751,1.872
GR,2014,Disapproval/Sanction,14149,-2.98,2.337
GR,2014,Other,75155,1.477,2.321
GR,2014,Protest,1739,-4.967,2.157
GR,2015,Aid/Cooperation,173593,3.011,-1.577
GR,2015,Conflict/Migration,21978,-9.77,-3.651
GR,2015,Disapproval/Sanction,50841,-3.198,-2.48
GR,2015,Other,240501,2.144,-2.023
GR,2015,Protest,8854,-4.909,-2.686
GR,2016,Aid/Cooperation,141203,2.828,-2.111
GR,2016,Conflict/Migration,19572,-9.741,-4.946
GR,2016,Disapproval/Sanction,31134,-3.027,-3.751
GR,2016,Other,170069,1.687,-3.093
GR,2016,Protest,4984,-4.955,-4.497
GR,2017,Aid/Cooperation,83945,2.896,-0.657
GR,2017,Conflict/Migration,12829,-9.76,-4.584
GR,2017,Disapproval/Sanction,19835,-3.014,-3.009
GR,2017,Other,102413,1.575,-2.149
GR,2017,Protest,2528,-4.975,-3.755
GR,2018,Aid/Cooperation,80341,2.997,-0.471
GR,2018,Conflict/Migration,12883,-9.758,-4.711
GR,2018,Disapproval/Sanction,22311,-3.033,-3.119
GR,2018,Other,102146,1.521,-2.178
GR,2018,Protest,2720,-5.099,-3.692
GR,2019,Aid/Cooperation,76376,3.008,-0.216
GR,2019,Conflict/Migration,12325,-9.763,-4.957
GR,2019,Disapproval/Sanction,17578,-2.94,-2.683
GR,2019,Other,88250,1.535,-1.899
GR,2019,Protest,2173,-4.968,-3.398
GR,2020,Aid/Cooperation,70493,3.111,-1.431
GR,2020,Conflict/Migration,11838,-9.762,-5.19
GR,2020,Disapproval/Sanction,17161,-2.916,-3.322
GR,2020,Other,86160,1.373,-2.575
GR,2020,Protest,2663,-4.958,-3.927
GR,2021,Aid/Cooperation,64465,2.998,-0.183
GR,2021,Conflict/Migration,10847,-9.809,-4.215
GR,2021,Disapproval/Sanction,13055,-2.954,-2.824
GR,2021,Other,71231,1.628,-1.676
GR,2021,Protest,1580,-4.883,-3.296
GR,2022,Aid/Cooperation,51337,2.933,0.19
GR,2022,Conflict/Migration,8343,-9.794,-4.479
GR,2022,Disapproval/Sanction,11488,-2.834,-3.008
GR,2022,Other,55572,1.608,-1.563
GR,2022,Protest,1595,-4.977,-3.642
GR,2023,Aid/Cooperation,64662,2.859,0.065
GR,2023,Conflict/Migration,10476,-9.826,-4.255
GR,2023,Disapproval/Sanction,13570,-2.89,-2.831
GR,2023,Other,71923,1.621,-1.707
GR,2023,Protest,1900,-5.005,-3.457
GR,2024,Aid/Cooperation,59524,2.926,0.451
GR,2024,Conflict/Migration,10584,-9.845,-4.27
GR,2024,Disapproval/Sanction,12431,-2.901,-2.5
GR,2024,Other,65510,1.573,-1.278
GR,2024,Protest,1823,-4.896,-3
GT,1996,Aid/Cooperation,2483,4.031,6.778
GT,1996,Conflict/Migration,303,-9.757,5.238
GT,1996,Disapproval/Sanction,410,-2.932,6.109
GT,1996,Other,2065,1.849,6.47
GT,1996,Protest,67,-5.158,6.939
GT,1997,Aid/Cooperation,1310,3.458,6.342
GT,1997,Conflict/Migration,177,-9.681,4.22
GT,1997,Disapproval/Sanction,337,-3.205,5.982
GT,1997,Other,1503,1.814,5.985
GT,1997,Protest,27,-5.326,5.371
GT,1998,Aid/Cooperation,1538,3.004,5.354
GT,1998,Conflict/Migration,539,-9.702,4.149
GT,1998,Disapproval/Sanction,419,-2.78,4.542
GT,1998,Other,1655,0.978,4.572
GT,1998,Protest,44,-5.436,5.124
GT,1999,Aid/Cooperation,1334,3.275,5.95
GT,1999,Conflict/Migration,319,-9.691,4.315
GT,1999,Disapproval/Sanction,457,-2.543,5.236
GT,1999,Other,1597,1.329,5.279
GT,1999,Protest,33,-5.212,3.529
GT,2000,Aid/Cooperation,1710,3.244,5.479
GT,2000,Conflict/Migration,502,-9.711,4.126
GT,2000,Disapproval/Sanction,580,-2.802,4.994
GT,2000,Other,2457,1.174,4.998
GT,2000,Protest,60,-5.66,4.733
GT,2001,Aid/Cooperation,1075,2.573,5.25
GT,2001,Conflict/Migration,442,-9.764,3.506
GT,2001,Disapproval/Sanction,408,-2.694,4.171
GT,2001,Other,1329,1.145,4.597
GT,2001,Protest,46,-5.213,4.436
GT,2002,Aid/Cooperation,797,3.099,5.957
GT,2002,Conflict/Migration,315,-9.792,4.395
GT,2002,Disapproval/Sanction,252,-2.472,4.842
GT,2002,Other,1182,1.046,5.152
GT,2002,Protest,23,-4.974,5.081
GT,2003,Aid/Cooperation,1266,2.889,5.97
GT,2003,Conflict/Migration,458,-9.823,4.62
GT,2003,Disapproval/Sanction,597,-2.889,5.743
GT,2003,Other,1743,0.38,5.425
GT,2003,Protest,60,-4.53,5.562
GT,2004,Aid/Cooperation,1089,3.096,6.25
GT,2004,Conflict/Migration,261,-9.824,3.901
GT,2004,Disapproval/Sanction,225,-2.849,5.518
GT,2004,Other,1143,1.334,5.721
GT,2004,Protest,20,-5.32,5.443
GT,2005,Aid/Cooperation,616,3.356,5.765
GT,2005,Conflict/Migration,347,-9.859,3.234
GT,2005,Disapproval/Sanction,140,-2.793,4.562
GT,2005,Other,1070,1.608,4.817
GT,2005,Protest,16,-6.275,4.001
GT,2006,Aid/Cooperation,875,3.073,5.162
GT,2006,Conflict/Migration,406,-9.852,4.121
GT,2006,Disapproval/Sanction,267,-2.925,4.92
GT,2006,Other,1102,1.878,5.198
GT,2006,Protest,27,-5.652,4.22
GT,2007,Aid/Cooperation,2674,3.081,5.616
GT,2007,Conflict/Migration,865,-9.856,4.458
GT,2007,Disapproval/Sanction,490,-2.784,5.01
GT,2007,Other,3141,1.351,5.061
GT,2007,Protest,58,-5.166,6.364
GT,2008,Aid/Cooperation,2104,3.237,5.324
GT,2008,Conflict/Migration,740,-9.769,3.747
GT,2008,Disapproval/Sanction,463,-2.922,4.565
GT,2008,Other,3529,1.455,4.254
GT,2008,Protest,38,-5.395,5.905
GT,2009,Aid/Cooperation,4669,3.368,5.29
GT,2009,Conflict/Migration,1693,-9.9,3.555
GT,2009,Disapproval/Sanction,1176,-2.687,4.382
GT,2009,Other,8010,0.96,3.758
GT,2009,Protest,168,-5.292,4.648
GT,2010,Aid/Cooperation,3515,3.134,5.568
GT,2010,Conflict/Migration,1385,-9.858,3.542
GT,2010,Disapproval/Sanction,1181,-2.647,4.429
GT,2010,Other,5558,0.992,4.776
GT,2010,Protest,124,-5.076,3.683
GT,2011,Aid/Cooperation,4805,2.967,6.138
GT,2011,Conflict/Migration,1956,-9.835,3.961
GT,2011,Disapproval/Sanction,1722,-2.751,4.883
GT,2011,Other,6838,0.965,4.932
GT,2011,Protest,114,-5.281,4.951
GT,2012,Aid/Cooperation,6768,2.934,5.084
GT,2012,Conflict/Migration,2053,-9.824,3.637
GT,2012,Disapproval/Sanction,1869,-2.86,3.863
GT,2012,Other,10196,1.118,4.129
GT,2012,Protest,200,-5.26,3.942
GT,2013,Aid/Cooperation,6854,3.005,2.689
GT,2013,Conflict/Migration,2354,-9.83,1.456
GT,2013,Disapproval/Sanction,1848,-2.742,1.814
GT,2013,Other,9460,0.616,2.089
GT,2013,Protest,128,-5.131,1.876
GT,2014,Aid/Cooperation,13239,2.685,2.427
GT,2014,Conflict/Migration,2989,-9.789,1.608
GT,2014,Disapproval/Sanction,2584,-2.732,2.006
GT,2014,Other,14938,1.226,2.026
GT,2014,Protest,288,-4.885,1.815
GT,2015,Aid/Cooperation,15503,2.809,-1.109
GT,2015,Conflict/Migration,4044,-9.805,-5.186
GT,2015,Disapproval/Sanction,5299,-2.863,-4.721
GT,2015,Other,21058,0.812,-3.734
GT,2015,Protest,465,-5.049,-4.614
GT,2016,Aid/Cooperation,13671,2.802,-0.957
GT,2016,Conflict/Migration,4535,-9.787,-5.128
GT,2016,Disapproval/Sanction,3573,-2.799,-4.17
GT,2016,Other,17078,1.082,-3.092
GT,2016,Protest,353,-4.93,-3.444
GT,2017,Aid/Cooperation,14385,2.89,-1.267
GT,2017,Conflict/Migration,3827,-9.785,-4.589
GT,2017,Disapproval/Sanction,4252,-2.879,-4.56
GT,2017,Other,19347,0.912,-3.547
GT,2017,Protest,433,-5.127,-4.089
GT,2018,Aid/Cooperation,22795,2.797,-1.935
GT,2018,Conflict/Migration,4862,-9.741,-5.096
GT,2018,Disapproval/Sanction,6002,-2.868,-4.34
GT,2018,Other,28573,1.041,-3.627
GT,2018,Protest,913,-5.021,-4.142
GT,2019,Aid/Cooperation,18976,3.279,-2.234
GT,2019,Conflict/Migration,3371,-9.684,-4.786
GT,2019,Disapproval/Sanction,4401,-2.912,-4.265
GT,2019,Other,24242,1.267,-3.579
GT,2019,Protest,618,-5.01,-3.986
GT,2020,Aid/Cooperation,7919,2.89,-2.512
GT,2020,Conflict/Migration,1720,-9.709,-5.583
GT,2020,Disapproval/Sanction,2131,-2.992,-4.627
GT,2020,Other,12390,0.883,-4.13
GT,2020,Protest,293,-4.902,-5.837
GT,2021,Aid/Cooperation,13952,2.6,-2.48
GT,2021,Conflict/Migration,2288,-9.77,-5.52
GT,2021,Disapproval/Sanction,2763,-2.881,-4.715
GT,2021,Other,14410,1.41,-3.456
GT,2021,Protest,307,-4.871,-4.359
GT,2022,Aid/Cooperation,5841,2.647,-1.243
GT,2022,Conflict/Migration,1182,-9.701,-6.22
GT,2022,Disapproval/Sanction,1553,-2.708,-4.972
GT,2022,Other,6857,0.893,-3.384
GT,2022,Protest,164,-5.034,-5.11
GT,2023,Aid/Cooperation,9676,2.715,-0.853
GT,2023,Conflict/Migration,1731,-9.742,-5.25
GT,2023,Disapproval/Sanction,2901,-2.898,-4.53
GT,2023,Other,11516,0.908,-3.246
GT,2023,Protest,330,-4.954,-4.233
GT,2024,Aid/Cooperation,7235,2.773,-1.207
GT,2024,Conflict/Migration,1746,-9.658,-6.351
GT,2024,Disapproval/Sanction,2040,-2.652,-5.215
GT,2024,Other,10094,0.893,-3.767
GT,2024,Protest,234,-4.944,-4.778
GY,1996,Aid/Cooperation,237,2.978,5.752
GY,1996,Conflict/Migration,24,-9.958,4.129
GY,1996,Disapproval/Sanction,52,-2.673,5.4
GY,1996,Other,269,1.366,5.387
GY,1996,Protest,4,-6.35,4.097
GY,1997,Aid/Cooperation,280,3.579,5.532
GY,1997,Conflict/Migration,20,-9.9,3.745
GY,1997,Disapproval/Sanction,73,-3.356,5.341
GY,1997,Other,254,0.289,5.229
GY,1997,Protest,6,-4.833,6.364
GY,1998,Aid/Cooperation,375,3.475,6.713
GY,1998,Conflict/Migration,95,-9.916,3.992
GY,1998,Disapproval/Sanction,77,-2.818,5.165
GY,1998,Other,401,0.232,5.551
GY,1998,Protest,16,-5.475,4.758
GY,1999,Aid/Cooperation,239,3.436,6.711
GY,1999,Conflict/Migration,26,-9.788,4.103
GY,1999,Disapproval/Sanction,57,-2.895,4.91
GY,1999,Other,388,1.841,5.957
GY,1999,Protest,8,-5.7,4.045
GY,2000,Aid/Cooperation,540,3.466,5.684
GY,2000,Conflict/Migration,71,-9.887,4.376
GY,2000,Disapproval/Sanction,152,-2.855,5.39
GY,2000,Other,553,1.224,5.206
GY,2000,Protest,12,-4.733,5.932
GY,2001,Aid/Cooperation,297,3.468,5.515
GY,2001,Conflict/Migration,76,-9.875,4.296
GY,2001,Disapproval/Sanction,80,-2.85,5.734
GY,2001,Other,458,0.669,5.249
GY,2001,Protest,15,-5.227,5.038
GY,2002,Aid/Cooperation,382,3.171,5.657
GY,2002,Conflict/Migration,216,-9.856,3.128
GY,2002,Disapproval/Sanction,112,-2.33,4.281
GY,2002,Other,473,1.196,5.037
GY,2002,Protest,19,-4.958,4.582
GY,2003,Aid/Cooperation,793,3.045,5.463
GY,2003,Conflict/Migration,283,-9.853,2.545
GY,2003,Disapproval/Sanction,182,-2.626,5.051
GY,2003,Other,795,0.978,5.145
GY,2003,Protest,25,-4.816,4.903
GY,2004,Aid/Cooperation,700,3.266,5.269
GY,2004,Conflict/Migration,189,-9.854,3.907
GY,2004,Disapproval/Sanction,348,-3.011,5.321
GY,2004,Other,1013,1.101,4.913
GY,2004,Protest,19,-4.821,5.697
GY,2005,Aid/Cooperation,526,3.577,6.21
GY,2005,Conflict/Migration,121,-9.876,3.222
GY,2005,Disapproval/Sanction,165,-2.818,5.099
GY,2005,Other,802,1.988,5.667
GY,2005,Protest,16,-4.663,6.152
GY,2006,Aid/Cooperation,582,3.041,5.904
GY,2006,Conflict/Migration,295,-9.893,3.336
GY,2006,Disapproval/Sanction,208,-2.779,5.246
GY,2006,Other,842,0.923,5.19
GY,2006,Protest,39,-4.944,4.341
GY,2007,Aid/Cooperation,918,3.144,5.334
GY,2007,Conflict/Migration,225,-9.718,3.833
GY,2007,Disapproval/Sanction,380,-2.561,4.645
GY,2007,Other,1482,0.211,4.607
GY,2007,Protest,61,-5.341,4.667
GY,2008,Aid/Cooperation,1582,3.431,5.833
GY,2008,Conflict/Migration,736,-9.872,3.153
GY,2008,Disapproval/Sanction,580,-2.769,4.515
GY,2008,Other,2506,1.104,4.87
GY,2008,Protest,64,-5.291,4.313
GY,2009,Aid/Cooperation,3471,2.973,5.562
GY,2009,Conflict/Migration,639,-9.787,3.89
GY,2009,Disapproval/Sanction,928,-2.875,4.801
GY,2009,Other,5118,1.278,5.178
GY,2009,Protest,61,-5.046,4.702
GY,2010,Aid/Cooperation,2779,2.962,5.58
GY,2010,Conflict/Migration,601,-9.881,3.949
GY,2010,Disapproval/Sanction,700,-2.983,4.795
GY,2010,Other,3861,1.131,5.243
GY,2010,Protest,64,-5.525,4.365
GY,2011,Aid/Cooperation,2585,3.025,6.715
GY,2011,Conflict/Migration,497,-9.83,4.584
GY,2011,Disapproval/Sanction,637,-2.918,5.637
GY,2011,Other,3133,1.479,6.088
GY,2011,Protest,50,-5.128,6.196
GY,2012,Aid/Cooperation,2959,3.317,5.831
GY,2012,Conflict/Migration,768,-9.802,3.404
GY,2012,Disapproval/Sanction,843,-2.892,4.58
GY,2012,Other,4461,1.344,5.104
GY,2012,Protest,81,-5.435,5.538
GY,2013,Aid/Cooperation,5082,2.926,2.646
GY,2013,Conflict/Migration,1100,-9.852,1.792
GY,2013,Disapproval/Sanction,1448,-2.842,2.268
GY,2013,Other,6995,1.418,2.419
GY,2013,Protest,137,-4.974,2.382
GY,2014,Aid/Cooperation,6575,2.865,2.536
GY,2014,Conflict/Migration,1697,-9.785,1.63
GY,2014,Disapproval/Sanction,2174,-2.949,2.243
GY,2014,Other,9806,1.208,2.259
GY,2014,Protest,231,-5.144,2.068
GY,2015,Aid/Cooperation,19758,2.909,-0.443
GY,2015,Conflict/Migration,3371,-9.834,-4.635
GY,2015,Disapproval/Sanction,6408,-3.043,-2.511
GY,2015,Other,28629,1.309,-1.562
GY,2015,Protest,542,-4.967,-2.275
GY,2016,Aid/Cooperation,23782,2.842,-0.578
GY,2016,Conflict/Migration,4223,-9.844,-5.39
GY,2016,Disapproval/Sanction,6658,-3.029,-2.91
GY,2016,Other,35007,1.347,-1.832
GY,2016,Protest,487,-4.835,-2.696
GY,2017,Aid/Cooperation,19091,2.974,-0.589
GY,2017,Conflict/Migration,3450,-9.824,-5.16
GY,2017,Disapproval/Sanction,5466,-3.052,-2.728
GY,2017,Other,29129,1.263,-1.749
GY,2017,Protest,479,-4.763,-2.695
GY,2018,Aid/Cooperation,14602,3.066,-0.76
GY,2018,Conflict/Migration,2866,-9.861,-5.145
GY,2018,Disapproval/Sanction,4253,-3.023,-2.789
GY,2018,Other,20650,1.359,-1.858
GY,2018,Protest,326,-4.959,-3.523
GY,2019,Aid/Cooperation,16846,3.021,-0.216
